subject_nr,cs_filename_rating,eval_rating,time_ratings_form,time_ratings_delay
31,cs27.bmp,16,1772453,1777968
31,cs6.bmp,8,1778719,1781369
31,cs7.bmp,10,1782020,1784280
31,cs9.bmp,5,1784930,1790688
31,cs26.bmp,14,1791338,1793744
31,cs25.bmp,15,1794398,1798105
31,cs16.bmp,7,1798757,1802488
31,cs2.bmp,9,1803139,1805768
31,cs21.bmp,17,1806417,1809440
31,cs4.bmp,15,1810097,1812784
31,cs8.bmp,10,1813436,1819256
31,cs1.bmp,11,1819906,1822352
31,cs10.bmp,5,1823008,1826144
31,cs18.bmp,9,1826798,1829400
31,cs5.bmp,15,1830055,1832080
31,cs3.bmp,16,1832736,1834449
31,cs24.bmp,3,1835107,1837872
31,cs19.bmp,6,1838526,1840400
31,cs28.bmp,16,1841057,1843048
31,cs12.bmp,10,1843696,1845712
31,cs15.bmp,17,1846364,1848416
31,cs20.bmp,3,1849065,1852801
31,cs23.bmp,15,1853455,1855184
31,cs22.bmp,13,1855836,1858168
31,cs14.bmp,13,1858842,1862280
31,cs13.bmp,17,1862935,1864928
31,cs11.bmp,9,1865584,1868081
31,cs29.bmp,16,1868735,1870721
31,cs17.bmp,14,1871375,1873648
31,cs30.bmp,18,1874306,1876776
