subject_nr,cs_filename_rating,eval_rating,time_ratings_form,time_ratings_delay
58,cs28.bmp,4,1467749,1471965
58,cs21.bmp,18,1472727,1476790
58,cs20.bmp,8,1477442,1481864
58,cs11.bmp,3,1482515,1485421
58,cs27.bmp,18,1486079,1488283
58,cs6.bmp,12,1488968,1491657
58,cs16.bmp,11,1492313,1494149
58,cs26.bmp,18,1494807,1498833
58,cs14.bmp,18,1499489,1501715
58,cs15.bmp,11,1502376,1504426
58,cs25.bmp,18,1505077,1506986
58,cs24.bmp,18,1507643,1510153
58,cs8.bmp,18,1510808,1513116
58,cs13.bmp,18,1513772,1515965
58,cs22.bmp,18,1516619,1518469
58,cs1.bmp,18,1519126,1521409
58,cs3.bmp,16,1522065,1524005
58,cs29.bmp,7,1524653,1526251
58,cs23.bmp,18,1526902,1528954
58,cs9.bmp,3,1529609,1531771
58,cs5.bmp,13,1532420,1534636
58,cs7.bmp,8,1535290,1537373
58,cs19.bmp,5,1538031,1539758
58,cs30.bmp,18,1540408,1541906
58,cs17.bmp,18,1542561,1544431
58,cs10.bmp,7,1545091,1547085
58,cs4.bmp,4,1547739,1549873
58,cs18.bmp,7,1550526,1552364
58,cs12.bmp,2,1553021,1555061
58,cs2.bmp,7,1555714,1558067
