subject_nr,cs_filename_rating,eval_rating,time_ratings_form,time_ratings_delay
24,cs19.bmp,17,1430017,1436597
24,cs23.bmp,17,1437346,1440997
24,cs11.bmp,17,1441648,1445885
24,cs29.bmp,16,1446542,1448726
24,cs27.bmp,18,1449384,1451990
24,cs15.bmp,16,1452647,1454237
24,cs14.bmp,16,1454894,1457581
24,cs7.bmp,17,1458235,1461773
24,cs20.bmp,18,1462423,1466414
24,cs6.bmp,17,1467071,1469989
24,cs8.bmp,16,1470665,1473205
24,cs13.bmp,18,1473859,1475853
24,cs1.bmp,16,1476505,1478789
24,cs2.bmp,18,1479447,1481517
24,cs10.bmp,17,1482176,1484134
24,cs26.bmp,17,1484788,1487117
24,cs25.bmp,17,1487767,1489613
24,cs9.bmp,15,1490271,1492461
24,cs22.bmp,16,1493118,1494917
24,cs3.bmp,18,1495565,1497325
24,cs12.bmp,16,1497977,1500526
24,cs24.bmp,16,1501178,1503670
24,cs5.bmp,15,1504319,1506821
24,cs17.bmp,16,1507473,1511141
24,cs21.bmp,18,1511790,1513709
24,cs30.bmp,18,1514366,1516213
24,cs4.bmp,16,1516873,1518294
24,cs16.bmp,15,1518944,1522037
24,cs28.bmp,15,1522696,1524741
24,cs18.bmp,16,1525390,1527261
