subject_nr,cs_filename_rating,eval_rating,time_ratings_form,time_ratings_delay
55,cs9.bmp,12,3000457,3008653
55,cs1.bmp,7,3009402,3014547
55,cs21.bmp,8,3015197,3019375
55,cs23.bmp,9,3020032,3022213
55,cs16.bmp,14,3022867,3026320
55,cs3.bmp,8,3026974,3029990
55,cs27.bmp,16,3030645,3032727
55,cs25.bmp,8,3033386,3038800
55,cs10.bmp,8,3039455,3047110
55,cs2.bmp,6,3047761,3050266
55,cs20.bmp,3,3050915,3053367
55,cs19.bmp,10,3054020,3058709
55,cs26.bmp,8,3059362,3061367
55,cs24.bmp,9,3062021,3064499
55,cs22.bmp,13,3065152,3069857
55,cs13.bmp,13,3070515,3073356
55,cs5.bmp,15,3074008,3076775
55,cs6.bmp,9,3077434,3080820
55,cs14.bmp,14,3081468,3085755
55,cs15.bmp,1,3086408,3088682
55,cs17.bmp,7,3089338,3091988
55,cs7.bmp,10,3092645,3096132
55,cs28.bmp,3,3096787,3100302
55,cs18.bmp,10,3100951,3105146
55,cs8.bmp,5,3105798,3110885
55,cs11.bmp,8,3111539,3113176
55,cs12.bmp,6,3113856,3119350
55,cs29.bmp,12,3119999,3124166
55,cs4.bmp,2,3124821,3127982
55,cs30.bmp,4,3128634,3131373
