subject_nr,cs_filename_rating,eval_rating,time_ratings_form,time_ratings_delay
47,cs24.bmp,0,1531970,1539922
47,cs28.bmp,0,1540679,1543827
47,cs1.bmp,8,1544477,1548192
47,cs9.bmp,8,1548841,1554461
47,cs22.bmp,12,1555114,1560737
47,cs17.bmp,12,1561394,1564063
47,cs10.bmp,5,1564711,1569783
47,cs16.bmp,8,1570442,1576899
47,cs30.bmp,14,1577548,1580424
47,cs8.bmp,14,1581076,1583743
47,cs27.bmp,14,1584396,1587135
47,cs14.bmp,9,1587784,1589981
47,cs12.bmp,9,1590640,1593181
47,cs23.bmp,13,1593831,1598187
47,cs29.bmp,9,1598842,1601739
47,cs25.bmp,12,1602397,1606392
47,cs3.bmp,12,1607046,1612503
47,cs18.bmp,9,1613161,1615503
47,cs5.bmp,13,1616161,1619406
47,cs21.bmp,13,1620056,1622848
47,cs7.bmp,9,1623508,1625566
47,cs13.bmp,13,1626220,1628560
47,cs11.bmp,1,1629208,1635298
47,cs2.bmp,13,1635962,1640622
47,cs4.bmp,9,1641281,1643703
47,cs19.bmp,9,1644370,1658801
47,cs20.bmp,9,1659456,1661986
47,cs6.bmp,9,1662644,1666332
47,cs15.bmp,9,1666986,1669285
47,cs26.bmp,13,1669939,1672054
