subject_nr,cs_filename_rating,eval_rating,time_ratings_form,time_ratings_delay
59,cs17.bmp,7,1419752,1427834
59,cs16.bmp,16,1428583,1434495
59,cs3.bmp,13,1435145,1438002
59,cs24.bmp,10,1438649,1442311
59,cs28.bmp,13,1442969,1444865
59,cs8.bmp,16,1445521,1449499
59,cs20.bmp,9,1450158,1454574
59,cs10.bmp,10,1455227,1458795
59,cs6.bmp,9,1459451,1462093
59,cs7.bmp,14,1462745,1469014
59,cs4.bmp,9,1469681,1473355
59,cs27.bmp,10,1474004,1475920
59,cs19.bmp,5,1476567,1478428
59,cs30.bmp,14,1479087,1483232
59,cs2.bmp,11,1483887,1486514
59,cs5.bmp,13,1487169,1490560
59,cs1.bmp,15,1491216,1493707
59,cs18.bmp,4,1494357,1496915
59,cs9.bmp,8,1497568,1500500
59,cs25.bmp,16,1501160,1504461
59,cs21.bmp,14,1505109,1508116
59,cs15.bmp,11,1508769,1510502
59,cs13.bmp,9,1511157,1514430
59,cs12.bmp,9,1515086,1517560
59,cs22.bmp,6,1518217,1520463
59,cs23.bmp,7,1521123,1523391
59,cs11.bmp,3,1524039,1526931
59,cs14.bmp,6,1527581,1530338
59,cs29.bmp,11,1530993,1533503
59,cs26.bmp,13,1534156,1538657
