subject_nr,cs_filename_rating,eval_rating,time_ratings_form,time_ratings_delay
20,cs2.bmp,9,2056485,2071147
20,cs4.bmp,8,2071898,2077109
20,cs7.bmp,9,2077763,2080587
20,cs12.bmp,9,2081238,2084276
20,cs11.bmp,7,2084930,2087905
20,cs15.bmp,9,2088565,2098017
20,cs28.bmp,9,2098671,2100600
20,cs16.bmp,9,2101261,2106451
20,cs18.bmp,9,2107106,2109443
20,cs29.bmp,9,2110095,2116272
20,cs30.bmp,13,2116931,2119649
20,cs22.bmp,13,2120306,2123718
20,cs21.bmp,13,2124376,2128461
20,cs17.bmp,13,2129118,2132690
20,cs9.bmp,8,2133343,2137072
20,cs23.bmp,8,2137731,2141730
20,cs6.bmp,11,2142390,2144305
20,cs10.bmp,8,2144953,2146556
20,cs3.bmp,11,2147212,2149971
20,cs14.bmp,10,2150625,2153073
20,cs19.bmp,7,2153731,2158388
20,cs27.bmp,14,2159037,2161579
20,cs25.bmp,14,2162237,2164903
20,cs20.bmp,13,2165554,2167697
20,cs24.bmp,10,2168356,2172244
20,cs26.bmp,14,2172897,2175478
20,cs8.bmp,10,2176132,2178138
20,cs5.bmp,9,2178790,2180238
20,cs1.bmp,9,2180896,2182322
20,cs13.bmp,12,2182979,2185473
