subject_nr,cs_filename_rating,eval_rating,time_ratings_form,time_ratings_delay
40,cs14.bmp,9,1920965,1935769
40,cs2.bmp,11,1936521,1941473
40,cs24.bmp,8,1942126,1946066
40,cs3.bmp,12,1946726,1949181
40,cs12.bmp,10,1949832,1951911
40,cs25.bmp,9,1952560,1955899
40,cs16.bmp,8,1956549,1957975
40,cs29.bmp,6,1958631,1960428
40,cs8.bmp,8,1961079,1964533
40,cs20.bmp,8,1965185,1966960
40,cs11.bmp,8,1967621,1968867
40,cs4.bmp,8,1969525,1971305
40,cs18.bmp,9,1971961,1975387
40,cs19.bmp,7,1976042,1980533
40,cs30.bmp,9,1981185,1988207
40,cs13.bmp,9,1988867,1991934
40,cs7.bmp,7,1992585,1997878
40,cs17.bmp,7,1998540,1999574
40,cs21.bmp,11,2000232,2003282
40,cs15.bmp,7,2003937,2007812
40,cs27.bmp,10,2008467,2017347
40,cs22.bmp,7,2017997,2021515
40,cs10.bmp,7,2022174,2025768
40,cs9.bmp,7,2026421,2028214
40,cs5.bmp,7,2028869,2030274
40,cs1.bmp,8,2030926,2032737
40,cs6.bmp,8,2033397,2035061
40,cs26.bmp,10,2035718,2039182
40,cs28.bmp,7,2039832,2045280
40,cs23.bmp,7,2045937,2047469
