subject_nr,cs_filename_rating,eval_rating,time_ratings_form,time_ratings_delay
50,cs22.bmp,12,1692170,1697073
50,cs4.bmp,5,1697824,1700603
50,cs27.bmp,15,1701255,1703864
50,cs23.bmp,6,1704514,1708569
50,cs24.bmp,10,1709221,1712573
50,cs18.bmp,13,1713531,1715909
50,cs16.bmp,5,1716562,1720024
50,cs20.bmp,5,1720679,1723411
50,cs25.bmp,15,1724066,1726119
50,cs12.bmp,7,1726773,1729299
50,cs26.bmp,11,1729950,1733056
50,cs15.bmp,6,1733714,1736515
50,cs28.bmp,2,1737172,1739688
50,cs1.bmp,5,1740338,1745422
50,cs3.bmp,5,1746081,1748785
50,cs21.bmp,13,1749444,1751894
50,cs29.bmp,6,1752549,1755737
50,cs17.bmp,12,1756384,1759902
50,cs19.bmp,12,1760550,1762606
50,cs7.bmp,12,1763257,1768466
50,cs10.bmp,7,1769115,1771428
50,cs14.bmp,11,1772081,1776199
50,cs2.bmp,4,1776860,1779294
50,cs30.bmp,11,1779951,1782356
50,cs9.bmp,4,1783009,1788460
50,cs5.bmp,5,1789116,1791616
50,cs8.bmp,13,1792270,1798140
50,cs13.bmp,13,1798798,1801684
50,cs11.bmp,6,1802340,1804349
50,cs6.bmp,1,1804997,1806759
