subject_nr,cs_filename_rating,eval_rating,time_ratings_form,time_ratings_delay
42,cs9.bmp,9,1518828,1522743
42,cs21.bmp,9,1523501,1526599
42,cs22.bmp,7,1527256,1531455
42,cs28.bmp,9,1532106,1536511
42,cs27.bmp,13,1537166,1539991
42,cs24.bmp,10,1540646,1543215
42,cs6.bmp,16,1543865,1546495
42,cs8.bmp,13,1547165,1549583
42,cs5.bmp,13,1550233,1551847
42,cs3.bmp,18,1552504,1554743
42,cs11.bmp,9,1555393,1557823
42,cs14.bmp,11,1558474,1561847
42,cs10.bmp,9,1562504,1565471
42,cs19.bmp,16,1566133,1568527
42,cs23.bmp,10,1569184,1571439
42,cs4.bmp,11,1572094,1574423
42,cs16.bmp,9,1575074,1577175
42,cs26.bmp,16,1577823,1580791
42,cs13.bmp,9,1581443,1583751
42,cs25.bmp,9,1584402,1586023
42,cs30.bmp,11,1586673,1589191
42,cs15.bmp,18,1589842,1591927
42,cs2.bmp,9,1592583,1594695
42,cs1.bmp,9,1595353,1597207
42,cs7.bmp,9,1597863,1599167
42,cs18.bmp,9,1599823,1601151
42,cs29.bmp,12,1601802,1603415
42,cs12.bmp,9,1604073,1605623
42,cs17.bmp,15,1606273,1607911
42,cs20.bmp,18,1608564,1610399
