subject_nr,cs_filename_rating,eval_rating,time_ratings_form,time_ratings_delay
26,cs10.bmp,18,1638139,1642943
26,cs27.bmp,18,1643706,1645544
26,cs23.bmp,18,1646196,1651824
26,cs17.bmp,18,1652476,1655423
26,cs24.bmp,4,1656076,1662160
26,cs30.bmp,2,1662817,1664992
26,cs13.bmp,3,1665644,1668048
26,cs26.bmp,18,1668706,1671071
26,cs3.bmp,7,1671724,1676695
26,cs7.bmp,2,1677349,1680368
26,cs19.bmp,0,1681025,1683936
26,cs9.bmp,14,1684586,1687032
26,cs16.bmp,9,1687684,1690463
26,cs12.bmp,5,1691115,1693599
26,cs22.bmp,0,1694253,1697432
26,cs25.bmp,15,1698085,1701608
26,cs4.bmp,2,1702265,1705551
26,cs1.bmp,7,1706205,1709447
26,cs20.bmp,9,1710103,1714896
26,cs11.bmp,18,1715545,1717600
26,cs29.bmp,18,1718253,1720608
26,cs21.bmp,13,1721263,1724263
26,cs15.bmp,18,1724913,1726959
26,cs14.bmp,9,1727613,1729775
26,cs18.bmp,17,1730423,1733400
26,cs28.bmp,2,1734054,1736160
26,cs5.bmp,18,1736815,1738536
26,cs6.bmp,3,1739192,1741471
26,cs8.bmp,9,1742123,1744703
26,cs2.bmp,3,1745354,1747103
