ParticipantNumber	likingRating	likingRT	CS	correspondingUS	correspondingTime	TrialNr	computerName	timeStamp
92	70	3.881000	39.png	USpos	171	1	versuchneu6	2015-06-10_13.26.26.002000
92	101	2.685000	31.png	USneg	171	2	versuchneu6	2015-06-10_13.26.26.002000
92	57	1.935000	23.png	USpos	171	3	versuchneu6	2015-06-10_13.26.26.002000
92	64	2.634000	07.png	USneg	171	4	versuchneu6	2015-06-10_13.26.26.002000
92	121	1.735000	06.png	USneg	230	5	versuchneu6	2015-06-10_13.26.26.002000
92	133	1.601000	19.png	USpos	230	6	versuchneu6	2015-06-10_13.26.26.002000
92	115	1.886000	17.png	USneg	230	7	versuchneu6	2015-06-10_13.26.26.002000
92	89	2.017000	18.png	USpos	230	8	versuchneu6	2015-06-10_13.26.26.002000
