ParticipantNumber	likingRating	likingRT	CS	correspondingUS	correspondingTime	TrialNr	computerName	timeStamp
106	32	9.251000	39.png	USneg	230	1	versuchneu9	2015-06-16_12.45.01.592000
106	94	2.922000	31.png	USpos	230	2	versuchneu9	2015-06-16_12.45.01.592000
106	92	4.252000	18.png	USpos	230	3	versuchneu9	2015-06-16_12.45.01.592000
106	46	2.830000	19.png	USneg	171	4	versuchneu9	2015-06-16_12.45.01.592000
106	101	3.527000	23.png	USneg	230	5	versuchneu9	2015-06-16_12.45.01.592000
106	93	4.198000	17.png	USneg	171	6	versuchneu9	2015-06-16_12.45.01.592000
106	145	2.033000	07.png	USpos	171	7	versuchneu9	2015-06-16_12.45.01.592000
106	142	3.287000	06.png	USpos	171	8	versuchneu9	2015-06-16_12.45.01.592000
