ParticipantNumber	likingRating	likingRT	CS	correspondingUS	correspondingTime	TrialNr	computerName	timeStamp
32	40	10.224000	06.png	USneg	171	1	versuchneu8	2015-06-02_15.26.27.364000
32	139	5.684000	31.png	USpos	230	2	versuchneu8	2015-06-02_15.26.27.364000
32	19	4.417000	18.png	USpos	171	3	versuchneu8	2015-06-02_15.26.27.364000
32	111	4.519000	17.png	USpos	230	4	versuchneu8	2015-06-02_15.26.27.364000
32	119	6.385000	19.png	USneg	230	5	versuchneu8	2015-06-02_15.26.27.364000
32	49	2.101000	23.png	USneg	230	6	versuchneu8	2015-06-02_15.26.27.364000
32	69	2.634000	39.png	USpos	171	7	versuchneu8	2015-06-02_15.26.27.364000
32	160	6.135000	07.png	USneg	171	8	versuchneu8	2015-06-02_15.26.27.364000
