ParticipantNumber	likingRating	likingRT	CS	correspondingUS	correspondingTime	TrialNr	computerName	timeStamp
43	42	8.281000	23.png	USpos	171	1	IBWPOOL7	2015-06-03_15.34.39.602000
43	120	5.992000	07.png	USneg	230	2	IBWPOOL7	2015-06-03_15.34.39.602000
43	135	2.958000	39.png	USpos	171	3	IBWPOOL7	2015-06-03_15.34.39.602000
43	156	2.794000	19.png	USpos	230	4	IBWPOOL7	2015-06-03_15.34.39.602000
43	134	4.409000	17.png	USpos	230	5	IBWPOOL7	2015-06-03_15.34.39.602000
43	107	2.795000	31.png	USneg	230	6	IBWPOOL7	2015-06-03_15.34.39.602000
43	77	3.144000	06.png	USneg	171	7	IBWPOOL7	2015-06-03_15.34.39.602000
43	100	3.941000	18.png	USneg	171	8	IBWPOOL7	2015-06-03_15.34.39.602000
