ParticipantNumber	likingRating	likingRT	CS	correspondingUS	correspondingTime	TrialNr	computerName	timeStamp
51	83	5.815000	18.png	USneg	171	1	versuchneu2	2015-06-09_12.21.19.551000
51	148	4.319000	17.png	USpos	230	2	versuchneu2	2015-06-09_12.21.19.551000
51	181	3.870000	19.png	USneg	230	3	versuchneu2	2015-06-09_12.21.19.551000
51	51	3.352000	23.png	USneg	171	4	versuchneu2	2015-06-09_12.21.19.551000
51	195	2.468000	31.png	USpos	230	5	versuchneu2	2015-06-09_12.21.19.551000
51	198	2.467000	39.png	USpos	171	6	versuchneu2	2015-06-09_12.21.19.551000
51	75	4.137000	06.png	USneg	230	7	versuchneu2	2015-06-09_12.21.19.551000
51	48	2.168000	07.png	USpos	171	8	versuchneu2	2015-06-09_12.21.19.551000
