ParticipantNumber	likingRating	likingRT	CS	correspondingUS	correspondingTime	TrialNr	computerName	timeStamp
2	90	11.593000	07.png	USneg	171	1	versuchneu7	2015-06-02_12.01.59.300000
2	160	7.517000	23.png	USpos	230	2	versuchneu7	2015-06-02_12.01.59.300000
2	21	3.619000	31.png	USneg	171	3	versuchneu7	2015-06-02_12.01.59.300000
2	120	4.302000	19.png	USpos	230	4	versuchneu7	2015-06-02_12.01.59.300000
2	109	5.803000	17.png	USpos	171	5	versuchneu7	2015-06-02_12.01.59.300000
2	140	2.519000	06.png	USpos	171	6	versuchneu7	2015-06-02_12.01.59.300000
2	149	7.119000	18.png	USneg	230	7	versuchneu7	2015-06-02_12.01.59.300000
2	80	4.051000	39.png	USneg	230	8	versuchneu7	2015-06-02_12.01.59.300000
