ParticipantNumber	likingRating	likingRT	CS	correspondingUS	correspondingTime	TrialNr	computerName	timeStamp
40	100	3.659000	31.png	USpos	230	1	IBWPOOL7	2015-06-03_15.08.26.795000
40	79	3.439000	18.png	USpos	171	2	IBWPOOL7	2015-06-03_15.08.26.795000
40	194	3.359000	07.png	USneg	230	3	IBWPOOL7	2015-06-03_15.08.26.795000
40	70	2.829000	19.png	USpos	230	4	IBWPOOL7	2015-06-03_15.08.26.795000
40	88	2.213000	23.png	USneg	230	5	IBWPOOL7	2015-06-03_15.08.26.795000
40	108	2.712000	39.png	USneg	171	6	IBWPOOL7	2015-06-03_15.08.26.795000
40	48	2.995000	06.png	USneg	171	7	IBWPOOL7	2015-06-03_15.08.26.795000
40	146	2.513000	17.png	USpos	171	8	IBWPOOL7	2015-06-03_15.08.26.795000
