ParticipantNumber	likingRating	likingRT	CS	correspondingUS	correspondingTime	TrialNr	computerName	timeStamp
38	40	18.277000	06.png	USneg	230	1	IBWPOOL7	2015-06-03_12.06.09.596000
38	30	6.089000	31.png	USneg	230	2	IBWPOOL7	2015-06-03_12.06.09.596000
38	120	6.356000	19.png	USpos	230	3	IBWPOOL7	2015-06-03_12.06.09.596000
38	150	4.424000	23.png	USneg	171	4	IBWPOOL7	2015-06-03_12.06.09.596000
38	120	3.775000	07.png	USpos	171	5	IBWPOOL7	2015-06-03_12.06.09.596000
38	70	5.622000	17.png	USneg	171	6	IBWPOOL7	2015-06-03_12.06.09.596000
38	170	2.389000	18.png	USpos	171	7	IBWPOOL7	2015-06-03_12.06.09.596000
38	50	3.042000	39.png	USpos	230	8	IBWPOOL7	2015-06-03_12.06.09.596000
