ParticipantNumber	likingRating	likingRT	CS	correspondingUS	correspondingTime	TrialNr	computerName	timeStamp
101	154	3.176000	17.png	USpos	230	1	versuchneu10	2015-06-16_12.20.44.222000
101	110	2.253000	19.png	USneg	230	2	versuchneu10	2015-06-16_12.20.44.222000
101	130	2.665000	23.png	USneg	171	3	versuchneu10	2015-06-16_12.20.44.222000
101	164	1.998000	07.png	USpos	171	4	versuchneu10	2015-06-16_12.20.44.222000
101	81	2.000000	06.png	USneg	171	5	versuchneu10	2015-06-16_12.20.44.222000
101	164	2.052000	31.png	USpos	171	6	versuchneu10	2015-06-16_12.20.44.222000
101	108	2.217000	18.png	USneg	230	7	versuchneu10	2015-06-16_12.20.44.222000
101	99	1.545000	39.png	USpos	230	8	versuchneu10	2015-06-16_12.20.44.222000
