ParticipantNumber	likingRating	likingRT	CS	correspondingUS	correspondingTime	TrialNr	computerName	timeStamp
63	170	9.679000	39.png	USpos	230	1	versuchneu4	2015-06-09_13.33.58.546000
63	86	4.684000	07.png	USneg	171	2	versuchneu4	2015-06-09_13.33.58.546000
63	66	3.519000	06.png	USpos	171	3	versuchneu4	2015-06-09_13.33.58.546000
63	150	2.652000	31.png	USneg	230	4	versuchneu4	2015-06-09_13.33.58.546000
63	101	2.619000	19.png	USneg	230	5	versuchneu4	2015-06-09_13.33.58.546000
63	59	2.133000	23.png	USneg	171	6	versuchneu4	2015-06-09_13.33.58.546000
63	83	2.534000	18.png	USpos	171	7	versuchneu4	2015-06-09_13.33.58.546000
63	65	2.152000	17.png	USpos	230	8	versuchneu4	2015-06-09_13.33.58.546000
