ParticipantNumber	likingRating	likingRT	CS	correspondingUS	correspondingTime	TrialNr	computerName	timeStamp
78	70	17.841000	18.png	USpos	171	1	versuchneu5	2015-06-09_14.57.13.498000
78	110	19.184000	07.png	USneg	171	2	versuchneu5	2015-06-09_14.57.13.498000
78	139	12.866000	31.png	USpos	171	3	versuchneu5	2015-06-09_14.57.13.498000
78	50	6.683000	39.png	USpos	230	4	versuchneu5	2015-06-09_14.57.13.498000
78	170	10.251000	19.png	USneg	230	5	versuchneu5	2015-06-09_14.57.13.498000
78	187	7.936000	17.png	USneg	171	6	versuchneu5	2015-06-09_14.57.13.498000
78	181	7.285000	06.png	USneg	230	7	versuchneu5	2015-06-09_14.57.13.498000
78	79	17.901000	23.png	USpos	230	8	versuchneu5	2015-06-09_14.57.13.498000
