ParticipantNumber	likingRating	likingRT	CS	correspondingUS	correspondingTime	TrialNr	computerName	timeStamp
98	59	13.515000	18.png	USneg	171	1	versuchneu4	2015-06-10_15.17.06.651000
98	142	8.284000	39.png	USneg	230	2	versuchneu4	2015-06-10_15.17.06.651000
98	132	5.315000	31.png	USneg	230	3	versuchneu4	2015-06-10_15.17.06.651000
98	32	4.468000	17.png	USpos	171	4	versuchneu4	2015-06-10_15.17.06.651000
98	54	5.068000	19.png	USpos	230	5	versuchneu4	2015-06-10_15.17.06.651000
98	61	3.997000	06.png	USneg	171	6	versuchneu4	2015-06-10_15.17.06.651000
98	122	5.585000	07.png	USpos	171	7	versuchneu4	2015-06-10_15.17.06.651000
98	135	4.967000	23.png	USpos	230	8	versuchneu4	2015-06-10_15.17.06.651000
