ParticipantNumber	likingRating	likingRT	CS	correspondingUS	correspondingTime	TrialNr	computerName	timeStamp
69	193	4.805000	39.png	USpos	230	1	versuchneu5	2015-06-09_14.06.40.955000
69	56	2.770000	17.png	USpos	230	2	versuchneu5	2015-06-09_14.06.40.955000
69	39	5.798000	18.png	USneg	171	3	versuchneu5	2015-06-09_14.06.40.955000
69	14	2.350000	06.png	USneg	230	4	versuchneu5	2015-06-09_14.06.40.955000
69	125	2.301000	19.png	USneg	171	5	versuchneu5	2015-06-09_14.06.40.955000
69	55	2.584000	31.png	USneg	230	6	versuchneu5	2015-06-09_14.06.40.955000
69	96	2.801000	23.png	USpos	171	7	versuchneu5	2015-06-09_14.06.40.955000
69	109	2.501000	07.png	USpos	171	8	versuchneu5	2015-06-09_14.06.40.955000
