ParticipantNumber	likingRating	likingRT	CS	correspondingUS	correspondingTime	TrialNr	computerName	timeStamp
111	34	3.541000	23.png	USneg	230	1	versuchneu7	2015-06-16_13.55.12.827000
111	98	4.616000	31.png	USneg	171	2	versuchneu7	2015-06-16_13.55.12.827000
111	166	3.395000	17.png	USpos	230	3	versuchneu7	2015-06-16_13.55.12.827000
111	63	2.452000	39.png	USpos	171	4	versuchneu7	2015-06-16_13.55.12.827000
111	64	2.028000	18.png	USpos	171	5	versuchneu7	2015-06-16_13.55.12.827000
111	176	1.687000	19.png	USpos	230	6	versuchneu7	2015-06-16_13.55.12.827000
111	77	2.691000	06.png	USneg	171	7	versuchneu7	2015-06-16_13.55.12.827000
111	10	4.193000	07.png	USneg	230	8	versuchneu7	2015-06-16_13.55.12.827000
