ParticipantNumber	likingRating	likingRT	CS	correspondingUS	correspondingTime	TrialNr	computerName	timeStamp
56	63	8.809000	17.png	USpos	230	1	versuchneu5	2015-06-09_12.54.06.631000
56	59	2.018000	31.png	USpos	230	2	versuchneu5	2015-06-09_12.54.06.631000
56	43	1.635000	19.png	USneg	171	3	versuchneu5	2015-06-09_12.54.06.631000
56	142	2.085000	07.png	USpos	171	4	versuchneu5	2015-06-09_12.54.06.631000
56	87	1.902000	23.png	USneg	230	5	versuchneu5	2015-06-09_12.54.06.631000
56	159	2.202000	18.png	USneg	171	6	versuchneu5	2015-06-09_12.54.06.631000
56	141	3.584000	39.png	USpos	171	7	versuchneu5	2015-06-09_12.54.06.631000
56	75	1.469000	06.png	USneg	230	8	versuchneu5	2015-06-09_12.54.06.631000
