ParticipantNumber	likingRating	likingRT	CS	correspondingUS	correspondingTime	TrialNr	computerName	timeStamp
53	168	3.913000	18.png	USpos	171	1	versuchneu6	2015-06-09_12.36.41.064000
53	146	2.252000	17.png	USneg	171	2	versuchneu6	2015-06-09_12.36.41.064000
53	113	1.853000	07.png	USneg	171	3	versuchneu6	2015-06-09_12.36.41.064000
53	186	2.487000	19.png	USpos	230	4	versuchneu6	2015-06-09_12.36.41.064000
53	193	2.134000	06.png	USneg	230	5	versuchneu6	2015-06-09_12.36.41.064000
53	103	1.716000	39.png	USpos	230	6	versuchneu6	2015-06-09_12.36.41.064000
53	119	1.668000	31.png	USneg	230	7	versuchneu6	2015-06-09_12.36.41.064000
53	126	2.452000	23.png	USpos	171	8	versuchneu6	2015-06-09_12.36.41.064000
