ParticipantNumber	likingRating	likingRT	CS	correspondingUS	correspondingTime	TrialNr	computerName	timeStamp
123	119	7.211000	19.png	USpos	230	1	versuchneu9	2015-06-16_15.23.17.544000
123	80	6.675000	39.png	USpos	171	2	versuchneu9	2015-06-16_15.23.17.544000
123	89	3.417000	31.png	USneg	171	3	versuchneu9	2015-06-16_15.23.17.544000
123	130	3.117000	18.png	USpos	230	4	versuchneu9	2015-06-16_15.23.17.544000
123	150	2.256000	06.png	USneg	171	5	versuchneu9	2015-06-16_15.23.17.544000
123	131	2.123000	23.png	USpos	171	6	versuchneu9	2015-06-16_15.23.17.544000
123	110	2.680000	17.png	USneg	230	7	versuchneu9	2015-06-16_15.23.17.544000
123	160	2.821000	07.png	USneg	230	8	versuchneu9	2015-06-16_15.23.17.544000
