ParticipantNumber	likingRating	likingRT	CS	correspondingUS	correspondingTime	TrialNr	computerName	timeStamp
114	100	7.640000	07.png	USneg	230	1	versuchneu8	2015-06-16_14.25.08.244000
114	180	4.591000	06.png	USneg	171	2	versuchneu8	2015-06-16_14.25.08.244000
114	140	2.169000	18.png	USpos	171	3	versuchneu8	2015-06-16_14.25.08.244000
114	149	3.393000	17.png	USpos	171	4	versuchneu8	2015-06-16_14.25.08.244000
114	161	2.403000	39.png	USpos	230	5	versuchneu8	2015-06-16_14.25.08.244000
114	141	4.169000	23.png	USpos	230	6	versuchneu8	2015-06-16_14.25.08.244000
114	100	3.074000	19.png	USneg	171	7	versuchneu8	2015-06-16_14.25.08.244000
114	103	1.840000	31.png	USneg	230	8	versuchneu8	2015-06-16_14.25.08.244000
