ParticipantNumber	likingRating	likingRT	CS	correspondingUS	correspondingTime	TrialNr	computerName	timeStamp
54	176	5.527000	07.png	USneg	230	1	versuchneu3	2015-06-09_12.44.51.979000
54	63	2.103000	23.png	USpos	171	2	versuchneu3	2015-06-09_12.44.51.979000
54	76	2.103000	39.png	USneg	171	3	versuchneu3	2015-06-09_12.44.51.979000
54	36	1.486000	31.png	USpos	230	4	versuchneu3	2015-06-09_12.44.51.979000
54	70	1.752000	18.png	USpos	230	5	versuchneu3	2015-06-09_12.44.51.979000
54	108	1.769000	17.png	USneg	171	6	versuchneu3	2015-06-09_12.44.51.979000
54	171	2.152000	19.png	USpos	171	7	versuchneu3	2015-06-09_12.44.51.979000
54	112	2.018000	06.png	USneg	230	8	versuchneu3	2015-06-09_12.44.51.979000
