ParticipantNumber	likingRating	likingRT	CS	correspondingUS	correspondingTime	TrialNr	computerName	timeStamp
31	71	4.494000	07.png	USpos	171	1	versuchneu7	2015-06-02_15.07.17.767000
31	119	1.718000	23.png	USpos	230	2	versuchneu7	2015-06-02_15.07.17.767000
31	110	1.517000	19.png	USneg	230	3	versuchneu7	2015-06-02_15.07.17.767000
31	46	1.818000	31.png	USneg	171	4	versuchneu7	2015-06-02_15.07.17.767000
31	93	2.450000	39.png	USneg	230	5	versuchneu7	2015-06-02_15.07.17.767000
31	143	2.152000	17.png	USpos	171	6	versuchneu7	2015-06-02_15.07.17.767000
31	129	1.218000	06.png	USneg	171	7	versuchneu7	2015-06-02_15.07.17.767000
31	60	1.317000	18.png	USpos	230	8	versuchneu7	2015-06-02_15.07.17.767000
