ParticipantNumber	likingRating	likingRT	CS	correspondingUS	correspondingTime	TrialNr	computerName	timeStamp
19	191	10.400000	39.png	USneg	171	1	versuchneu7	2015-06-02_13.56.35.630000
19	53	5.302000	17.png	USpos	171	2	versuchneu7	2015-06-02_13.56.35.630000
19	178	2.853000	19.png	USneg	230	3	versuchneu7	2015-06-02_13.56.35.630000
19	186	2.184000	31.png	USpos	230	4	versuchneu7	2015-06-02_13.56.35.630000
19	138	2.251000	07.png	USneg	230	5	versuchneu7	2015-06-02_13.56.35.630000
19	114	2.668000	06.png	USpos	171	6	versuchneu7	2015-06-02_13.56.35.630000
19	142	2.535000	18.png	USpos	230	7	versuchneu7	2015-06-02_13.56.35.630000
19	24	2.234000	23.png	USneg	171	8	versuchneu7	2015-06-02_13.56.35.630000
