ParticipantNumber	Item	Block	Reponse	ReactionTime
5	water11.jpg	1	7	17.781627
5	water0.jpg	1	4	7.139246
5	water2.jpg	1	4	4.774814
5	water14.jpg	1	4	8.176915
5	water9.jpg	1	3	4.812151
5	water7.jpg	1	3	1.903766
5	water1.jpg	1	5	1.904654
5	water15.jpg	1	6	2.897590
5	water6.jpg	1	7	1.747130
5	water4.jpg	1	4	2.799590
5	water12.jpg	1	5	5.861677
5	water16.jpg	1	4	1.650371
5	water8.jpg	1	4	2.798110
5	water3.jpg	1	3	2.070191
5	water10.jpg	1	5	3.330376
5	water5.jpg	1	6	1.940999
5	water13.jpg	1	4	1.893588
5	water1.jpg	2	n	2.858434
5	water2.jpg	2	n	0.679392
5	water3.jpg	2	n	0.478383
5	water4.jpg	2	n	0.323460
5	water5.jpg	2	n	0.301604
5	water6.jpg	2	n	0.220243
5	water7.jpg	2	n	0.294273
5	water8.jpg	2	n	0.230111
5	water9.jpg	2	n	0.223605
5	water10.jpg	2	n	0.366051
5	water11.jpg	2	n	0.413903
5	water12.jpg	2	n	0.362583
5	water13.jpg	2	n	0.375586
5	water14.jpg	2	n	0.441788
5	water15.jpg	2	n	1.123168
5	water16.jpg	2	n	0.392160
5	aero11.jpg	3	3	3.469422
5	aero9.jpg	3	5	1.541691
5	aero8.jpg	3	3	1.061209
5	aero2.jpg	3	7	2.012863
5	aero12.jpg	3	3	1.395008
5	aero6.jpg	3	5	2.067087
5	aero7.jpg	3	6	2.096625
5	aero13.jpg	3	5	3.829866
5	aero4.jpg	3	3	1.953239
5	aero14.jpg	3	2	1.605098
5	aero3.jpg	3	2	2.965052
5	aero10.jpg	3	5	1.862709
5	aero1.jpg	3	6	2.212542
5	aero5.jpg	3	4	2.596324
5	aero11.jpg	4	n	1.592830
5	aero9.jpg	4	n	0.419844
5	aero8.jpg	4	n	0.425317
5	aero2.jpg	4	n	0.636763
5	aero12.jpg	4	n	0.748284
5	aero6.jpg	4	n	0.368484
5	aero7.jpg	4	n	0.538104
5	aero13.jpg	4	n	0.548008
5	aero4.jpg	4	n	0.447981
5	aero14.jpg	4	n	0.372692
5	aero3.jpg	4	n	0.394805
5	aero10.jpg	4	n	0.345421
5	aero1.jpg	4	n	0.313065
5	aero5.jpg	4	n	0.387682
