ParticipantNumber	Item	Block	Reponse	ReactionTime
30	water8.jpg	1	7	6.035349
30	water13.jpg	1	7	10.712398
30	water15.jpg	1	6	5.207972
30	water1.jpg	1	7	6.174794
30	water6.jpg	1	5	6.533471
30	water7.jpg	1	6	4.737114
30	water2.jpg	1	6	5.108993
30	water9.jpg	1	5	3.374292
30	water14.jpg	1	7	3.088106
30	water0.jpg	1	5	2.864458
30	water3.jpg	1	7	3.695305
30	water4.jpg	1	6	3.312514
30	water12.jpg	1	6	4.874669
30	water11.jpg	1	5	4.164208
30	water16.jpg	1	6	3.104716
30	water5.jpg	1	7	7.958428
30	water10.jpg	1	7	4.446030
30	water1.jpg	2	n	2.858102
30	water2.jpg	2	n	1.921928
30	water3.jpg	2	n	2.645633
30	water4.jpg	2	n	0.902151
30	water5.jpg	2	n	0.757790
30	water6.jpg	2	n	0.675184
30	water7.jpg	2	n	0.522036
30	water8.jpg	2	n	0.942530
30	water9.jpg	2	n	0.610352
30	water10.jpg	2	n	2.381686
30	water11.jpg	2	n	0.507692
30	water12.jpg	2	n	0.985472
30	water13.jpg	2	n	0.724923
30	water14.jpg	2	n	0.679155
30	water15.jpg	2	n	0.591973
30	water16.jpg	2	n	0.535646
30	aero3.jpg	3	5	8.821213
30	aero6.jpg	3	4	3.736445
30	aero14.jpg	3	6	2.450009
30	aero7.jpg	3	5	2.042745
30	aero4.jpg	3	6	4.686388
30	aero2.jpg	3	6	2.913814
30	aero11.jpg	3	6	2.043099
30	aero12.jpg	3	7	1.359554
30	aero8.jpg	3	5	1.671402
30	aero13.jpg	3	7	4.195159
30	aero5.jpg	3	4	2.374023
30	aero1.jpg	3	5	3.773341
30	aero9.jpg	3	7	1.417449
30	aero10.jpg	3	4	3.565477
30	aero3.jpg	4	n	0.857212
30	aero6.jpg	4	n	0.461854
30	aero14.jpg	4	n	0.669699
30	aero7.jpg	4	n	0.864209
30	aero4.jpg	4	n	0.423382
30	aero2.jpg	4	n	0.424421
30	aero11.jpg	4	n	0.381789
30	aero12.jpg	4	n	0.450122
30	aero8.jpg	4	n	0.808633
30	aero13.jpg	4	n	0.579575
30	aero5.jpg	4	n	0.259341
30	aero1.jpg	4	n	0.450850
30	aero9.jpg	4	n	0.308944
30	aero10.jpg	4	n	0.438836
