ParticipantNumber	Item	Block	Reponse	ReactionTime
25	water12.jpg	1	2	4.273160
25	water6.jpg	1	7	2.356456
25	water13.jpg	1	3	1.854583
25	water4.jpg	1	4	1.982013
25	water0.jpg	1	2	4.486502
25	water8.jpg	1	2	1.605685
25	water11.jpg	1	6	1.906604
25	water5.jpg	1	4	1.564841
25	water1.jpg	1	4	1.421824
25	water10.jpg	1	6	1.720439
25	water16.jpg	1	4	1.551398
25	water9.jpg	1	5	1.920729
25	water3.jpg	1	4	1.339352
25	water2.jpg	1	7	1.827177
25	water7.jpg	1	4	1.738011
25	water14.jpg	1	4	0.901970
25	water15.jpg	1	3	1.142633
25	water1.jpg	2	n	3.145949
25	water2.jpg	2	n	1.385481
25	water3.jpg	2	n	0.975562
25	water4.jpg	2	n	0.815989
25	water5.jpg	2	n	0.686984
25	water6.jpg	2	n	0.945215
25	water7.jpg	2	n	0.444992
25	water8.jpg	2	n	0.411890
25	water9.jpg	2	n	0.405365
25	water10.jpg	2	n	0.346689
25	water11.jpg	2	n	0.890502
25	water12.jpg	2	n	1.023364
25	water13.jpg	2	n	0.595418
25	water14.jpg	2	n	0.455045
25	water15.jpg	2	n	0.544120
25	water16.jpg	2	n	0.396347
25	aero6.jpg	3	5	4.315493
25	aero14.jpg	3	7	1.588970
25	aero1.jpg	3	8	3.113982
25	aero2.jpg	3	6	1.725048
25	aero13.jpg	3	4	2.407627
25	aero12.jpg	3	4	1.648523
25	aero11.jpg	3	4	0.943991
25	aero9.jpg	3	7	1.486960
25	aero10.jpg	3	6	2.057184
25	aero8.jpg	3	6	1.145148
25	aero3.jpg	3	5	1.440692
25	aero4.jpg	3	7	1.204638
25	aero7.jpg	3	7	1.498397
25	aero5.jpg	3	4	1.269398
25	aero6.jpg	4	n	1.035478
25	aero14.jpg	4	n	0.244270
25	aero1.jpg	4	n	0.232838
25	aero2.jpg	4	n	0.240406
25	aero13.jpg	4	n	0.285014
25	aero12.jpg	4	n	0.237923
25	aero11.jpg	4	n	0.288247
25	aero9.jpg	4	n	0.350450
25	aero10.jpg	4	n	0.279769
25	aero8.jpg	4	n	0.338126
25	aero3.jpg	4	n	0.378636
25	aero4.jpg	4	n	0.298311
25	aero7.jpg	4	n	0.339003
25	aero5.jpg	4	n	0.421932
