ParticipantNumber	Item	Block	Reponse	ReactionTime
12	water8.jpg	1	5	4.308822
12	water6.jpg	1	8	5.429511
12	water5.jpg	1	6	4.298751
12	water9.jpg	1	4	3.369811
12	water11.jpg	1	4	4.430138
12	water0.jpg	1	3	4.259184
12	water16.jpg	1	4	2.855120
12	water4.jpg	1	5	1.830038
12	water13.jpg	1	5	2.339984
12	water10.jpg	1	4	4.306466
12	water7.jpg	1	2	1.513774
12	water12.jpg	1	2	1.906152
12	water15.jpg	1	6	1.816228
12	water1.jpg	1	5	4.317078
12	water3.jpg	1	4	2.994632
12	water14.jpg	1	5	2.565727
12	water2.jpg	1	6	2.356739
12	water1.jpg	2	n	4.743109
12	water2.jpg	2	n	1.529016
12	water3.jpg	2	n	1.480162
12	water4.jpg	2	n	0.731898
12	water5.jpg	2	n	1.229658
12	water6.jpg	2	n	0.948733
12	water7.jpg	2	n	0.712505
12	water8.jpg	2	n	3.085157
12	water9.jpg	2	n	0.807795
12	water10.jpg	2	n	0.651433
12	water11.jpg	2	n	0.846954
12	water12.jpg	2	n	1.319977
12	water13.jpg	2	n	0.621451
12	water14.jpg	2	n	1.725761
12	water15.jpg	2	n	0.685946
12	water16.jpg	2	n	1.052241
12	aero4.jpg	3	2	3.562334
12	aero3.jpg	3	5	2.167927
12	aero6.jpg	3	6	1.436616
12	aero7.jpg	3	6	2.034780
12	aero5.jpg	3	2	1.509080
12	aero13.jpg	3	4	2.167472
12	aero12.jpg	3	3	1.165293
12	aero14.jpg	3	3	1.265813
12	aero11.jpg	3	2	1.378849
12	aero8.jpg	3	5	1.333723
12	aero2.jpg	3	6	1.837630
12	aero1.jpg	3	7	1.152136
12	aero9.jpg	3	5	1.728429
12	aero10.jpg	3	2	1.703072
12	aero4.jpg	4	n	1.944763
12	aero3.jpg	4	n	0.374085
12	aero6.jpg	4	n	0.273187
12	aero7.jpg	4	n	0.166668
12	aero5.jpg	4	n	0.346117
12	aero13.jpg	4	n	0.198139
12	aero12.jpg	4	n	0.532262
12	aero14.jpg	4	n	0.413571
12	aero11.jpg	4	n	0.266208
12	aero8.jpg	4	n	0.318616
12	aero2.jpg	4	n	0.644546
12	aero1.jpg	4	n	1.957273
12	aero9.jpg	4	n	0.299766
12	aero10.jpg	4	n	0.720777
