ParticipantNumber	Item	Block	Reponse	ReactionTime
22	water16.jpg	1	2	6.803010
22	water5.jpg	1	3	2.214782
22	water12.jpg	1	2	2.131798
22	water7.jpg	1	4	1.627290
22	water2.jpg	1	5	4.679276
22	water13.jpg	1	2	2.477943
22	water4.jpg	1	5	2.779181
22	water9.jpg	1	5	2.679208
22	water1.jpg	1	4	2.107100
22	water14.jpg	1	6	2.420543
22	water15.jpg	1	6	1.502496
22	water11.jpg	1	7	3.287837
22	water3.jpg	1	5	1.680235
22	water6.jpg	1	6	2.612681
22	water0.jpg	1	5	5.308097
22	water10.jpg	1	3	3.185443
22	water8.jpg	1	4	2.646386
22	water1.jpg	2	n	4.163957
22	water2.jpg	2	n	1.829978
22	water3.jpg	2	n	2.337287
22	water4.jpg	2	n	1.194812
22	water5.jpg	2	n	2.001586
22	water6.jpg	2	n	1.788043
22	water7.jpg	2	n	1.289498
22	water8.jpg	2	n	1.747030
22	water9.jpg	2	n	1.240006
22	water10.jpg	2	n	1.600318
22	water11.jpg	2	n	1.645831
22	water12.jpg	2	n	1.839277
22	water13.jpg	2	n	2.911037
22	water14.jpg	2	n	1.443785
22	water15.jpg	2	n	1.879655
22	water16.jpg	2	n	3.510181
22	aero14.jpg	3	4	4.420253
22	aero8.jpg	3	3	1.918734
22	aero3.jpg	3	4	3.115011
22	aero6.jpg	3	5	3.537630
22	aero10.jpg	3	7	1.769280
22	aero7.jpg	3	5	3.880082
22	aero5.jpg	3	2	1.624280
22	aero13.jpg	3	6	2.456317
22	aero1.jpg	3	4	2.965442
22	aero11.jpg	3	2	1.446383
22	aero4.jpg	3	2	1.480006
22	aero12.jpg	3	3	1.643430
22	aero2.jpg	3	3	2.236078
22	aero9.jpg	3	4	2.995863
22	aero14.jpg	4	n	2.404133
22	aero8.jpg	4	j	3.482261
22	aero3.jpg	4	n	1.517207
22	aero6.jpg	4	n	1.091308
22	aero10.jpg	4	n	2.013446
22	aero7.jpg	4	n	2.069047
22	aero5.jpg	4	n	3.302377
22	aero13.jpg	4	n	1.821233
22	aero1.jpg	4	n	1.629983
22	aero11.jpg	4	n	1.529115
22	aero4.jpg	4	n	0.990138
22	aero12.jpg	4	n	2.042349
22	aero2.jpg	4	n	1.312497
22	aero9.jpg	4	n	1.784533
