ParticipantNumber	Item	Block	Reponse	ReactionTime
19	water12.jpg	1	7	3.403103
19	water3.jpg	1	3	2.535549
19	water15.jpg	1	5	3.095687
19	water1.jpg	1	8	3.601192
19	water0.jpg	1	2	3.063186
19	water5.jpg	1	4	2.148444
19	water10.jpg	1	7	3.332013
19	water14.jpg	1	4	1.759767
19	water9.jpg	1	5	1.742787
19	water6.jpg	1	2	1.535798
19	water16.jpg	1	8	1.610712
19	water8.jpg	1	5	1.984682
19	water4.jpg	1	7	1.826415
19	water13.jpg	1	7	1.742835
19	water11.jpg	1	3	2.681351
19	water7.jpg	1	5	2.008983
19	water2.jpg	1	6	1.675223
19	water1.jpg	2	n	4.914931
19	water2.jpg	2	n	0.864633
19	water3.jpg	2	n	0.620920
19	water4.jpg	2	n	1.246935
19	water5.jpg	2	n	0.811631
19	water6.jpg	2	n	0.636583
19	water7.jpg	2	n	0.587365
19	water8.jpg	2	n	0.688802
19	water9.jpg	2	n	1.025388
19	water10.jpg	2	n	2.098249
19	water11.jpg	2	n	0.831922
19	water12.jpg	2	n	1.072397
19	water13.jpg	2	n	0.760010
19	water14.jpg	2	n	1.258686
19	water15.jpg	2	n	0.954026
19	water16.jpg	2	n	1.496139
19	aero13.jpg	3	6	2.147794
19	aero14.jpg	3	7	1.302060
19	aero6.jpg	3	3	1.113353
19	aero9.jpg	3	3	1.069742
19	aero12.jpg	3	4	1.264897
19	aero10.jpg	3	2	1.051458
19	aero7.jpg	3	6	1.317698
19	aero2.jpg	3	4	1.356713
19	aero8.jpg	3	5	1.548258
19	aero1.jpg	3	7	2.000874
19	aero5.jpg	3	2	1.313616
19	aero4.jpg	3	8	1.019218
19	aero11.jpg	3	4	1.114477
19	aero3.jpg	3	3	1.170404
19	aero13.jpg	4	n	1.305241
19	aero14.jpg	4	n	0.800781
19	aero6.jpg	4	n	1.121748
19	aero9.jpg	4	n	0.794788
19	aero12.jpg	4	n	1.330974
19	aero10.jpg	4	n	1.625891
19	aero7.jpg	4	n	1.742835
19	aero2.jpg	4	n	0.659044
19	aero8.jpg	4	n	1.230314
19	aero1.jpg	4	n	2.037894
19	aero5.jpg	4	n	0.919246
19	aero4.jpg	4	n	0.919959
19	aero11.jpg	4	n	0.637743
19	aero3.jpg	4	n	0.738414
