ParticipantNumber	Item	Block	Reponse	ReactionTime
26	water5.jpg	1	3	8.963519
26	water4.jpg	1	3	5.933339
26	water8.jpg	1	3	4.914493
26	water3.jpg	1	4	4.692188
26	water6.jpg	1	3	6.421539
26	water14.jpg	1	2	2.488257
26	water9.jpg	1	3	3.096480
26	water12.jpg	1	5	2.546486
26	water16.jpg	1	6	2.198925
26	water2.jpg	1	4	2.367463
26	water11.jpg	1	4	2.791930
26	water10.jpg	1	5	4.640356
26	water1.jpg	1	6	2.819259
26	water15.jpg	1	5	4.841845
26	water7.jpg	1	4	1.659487
26	water13.jpg	1	4	2.797493
26	water0.jpg	1	1	3.496985
26	water1.jpg	2	n	4.410053
26	water2.jpg	2	n	1.757806
26	water3.jpg	2	n	1.380385
26	water4.jpg	2	n	1.179381
26	water5.jpg	2	n	1.141442
26	water6.jpg	2	n	0.997844
26	water7.jpg	2	n	0.888065
26	water8.jpg	2	n	1.055239
26	water9.jpg	2	n	0.768274
26	water10.jpg	2	n	1.033548
26	water11.jpg	2	n	1.173349
26	water12.jpg	2	j	3.584255
26	water13.jpg	2	n	1.533635
26	water14.jpg	2	n	0.969592
26	water15.jpg	2	n	1.283751
26	water16.jpg	2	n	2.422984
26	aero12.jpg	3	5	9.910023
26	aero11.jpg	3	5	3.250388
26	aero7.jpg	3	3	2.397166
26	aero3.jpg	3	4	7.814862
26	aero5.jpg	3	4	1.458190
26	aero6.jpg	3	2	1.595293
26	aero13.jpg	3	3	1.437685
26	aero8.jpg	3	6	3.830036
26	aero2.jpg	3	4	1.480018
26	aero4.jpg	3	3	1.312610
26	aero14.jpg	3	5	2.854518
26	aero1.jpg	3	4	1.063210
26	aero9.jpg	3	5	3.161340
26	aero10.jpg	3	4	1.673063
26	aero12.jpg	4	n	1.892626
26	aero11.jpg	4	n	0.516341
26	aero7.jpg	4	n	0.575602
26	aero3.jpg	4	n	1.043063
26	aero5.jpg	4	n	0.633120
26	aero6.jpg	4	n	0.585819
26	aero13.jpg	4	n	0.754669
26	aero8.jpg	4	n	0.362930
26	aero2.jpg	4	n	0.251712
26	aero4.jpg	4	n	0.325416
26	aero14.jpg	4	n	0.516750
26	aero1.jpg	4	n	0.538708
26	aero9.jpg	4	j	3.217729
26	aero10.jpg	4	n	0.487207
