ParticipantNumber	Item	Block	Reponse	ReactionTime
17	water3.jpg	1	6	6.040053
17	water11.jpg	1	4	2.540710
17	water14.jpg	1	7	1.879386
17	water10.jpg	1	7	2.411384
17	water0.jpg	1	5	3.085298
17	water5.jpg	1	5	5.155458
17	water2.jpg	1	7	2.297736
17	water16.jpg	1	6	1.960486
17	water13.jpg	1	7	2.542714
17	water6.jpg	1	8	4.217415
17	water12.jpg	1	6	1.734999
17	water9.jpg	1	4	2.010496
17	water4.jpg	1	4	2.896108
17	water15.jpg	1	7	2.748719
17	water1.jpg	1	6	3.478931
17	water7.jpg	1	5	1.715444
17	water8.jpg	1	5	2.243910
17	water1.jpg	2	n	9.373908
17	water2.jpg	2	n	1.114895
17	water3.jpg	2	n	1.725297
17	water4.jpg	2	n	1.654266
17	water5.jpg	2	n	2.797470
17	water6.jpg	2	n	0.684357
17	water7.jpg	2	n	0.902925
17	water8.jpg	2	n	0.912691
17	water9.jpg	2	n	0.724969
17	water10.jpg	2	n	0.582809
17	water11.jpg	2	n	0.686520
17	water12.jpg	2	n	0.561152
17	water13.jpg	2	n	1.279054
17	water14.jpg	2	n	1.570098
17	water15.jpg	2	n	0.694227
17	water16.jpg	2	n	0.860001
17	aero5.jpg	3	3	5.615162
17	aero8.jpg	3	3	2.281657
17	aero7.jpg	3	4	3.004119
17	aero1.jpg	3	5	1.443166
17	aero13.jpg	3	4	2.697190
17	aero10.jpg	3	5	2.904494
17	aero12.jpg	3	6	3.378660
17	aero6.jpg	3	5	3.707050
17	aero3.jpg	3	4	1.756231
17	aero9.jpg	3	6	1.822202
17	aero14.jpg	3	3	2.319955
17	aero2.jpg	3	4	1.432300
17	aero4.jpg	3	7	2.295169
17	aero11.jpg	3	7	2.307447
17	aero5.jpg	4	n	2.648696
17	aero8.jpg	4	n	0.513003
17	aero7.jpg	4	n	0.632999
17	aero1.jpg	4	n	0.513012
17	aero13.jpg	4	n	0.687582
17	aero10.jpg	4	n	0.402366
17	aero12.jpg	4	n	0.487566
17	aero6.jpg	4	n	0.724390
17	aero3.jpg	4	n	0.742937
17	aero9.jpg	4	n	0.801118
17	aero14.jpg	4	n	0.709314
17	aero2.jpg	4	n	0.733562
17	aero4.jpg	4	n	1.100403
17	aero11.jpg	4	n	1.038972
