ParticipantNumber	Item	Block	Reponse	ReactionTime
21	water10.jpg	1	2	4.205125
21	water5.jpg	1	2	2.376218
21	water16.jpg	1	2	2.451738
21	water4.jpg	1	2	3.042905
21	water11.jpg	1	3	2.114927
21	water2.jpg	1	2	2.428102
21	water15.jpg	1	4	3.139474
21	water1.jpg	1	2	3.542575
21	water9.jpg	1	1	2.554068
21	water3.jpg	1	2	1.789010
21	water7.jpg	1	2	1.428959
21	water12.jpg	1	3	2.145129
21	water13.jpg	1	4	3.492303
21	water0.jpg	1	1	3.336414
21	water6.jpg	1	2	2.713420
21	water8.jpg	1	2	2.804856
21	water14.jpg	1	2	3.260033
21	water1.jpg	2	n	1.782140
21	water2.jpg	2	n	0.416787
21	water3.jpg	2	n	0.574542
21	water4.jpg	2	n	0.838306
21	water5.jpg	2	n	0.785578
21	water6.jpg	2	n	0.731934
21	water7.jpg	2	n	0.603585
21	water8.jpg	2	n	0.705296
21	water9.jpg	2	n	0.742246
21	water10.jpg	2	n	1.103576
21	water11.jpg	2	n	0.975210
21	water12.jpg	2	n	0.631580
21	water13.jpg	2	n	0.573068
21	water14.jpg	2	n	0.883630
21	water15.jpg	2	n	1.105789
21	water16.jpg	2	n	0.833404
21	aero3.jpg	3	2	3.374320
21	aero12.jpg	3	3	1.270130
21	aero6.jpg	3	2	1.257680
21	aero5.jpg	3	2	1.098427
21	aero1.jpg	3	5	1.755232
21	aero10.jpg	3	2	0.937281
21	aero14.jpg	3	3	1.748285
21	aero4.jpg	3	4	1.441741
21	aero11.jpg	3	2	1.104859
21	aero8.jpg	3	2	1.479332
21	aero2.jpg	3	2	1.836679
21	aero9.jpg	3	2	0.976224
21	aero13.jpg	3	3	1.721844
21	aero7.jpg	3	4	1.718806
21	aero3.jpg	4	n	0.271291
21	aero12.jpg	4	n	0.294541
21	aero6.jpg	4	n	0.286436
21	aero5.jpg	4	n	0.249680
21	aero1.jpg	4	n	0.273943
21	aero10.jpg	4	n	0.295708
21	aero14.jpg	4	n	0.001911
21	aero4.jpg	4	n	0.286444
21	aero11.jpg	4	n	0.314980
21	aero8.jpg	4	n	0.296841
21	aero2.jpg	4	n	0.384538
21	aero9.jpg	4	n	0.473060
21	aero13.jpg	4	n	0.525631
21	aero7.jpg	4	n	0.409909
