ParticipantNumber	Item	Block	Reponse	ReactionTime
15	water3.jpg	1	4	4.915355
15	water10.jpg	1	3	2.672178
15	water2.jpg	1	9	1.741486
15	water9.jpg	1	1	1.391515
15	water4.jpg	1	3	2.057924
15	water14.jpg	1	4	1.936552
15	water16.jpg	1	2	2.597662
15	water0.jpg	1	1	2.027399
15	water8.jpg	1	6	2.753750
15	water15.jpg	1	3	1.962067
15	water6.jpg	1	9	2.517235
15	water1.jpg	1	3	3.008520
15	water12.jpg	1	4	1.976434
15	water5.jpg	1	6	3.070329
15	water13.jpg	1	3	3.439061
15	water7.jpg	1	4	2.017228
15	water11.jpg	1	3	1.932041
15	water1.jpg	2	n	5.287056
15	water2.jpg	2	n	1.236172
15	water3.jpg	2	j	2.341816
15	water4.jpg	2	n	0.796769
15	water5.jpg	2	n	1.357082
15	water6.jpg	2	n	1.148465
15	water7.jpg	2	n	0.736814
15	water8.jpg	2	n	1.074118
15	water9.jpg	2	n	1.334399
15	water10.jpg	2	n	2.059130
15	water11.jpg	2	n	0.855016
15	water12.jpg	2	n	0.900728
15	water13.jpg	2	n	1.153356
15	water14.jpg	2	n	1.020270
15	water15.jpg	2	n	1.127353
15	water16.jpg	2	n	1.845254
15	aero7.jpg	3	3	4.054704
15	aero4.jpg	3	4	3.072058
15	aero3.jpg	3	6	1.789437
15	aero11.jpg	3	5	2.000831
15	aero8.jpg	3	3	1.746749
15	aero2.jpg	3	5	1.816661
15	aero1.jpg	3	4	1.937060
15	aero6.jpg	3	3	1.727947
15	aero5.jpg	3	1	1.913320
15	aero10.jpg	3	4	1.680967
15	aero9.jpg	3	7	3.050446
15	aero13.jpg	3	8	1.457913
15	aero12.jpg	3	7	1.199403
15	aero14.jpg	3	3	2.340690
15	aero7.jpg	4	n	1.093626
15	aero4.jpg	4	n	0.777344
15	aero3.jpg	4	n	0.661553
15	aero11.jpg	4	n	0.567559
15	aero8.jpg	4	n	0.611872
15	aero2.jpg	4	n	0.610681
15	aero1.jpg	4	n	0.580868
15	aero6.jpg	4	n	0.634135
15	aero5.jpg	4	n	0.440382
15	aero10.jpg	4	n	0.408342
15	aero9.jpg	4	n	0.558956
15	aero13.jpg	4	n	0.609083
15	aero12.jpg	4	n	0.429388
15	aero14.jpg	4	n	0.546130
