ParticipantNumber	Item	Block	Reponse	ReactionTime
14	water15.jpg	1	2	6.333416
14	water5.jpg	1	5	6.134862
14	water1.jpg	1	3	2.918833
14	water7.jpg	1	1	2.867065
14	water11.jpg	1	7	4.503409
14	water0.jpg	1	5	7.331104
14	water12.jpg	1	3	7.777482
14	water6.jpg	1	8	5.233850
14	water3.jpg	1	3	2.707904
14	water8.jpg	1	3	3.262967
14	water2.jpg	1	5	4.165343
14	water16.jpg	1	4	6.957881
14	water9.jpg	1	2	2.981808
14	water14.jpg	1	2	2.474156
14	water13.jpg	1	4	3.618484
14	water10.jpg	1	5	5.612700
14	water4.jpg	1	3	1.934761
14	water1.jpg	2	n	3.361931
14	water2.jpg	2	n	1.140061
14	water3.jpg	2	n	0.932346
14	water4.jpg	2	n	0.626063
14	water5.jpg	2	n	1.187500
14	water6.jpg	2	n	0.824573
14	water7.jpg	2	n	1.002730
14	water8.jpg	2	n	1.339444
14	water9.jpg	2	n	1.202582
14	water10.jpg	2	n	0.775924
14	water11.jpg	2	n	1.107073
14	water12.jpg	2	n	2.857390
14	water13.jpg	2	n	1.431231
14	water14.jpg	2	n	1.441620
14	water15.jpg	2	n	1.148440
14	water16.jpg	2	n	0.827520
14	aero6.jpg	3	3	7.160503
14	aero1.jpg	3	5	5.884987
14	aero2.jpg	3	4	2.394949
14	aero7.jpg	3	6	4.231991
14	aero14.jpg	3	2	1.600963
14	aero3.jpg	3	3	3.953412
14	aero13.jpg	3	6	2.901087
14	aero10.jpg	3	1	1.367952
14	aero11.jpg	3	3	1.786458
14	aero5.jpg	3	2	1.857282
14	aero8.jpg	3	4	1.344595
14	aero9.jpg	3	5	2.435014
14	aero4.jpg	3	5	2.294344
14	aero12.jpg	3	3	2.222629
14	aero6.jpg	4	n	1.568985
14	aero1.jpg	4	n	0.323509
14	aero2.jpg	4	n	0.271048
14	aero7.jpg	4	n	0.284356
14	aero14.jpg	4	n	0.382929
14	aero3.jpg	4	n	0.311136
14	aero13.jpg	4	n	0.579403
14	aero10.jpg	4	n	0.471153
14	aero11.jpg	4	n	0.363880
14	aero5.jpg	4	n	0.242508
14	aero8.jpg	4	n	0.339746
14	aero9.jpg	4	n	0.534053
14	aero4.jpg	4	n	0.443904
14	aero12.jpg	4	n	0.336703
