ParticipantNumber	Item	Block	Reponse	ReactionTime
20	water4.jpg	1	2	4.426385
20	water2.jpg	1	2	3.322567
20	water8.jpg	1	2	2.232365
20	water9.jpg	1	2	2.776826
20	water12.jpg	1	4	2.336420
20	water14.jpg	1	4	2.880063
20	water5.jpg	1	5	3.188705
20	water1.jpg	1	3	2.609763
20	water0.jpg	1	2	2.461375
20	water13.jpg	1	4	1.980587
20	water7.jpg	1	5	2.282716
20	water6.jpg	1	1	2.521316
20	water11.jpg	1	2	2.428933
20	water3.jpg	1	6	2.921626
20	water16.jpg	1	4	1.917478
20	water15.jpg	1	5	2.296342
20	water10.jpg	1	4	1.740254
20	water1.jpg	2	n	3.202274
20	water2.jpg	2	n	1.211387
20	water3.jpg	2	j	1.985417
20	water4.jpg	2	n	1.477407
20	water5.jpg	2	n	1.386267
20	water6.jpg	2	n	1.021709
20	water7.jpg	2	n	1.500481
20	water8.jpg	2	n	2.163795
20	water9.jpg	2	n	1.015579
20	water10.jpg	2	n	0.896363
20	water11.jpg	2	n	1.161993
20	water12.jpg	2	n	1.086207
20	water13.jpg	2	j	1.297999
20	water14.jpg	2	n	1.170145
20	water15.jpg	2	n	1.166057
20	water16.jpg	2	n	1.773337
20	aero8.jpg	3	3	4.108792
20	aero5.jpg	3	3	3.583736
20	aero1.jpg	3	6	1.870519
20	aero3.jpg	3	5	2.186081
20	aero14.jpg	3	1	1.930903
20	aero4.jpg	3	2	1.507711
20	aero11.jpg	3	2	2.779759
20	aero2.jpg	3	3	2.920655
20	aero7.jpg	3	5	2.157925
20	aero6.jpg	3	6	3.000088
20	aero10.jpg	3	2	1.549707
20	aero9.jpg	3	3	1.519759
20	aero12.jpg	3	6	2.104754
20	aero13.jpg	3	1	2.245433
20	aero8.jpg	4	n	1.249272
20	aero5.jpg	4	n	1.628980
20	aero1.jpg	4	n	0.577983
20	aero3.jpg	4	n	0.343278
20	aero14.jpg	4	n	0.329057
20	aero4.jpg	4	n	0.428811
20	aero11.jpg	4	n	0.529408
20	aero2.jpg	4	n	0.577534
20	aero7.jpg	4	n	0.666781
20	aero6.jpg	4	n	0.595220
20	aero10.jpg	4	n	0.431359
20	aero9.jpg	4	n	0.598364
20	aero12.jpg	4	n	0.387257
20	aero13.jpg	4	n	0.473826
