ParticipantNumber	Item	Block	Reponse	ReactionTime
13	water9.jpg	1	4	5.956078
13	water0.jpg	1	7	4.385682
13	water11.jpg	1	1	4.800585
13	water5.jpg	1	2	3.714245
13	water3.jpg	1	5	3.938127
13	water7.jpg	1	5	2.096574
13	water12.jpg	1	1	2.019073
13	water1.jpg	1	1	3.004345
13	water13.jpg	1	1	1.289841
13	water6.jpg	1	3	2.148484
13	water15.jpg	1	5	1.980833
13	water10.jpg	1	8	2.915193
13	water8.jpg	1	4	2.090057
13	water2.jpg	1	2	1.593663
13	water16.jpg	1	7	1.548455
13	water14.jpg	1	5	1.378283
13	water4.jpg	1	7	1.411182
13	water1.jpg	2	n	3.315478
13	water2.jpg	2	n	0.891142
13	water3.jpg	2	n	1.189050
13	water4.jpg	2	n	0.845962
13	water5.jpg	2	n	0.465976
13	water6.jpg	2	n	0.563282
13	water7.jpg	2	n	0.409289
13	water8.jpg	2	n	0.348992
13	water9.jpg	2	n	0.552894
13	water10.jpg	2	n	0.636016
13	water11.jpg	2	n	0.577707
13	water12.jpg	2	n	0.523379
13	water13.jpg	2	n	0.455590
13	water14.jpg	2	n	0.555694
13	water15.jpg	2	n	0.625159
13	water16.jpg	2	n	0.427042
13	aero6.jpg	3	1	4.495918
13	aero13.jpg	3	4	1.950141
13	aero2.jpg	3	5	1.353996
13	aero5.jpg	3	6	1.144838
13	aero12.jpg	3	6	1.398963
13	aero9.jpg	3	4	1.037172
13	aero1.jpg	3	3	1.860363
13	aero4.jpg	3	5	2.492322
13	aero8.jpg	3	1	1.531517
13	aero10.jpg	3	2	1.728749
13	aero14.jpg	3	5	0.904576
13	aero11.jpg	3	5	0.909629
13	aero3.jpg	3	4	0.871186
13	aero7.jpg	3	6	1.648394
13	aero6.jpg	4	n	2.153083
13	aero13.jpg	4	n	0.311879
13	aero2.jpg	4	n	0.305878
13	aero5.jpg	4	n	0.355252
13	aero12.jpg	4	n	0.295716
13	aero9.jpg	4	n	0.283282
13	aero1.jpg	4	n	0.370398
13	aero4.jpg	4	n	0.442543
13	aero8.jpg	4	n	0.526009
13	aero10.jpg	4	n	0.292096
13	aero14.jpg	4	n	0.349810
13	aero11.jpg	4	n	0.515444
13	aero3.jpg	4	n	0.345515
13	aero7.jpg	4	n	0.415368
