ParticipantNumber	Item	Block	Reponse	ReactionTime
31	water8.jpg	1	6	16.084388
31	water6.jpg	1	7	8.646485
31	water15.jpg	1	5	3.633018
31	water13.jpg	1	5	5.010037
31	water16.jpg	1	4	6.236184
31	water9.jpg	1	2	3.085794
31	water5.jpg	1	4	11.432415
31	water14.jpg	1	2	2.816516
31	water4.jpg	1	5	4.792436
31	water11.jpg	1	2	2.165208
31	water7.jpg	1	3	3.405941
31	water12.jpg	1	4	4.133500
31	water2.jpg	1	3	2.254205
31	water3.jpg	1	4	6.409829
31	water10.jpg	1	2	3.524683
31	water1.jpg	1	3	5.373770
31	water0.jpg	1	6	21.222193
31	water1.jpg	2	n	5.602246
31	water2.jpg	2	n	1.421940
31	water3.jpg	2	n	0.997879
31	water4.jpg	2	n	1.014561
31	water5.jpg	2	n	0.996647
31	water6.jpg	2	n	7.301888
31	water7.jpg	2	n	1.213899
31	water8.jpg	2	n	2.358380
31	water9.jpg	2	n	0.960148
31	water10.jpg	2	n	1.345273
31	water11.jpg	2	n	1.203830
31	water12.jpg	2	n	5.369132
31	water13.jpg	2	n	1.383393
31	water14.jpg	2	n	3.131535
31	water15.jpg	2	n	3.287481
31	water16.jpg	2	n	4.405581
31	aero9.jpg	3	7	7.358564
31	aero1.jpg	3	8	3.974181
31	aero5.jpg	3	2	3.582242
31	aero6.jpg	3	2	1.592602
31	aero7.jpg	3	5	4.832841
31	aero12.jpg	3	4	2.271783
31	aero10.jpg	3	3	5.854054
31	aero14.jpg	3	4	2.524608
31	aero2.jpg	3	4	4.392094
31	aero13.jpg	3	2	12.415018
31	aero4.jpg	3	3	6.513132
31	aero8.jpg	3	1	1.790823
31	aero3.jpg	3	3	2.246730
31	aero11.jpg	3	4	3.347513
31	aero9.jpg	4	n	1.901876
31	aero1.jpg	4	n	1.002674
31	aero5.jpg	4	n	0.502199
31	aero6.jpg	4	n	1.379930
31	aero7.jpg	4	n	0.811811
31	aero12.jpg	4	n	1.292130
31	aero10.jpg	4	n	1.182065
31	aero14.jpg	4	n	1.488882
31	aero2.jpg	4	n	10.431063
31	aero13.jpg	4	n	3.988532
31	aero4.jpg	4	n	1.229138
31	aero8.jpg	4	n	1.073385
31	aero3.jpg	4	n	2.062895
31	aero11.jpg	4	n	0.959563
