subjnr,blocknr,trialnr,stimulus_type,stimulus_nr,us_valence,cs_filename,premask_filename,postmask_filename,us_filename,cs_duration,id_opt_1,id_opt_2,id_opt_3,id_opt_4,opt_1,opt_2,opt_3,opt_4,VF_pos,VF_neg
19,1,1,ec,8,negative,S   W   A   P,maske_2.bmp,maske_1.bmp,8485.bmp,0.077,D   W   A   P,J   O   R   B,S   W   A   P,B   L   O   F,yes,no,no,no,no,yes
19,1,2,ec,6,positive,B   L   O   F,maske_1.bmp,maske_2.bmp,5994.bmp,0.077,F   L   O   R,B   L   O   F,S   N   A   W,D   W   A   P,no,no,yes,no,yes,no
19,1,3,ec,8,positive,B   R   O   F,maske_2.bmp,maske_1.bmp,8330.bmp,0.077,S   W   A   P,J   O   R   F,S   W   A   D,B   R   O   F,no,yes,no,no,yes,no
19,1,4,ec,6,negative,W   A   N   S,maske_1.bmp,maske_2.bmp,9330.bmp,0.077,W   A   N   S,J   O   R   F,S   N   A   D,B   L   O   F,no,yes,no,no,no,yes
19,1,5,ec,3,positive,J   O   R   F,maske_1.bmp,maske_2.bmp,8420.bmp,0.077,S   N   A   W,P   A   W   S,J   O   R   B,J   O   R   F,no,no,yes,no,yes,no
19,1,6,ec_control,1,positive,T   E   H   V,maske_2.bmp,maske_1.bmp,8170.bmp,0.5,G   M   U   X,T   E   H   V,K   I   G   M,H   Y   V   Z,no,yes,no,no,yes,no
19,1,7,ec,4,negative,S   W   A   D,maske_2.bmp,maske_1.bmp,2141.bmp,0.077,S   N   A   W,S   W   A   D,J   O   R   F,B   R   O   L,no,no,yes,no,no,yes
19,1,8,ec_control,1,negative,G   M   U   X,maske_1.bmp,maske_2.bmp,9340.bmp,0.5,K   I   G   M,T   E   H   V,G   M   U   X,H   Y   V   Z,no,no,yes,no,no,yes
19,1,9,ec_control,2,negative,K   I   G   M,maske_2.bmp,maske_1.bmp,6838.bmp,0.5,T   E   H   V,G   M   U   X,K   I   G   M,H   Y   V   Z,no,no,yes,no,no,yes
19,1,10,ec,5,negative,P   A   N   D,maske_2.bmp,maske_1.bmp,9560.bmp,0.077,P   A   N   D,B   O   R   F,L   O   R   B,S   W   A   P,yes,no,no,no,no,yes
19,1,11,ec,1,positive,F   L   O   R,maske_2.bmp,maske_1.bmp,2071.bmp,0.077,F   L   O   R,W   A   N   S,P   A   N   D,L   O   R   B,no,yes,no,no,yes,no
