subjnr,blocknr,trialnr,stimulus_type,stimulus_nr,us_valence,cs_filename,premask_filename,postmask_filename,us_filename,cs_duration,id_opt_1,id_opt_2,id_opt_3,id_opt_4,opt_1,opt_2,opt_3,opt_4,VF_pos,VF_neg
27,1,1,ec,7,positive,J   O   R   B,maske_2.bmp,maske_1.bmp,4220.bmp,0.071,J   O   R   B,D   A   N   S,B   O   L   F,W   A   P   S,no,no,yes,no,yes,no
27,1,2,ec,5,negative,W   A   P   S,maske_2.bmp,maske_1.bmp,9180.bmp,0.071,P   A   N   S,F   R   O   L,F   L   O   R,W   A   P   S,no,no,no,yes,no,yes
27,1,3,ec,2,negative,S   W   A   D,maske_1.bmp,maske_2.bmp,9435.bmp,0.071,F   R   O   B,D   A   N   S,B   L   O   R,S   W   A   D,no,no,no,yes,no,yes
27,1,4,ec,1,negative,S   P   A   D,maske_2.bmp,maske_1.bmp,7380.bmp,0.071,B   O   L   F,S   W   A   P,B   L   O   R,S   P   A   D,no,yes,no,no,no,yes
27,1,5,ec_control,2,negative,K   I   G   M,maske_2.bmp,maske_1.bmp,2276.bmp,0.5,K   I   G   M,T   E   H   V,H   Y   V   Z,G   M   U   X,yes,no,no,no,no,yes
27,1,6,ec,7,negative,D   W   A   P,maske_1.bmp,maske_2.bmp,6570.1.bmp,0.071,S   P   A   D,D   W   A   P,B   L   O   F,B   O   L   F,no,yes,no,no,no,yes
27,1,7,ec_control,1,positive,T   E   H   V,maske_1.bmp,maske_2.bmp,1999.bmp,0.5,H   Y   V   Z,K   I   G   M,T   E   H   V,G   M   U   X,no,no,yes,no,yes,no
27,1,8,ec,4,positive,F   L   O   R,maske_2.bmp,maske_1.bmp,2311.bmp,0.071,F   L   O   R,P   A   W   S,S   W   A   P,J   O   R   B,yes,no,no,no,yes,no
27,1,9,ec,3,positive,F   R   O   L,maske_1.bmp,maske_2.bmp,5994.bmp,0.071,B   L   O   F,F   R   O   L,P   A   W   S,D   A   N   S,no,yes,no,no,yes,no
27,1,10,ec,8,negative,P   A   N   S,maske_2.bmp,maske_1.bmp,9041.bmp,0.071,P   A   N   S,J   O   R   B,P   A   W   S,F   R   O   L,no,yes,no,no,no,yes
27,1,11,ec,5,positive,B   O   R   F,maske_2.bmp,maske_1.bmp,2660.bmp,0.071,S   P   A   D,D   W   A   P,F   L   O   R,B   O   R   F,no,no,no,yes,yes,no
27,1,12,ec,3,negative,S   W   A   P,maske_1.bmp,maske_2.bmp,9280.bmp,0.071,J   O   R   B,S   W   A   P,W   A   P   S,B   O   R   F,no,yes,no,no,no,yes
27,1,13,ec,2,positive,B   O   L   F,maske_2.bmp,maske_1.bmp,5460.bmp,0.071,B   O   L   F,P   A   N   S,F   R   O   L,D   W   A   P,yes,no,no,no,yes,no
