subjnr,blocknr,trialnr,stimulus_type,stimulus_nr,us_valence,cs_filename,premask_filename,postmask_filename,us_filename,cs_duration,id_opt_1,id_opt_2,id_opt_3,id_opt_4,opt_1,opt_2,opt_3,opt_4,VF_pos,VF_neg
33,1,1,ec,1,negative,B   O   R   L,maske_1.bmp,maske_2.bmp,6020.bmp,0.11,B   O   R   L,F   O   R   B,S   W   A   P,S   W   A   D,yes,no,no,no,no,yes
33,1,2,ec,3,positive,S   N   A   W,maske_1.bmp,maske_2.bmp,2340.bmp,0.11,S   N   A   W,B   O   R   L,J   O   R   B,P   A   W   S,yes,no,no,no,yes,no
33,1,3,ec_control,1,negative,G   M   U   X,maske_2.bmp,maske_1.bmp,9342.bmp,0.5,K   I   G   M,T   E   H   V,G   M   U   X,H   Y   V   Z,no,no,yes,no,no,yes
33,1,4,ec,2,negative,F   R   O   L,maske_2.bmp,maske_1.bmp,6831.bmp,0.11,P   A   W   S,W   A   N   S,F   R   O   L,J   O   R   F,no,no,yes,no,no,yes
33,1,5,ec,4,positive,P   A   W   S,maske_1.bmp,maske_2.bmp,7350.bmp,0.11,B   L   O   F,W   A   D   S,P   A   W   S,B   O   R   F,no,no,no,yes,yes,no
33,1,6,ec_control,2,negative,K   I   G   M,maske_2.bmp,maske_1.bmp,9000.bmp,0.5,T   E   H   V,H   Y   V   Z,G   M   U   X,K   I   G   M,no,no,no,yes,no,yes
33,1,7,ec,5,negative,F   O   R   B,maske_1.bmp,maske_2.bmp,9330.bmp,0.11,B   L   O   F,W   A   D   S,F   O   R   B,W   A   P   S,no,yes,no,no,no,yes
33,1,8,ec,5,positive,W   A   N   S,maske_1.bmp,maske_2.bmp,1999.bmp,0.11,B   L   O   F,W   A   N   S,B   O   R   F,S   W   A   D,no,yes,no,no,yes,no
33,1,9,ec,6,negative,B   L   O   F,maske_1.bmp,maske_2.bmp,9265.bmp,0.11,P   A   W   S,B   L   O   F,J   O   R   B,W   A   D   S,no,yes,no,no,no,yes
33,1,10,ec,2,positive,W   A   D   S,maske_2.bmp,maske_1.bmp,2160.bmp,0.11,W   A   N   S,L   O   B   F,W   A   D   S,J   O   R   F,no,yes,no,no,yes,no
33,1,11,ec,3,negative,L   O   B   F,maske_1.bmp,maske_2.bmp,9561.bmp,0.11,B   O   R   F,S   W   A   P,S   W   A   D,L   O   B   F,no,no,no,yes,no,yes
33,1,12,ec,6,positive,S   W   A   D,maske_1.bmp,maske_2.bmp,5831.bmp,0.11,J   O   R   B,D   W   A   P,S   W   A   D,B   O   R   L,no,no,yes,no,yes,no
33,1,13,ec,1,positive,D   W   A   P,maske_1.bmp,maske_2.bmp,2058.bmp,0.11,D   W   A   P,F   O   R   B,S   W   A   P,F   R   O   L,yes,no,no,no,yes,no
33,1,14,ec,4,negative,J   O   R   B,maske_2.bmp,maske_1.bmp,9050.bmp,0.11,J   O   R   B,S   N   A   W,D   W   A   P,F   R   O   L,no,no,yes,no,no,yes
33,1,15,ec,7,negative,B   O   R   F,maske_2.bmp,maske_1.bmp,9435.bmp,0.11,D   W   A   P,S   N   A   W,L   O   B   F,B   O   R   F,no,yes,no,no,no,yes
33,1,16,ec,7,positive,W   A   P   S,maske_2.bmp,maske_1.bmp,2900.2.bmp,0.11,W   A   P   S,F   R   O   L,L   O   B   F,S   N   A   W,no,yes,no,no,yes,no
33,1,17,ec,8,negative,J   O   R   F,maske_2.bmp,maske_1.bmp,9500.bmp,0.11,J   O   R   F,W   A   P   S,B   O   R   L,W   A   N   S,no,no,no,yes,no,yes
33,1,18,ec,8,positive,S   W   A   P,maske_2.bmp,maske_1.bmp,8330.bmp,0.11,S   W   A   P,J   O   R   F,W   A   P   S,F   O   R   B,no,yes,no,no,yes,no
33,1,19,ec_control,2,positive,H   Y   V   Z,maske_1.bmp,maske_2.bmp,2070.bmp,0.5,K   I   G   M,T   E   H   V,H   Y   V   Z,G   M   U   X,no,no,yes,no,yes,no
