subjnr,blocknr,trialnr,stimulus_type,stimulus_nr,us_valence,cs_filename,premask_filename,postmask_filename,us_filename,cs_duration,id_opt_1,id_opt_2,id_opt_3,id_opt_4,opt_1,opt_2,opt_3,opt_4,VF_pos,VF_neg
25,1,1,ec_control,1,negative,G   M   U   X,maske_2.bmp,maske_1.bmp,6311.bmp,0.5,K   I   G   M,G   M   U   X,H   Y   V   Z,T   E   H   V,no,yes,no,no,no,yes
25,1,2,ec,1,positive,P   A   N   D,maske_1.bmp,maske_2.bmp,2209.bmp,0.108,P   A   N   D,W   A   N   S,J   O   R   B,F   R   O   B,no,no,no,yes,yes,no
25,1,3,ec,5,positive,W   A   N   S,maske_2.bmp,maske_1.bmp,5460.bmp,0.108,B   O   R   F,W   A   N   S,J   O   R   F,P   A   N   S,no,yes,no,no,yes,no
25,1,4,ec_control,1,positive,T   E   H   V,maske_2.bmp,maske_1.bmp,2900.2.bmp,0.5,H   Y   V   Z,G   M   U   X,K   I   G   M,T   E   H   V,no,no,no,yes,yes,no
25,1,5,ec,2,negative,B   R   O   L,maske_2.bmp,maske_1.bmp,6555.bmp,0.108,P   A   N   D,S   P   A   W,B   R   O   L,B   O   R   F,no,no,yes,no,no,yes
25,1,6,ec_control,2,positive,H   Y   V   Z,maske_1.bmp,maske_2.bmp,4606.bmp,0.5,H   Y   V   Z,T   E   H   V,K   I   G   M,G   M   U   X,yes,no,no,no,yes,no
25,1,7,ec,3,negative,J   O   R   F,maske_1.bmp,maske_2.bmp,9006.bmp,0.108,S   N   A   W,F   L   O   R,D   W   A   P,J   O   R   F,no,no,no,yes,no,yes
25,1,8,ec,2,positive,S   N   A   D,maske_1.bmp,maske_2.bmp,8190.bmp,0.108,B   R   O   L,S   N   A   D,S   N   A   W,F   L   O   R,no,yes,no,no,yes,no
25,1,9,ec,8,positive,S   P   A   W,maske_1.bmp,maske_2.bmp,2660.bmp,0.108,F   R   O   B,S   P   A   W,P   A   N   D,J   O   R   F,no,yes,no,no,yes,no
25,1,10,ec,1,negative,B   O   R   F,maske_2.bmp,maske_1.bmp,6242.bmp,0.108,S   P   A   W,P   A   N   S,B   O   R   F,B   R   O   L,no,no,no,yes,no,yes
25,1,11,ec,4,positive,W   A   P   S,maske_2.bmp,maske_1.bmp,8170.bmp,0.108,D   W   A   P,B   O   R   F,B   R   O   F,W   A   P   S,no,no,no,yes,yes,no
25,1,12,ec_control,2,negative,K   I   G   M,maske_2.bmp,maske_1.bmp,9041.bmp,0.5,H   Y   V   Z,K   I   G   M,G   M   U   X,T   E   H   V,no,yes,no,no,yes,no
25,1,13,ec,7,positive,D   W   A   P,maske_2.bmp,maske_1.bmp,2050.bmp,0.108,F   L   O   R,S   N   A   D,D   W   A   P,B   R   O   L,no,no,yes,no,yes,no
25,1,14,ec,4,negative,B   R   O   F,maske_2.bmp,maske_1.bmp,9560.bmp,0.108,B   R   O   F,S   N   A   D,P   A   N   D,J   O   L   F,yes,no,no,no,no,yes
25,1,15,ec,3,positive,P   A   N   S,maske_1.bmp,maske_2.bmp,7230.bmp,0.108,W   A   P   S,P   A   N   S,B   R   O   F,J   O   L   F,no,no,yes,no,yes,no
25,1,16,ec,5,negative,F   R   O   B,maske_2.bmp,maske_1.bmp,9280.bmp,0.108,F   R   O   B,S   N   A   W,B   R   O   F,W   A   P   S,yes,no,no,no,no,yes
25,1,17,ec,7,negative,F   L   O   R,maske_1.bmp,maske_2.bmp,9520.bmp,0.108,F   R   O   B,D   W   A   P,W   A   N   S,F   L   O   R,no,no,no,yes,no,yes
25,1,18,ec,6,positive,S   N   A   W,maske_1.bmp,maske_2.bmp,2080.bmp,0.108,S   N   A   W,J   O   R   B,J   O   L   F,S   P   A   W,yes,no,no,no,yes,no
25,1,19,ec,6,negative,J   O   L   F,maske_1.bmp,maske_2.bmp,9220.bmp,0.108,P   A   N   S,W   A   P   S,J   O   R   B,J   O   L   F,no,no,no,yes,no,yes
25,1,20,ec,8,negative,J   O   R   B,maske_1.bmp,maske_2.bmp,9342.bmp,0.108,J   O   R   B,S   N   A   D,J   O   R   F,W   A   N   S,yes,no,no,no,no,yes
25,2,1,ec_control,1,negative,G   M   U   X,maske_2.bmp,maske_1.bmp,6020.bmp,0.5,K   I   G   M,G   M   U   X,T   E   H   V,H   Y   V   Z,no,yes,no,no,no,yes
25,2,2,ec,4,negative,B   R   O   F,maske_1.bmp,maske_2.bmp,9220.bmp,0.108,B   R   O   F,W   A   P   S,D   W   A   P,F   L   O   R,yes,no,no,no,no,yes
25,2,3,ec,3,positive,P   A   N   S,maske_1.bmp,maske_2.bmp,2208.bmp,0.108,F   R   O   B,J   O   R   F,P   A   N   D,P   A   N   S,yes,no,no,no,yes,no
25,2,4,ec,1,negative,B   O   R   F,maske_2.bmp,maske_1.bmp,9630.bmp,0.108,S   N   A   D,S   N   A   W,J   O   R   F,B   O   R   F,no,no,no,yes,no,yes
25,2,5,ec,6,negative,J   O   L   F,maske_1.bmp,maske_2.bmp,9180.bmp,0.108,J   O   L   F,P   A   N   S,W   A   N   S,B   R   O   L,yes,no,no,no,no,yes
25,2,6,ec,8,positive,S   P   A   W,maske_2.bmp,maske_1.bmp,1650.bmp,0.108,S   P   A   W,D   W   A   P,B   R   O   L,B   O   R   F,yes,no,no,no,yes,no
25,2,7,ec,5,positive,W   A   N   S,maske_2.bmp,maske_1.bmp,2311.bmp,0.108,S   N   A   W,J   O   L   F,B   R   O   F,W   A   N   S,no,no,no,yes,yes,no
25,2,8,ec,4,positive,W   A   P   S,maske_1.bmp,maske_2.bmp,2080.bmp,0.108,S   P   A   W,W   A   P   S,J   O   R   B,F   L   O   R,no,yes,no,no,yes,no
25,2,9,ec,2,negative,B   R   O   L,maske_2.bmp,maske_1.bmp,9400.bmp,0.108,D   W   A   P,P   A   N   D,J   O   R   B,B   R   O   L,no,yes,no,no,no,yes
25,2,10,ec_control,2,positive,H   Y   V   Z,maske_2.bmp,maske_1.bmp,8501.bmp,0.5,K   I   G   M,G   M   U   X,T   E   H   V,H   Y   V   Z,no,no,no,yes,yes,no
25,2,11,ec,2,positive,S   N   A   D,maske_2.bmp,maske_1.bmp,8420.bmp,0.108,W   A   P   S,B   R   O   L,B   O   R   F,S   N   A   D,no,no,no,yes,yes,no
25,2,12,ec,6,positive,S   N   A   W,maske_2.bmp,maske_1.bmp,2071.bmp,0.108,W   A   N   S,S   N   A   W,F   L   O   R,J   O   R   F,no,yes,no,no,yes,no
25,2,13,ec,7,negative,F   L   O   R,maske_1.bmp,maske_2.bmp,9330.bmp,0.108,B   R   O   F,W   A   P   S,P   A   N   S,F   L   O   R,no,no,no,yes,yes,no
25,2,14,ec_control,2,negative,K   I   G   M,maske_1.bmp,maske_2.bmp,8485.bmp,0.5,T   E   H   V,G   M   U   X,K   I   G   M,H   Y   V   Z,no,no,yes,no,no,yes
25,2,15,ec,3,negative,J   O   R   F,maske_1.bmp,maske_2.bmp,9007.bmp,0.108,F   R   O   B,J   O   R   F,S   N   A   W,S   N   A   D,no,yes,no,no,no,yes
25,2,16,ec,8,negative,J   O   R   B,maske_1.bmp,maske_2.bmp,9041.bmp,0.108,W   A   N   S,J   O   R   B,S   P   A   W,J   O   L   F,no,yes,no,no,yes,no
25,2,17,ec_control,1,positive,T   E   H   V,maske_1.bmp,maske_2.bmp,1463.bmp,0.5,T   E   H   V,G   M   U   X,H   Y   V   Z,K   I   G   M,yes,no,no,no,yes,no
25,2,18,ec,5,negative,F   R   O   B,maske_2.bmp,maske_1.bmp,2900.bmp,0.108,B   O   R   F,S   P   A   W,P   A   N   D,F   R   O   B,no,no,no,yes,no,yes
25,2,19,ec,1,positive,P   A   N   D,maske_1.bmp,maske_2.bmp,5830.bmp,0.108,J   O   L   F,F   R   O   B,P   A   N   S,P   A   N   D,no,no,yes,no,yes,no
25,2,20,ec,7,positive,D   W   A   P,maske_2.bmp,maske_1.bmp,5460.bmp,0.108,B   R   O   F,J   O   R   B,S   N   A   D,D   W   A   P,no,no,no,yes,yes,no
25,3,1,ec,2,positive,S   N   A   D,maske_2.bmp,maske_1.bmp,2660.bmp,0.108,B   R   O   F,J   O   R   B,S   N   A   D,S   P   A   W,no,no,yes,no,yes,no
25,3,2,ec,8,positive,S   P   A   W,maske_1.bmp,maske_2.bmp,2080.bmp,0.108,S   P   A   W,B   O   R   F,S   N   A   W,J   O   R   F,no,no,yes,no,yes,no
25,3,3,ec_control,2,negative,K   I   G   M,maske_1.bmp,maske_2.bmp,8485.bmp,0.5,H   Y   V   Z,T   E   H   V,K   I   G   M,G   M   U   X,no,no,yes,no,no,yes
25,3,4,ec,1,negative,B   O   R   F,maske_1.bmp,maske_2.bmp,9180.bmp,0.108,B   O   R   F,P   A   N   S,D   W   A   P,J   O   L   F,no,no,yes,no,no,yes
25,3,5,ec,6,positive,S   N   A   W,maske_1.bmp,maske_2.bmp,7580.bmp,0.108,B   R   O   L,S   N   A   W,D   W   A   P,F   L   O   R,no,yes,no,no,yes,no
25,3,6,ec,7,negative,F   L   O   R,maske_2.bmp,maske_1.bmp,9265.bmp,0.108,P   A   N   D,W   A   P   S,F   L   O   R,B   R   O   F,no,no,yes,no,no,yes
25,3,7,ec_control,2,positive,H   Y   V   Z,maske_2.bmp,maske_1.bmp,1650.bmp,0.5,H   Y   V   Z,T   E   H   V,G   M   U   X,K   I   G   M,yes,no,no,no,yes,no
25,3,8,ec,4,negative,B   R   O   F,maske_2.bmp,maske_1.bmp,9560.bmp,0.108,B   R   O   F,W   A   N   S,J   O   R   F,S   P   A   W,yes,no,no,no,no,yes
25,3,9,ec,5,positive,W   A   N   S,maske_1.bmp,maske_2.bmp,4220.bmp,0.108,J   O   L   F,P   A   N   S,W   A   N   S,B   R   O   F,no,no,yes,no,yes,no
25,3,10,ec,8,negative,J   O   R   B,maske_2.bmp,maske_1.bmp,6838.bmp,0.108,F   R   O   B,S   N   A   W,J   O   R   B,D   W   A   P,no,no,yes,no,no,yes
25,3,11,ec_control,1,positive,T   E   H   V,maske_2.bmp,maske_1.bmp,5994.bmp,0.5,T   E   H   V,G   M   U   X,K   I   G   M,H   Y   V   Z,yes,no,no,no,yes,no
25,3,12,ec,2,negative,B   R   O   L,maske_2.bmp,maske_1.bmp,9220.bmp,0.108,W   A   P   S,S   N   A   D,B   R   O   L,B   O   R   F,no,no,yes,no,no,yes
