subjnr,blocknr,trialnr,stimulus_type,stimulus_nr,us_valence,cs_filename,premask_filename,postmask_filename,us_filename,cs_duration,id_opt_1,id_opt_2,id_opt_3,id_opt_4,opt_1,opt_2,opt_3,opt_4,VF_pos,VF_neg
78,1,1,ec,3,negative,H   E   M   K,maske_1.bmp,maske_2.bmp,2750.bmp,0.071,H   E   M   K,T   U   G   Z,H   E   L   K,D   U   N   T,yes,no,no,no,no,yes
78,1,2,ec,4,negative,C   H   E   L,maske_2.bmp,maske_1.bmp,6311.bmp,0.071,G   N   U   D,D   U   N   T,C   H   E   L,K   L   E   H,no,yes,no,no,no,yes
78,1,3,ec,8,negative,C   L   E   K,maske_2.bmp,maske_1.bmp,8485.bmp,0.071,G   U   N   D,K   E   H   M,G   U   T   Z,C   L   E   K,no,no,yes,no,no,yes
78,1,4,ec_control,1,negative,J   O   R   F,maske_2.bmp,maske_1.bmp,2710.bmp,0.5,F   R   I   B,V   A   S   P,P   Y   W   S,J   O   R   F,no,no,no,yes,no,yes
78,1,5,ec,8,positive,G   N   U   D,maske_2.bmp,maske_1.bmp,2550.bmp,0.071,H   E   L   K,T   U   G   Z,H   E   M   K,G   N   U   D,no,yes,no,no,yes,no
78,1,6,ec,6,positive,G   U   N   D,maske_2.bmp,maske_1.bmp,1463.bmp,0.071,C   E   L   M,T   N   U   D,H   E   M   K,G   U   N   D,no,yes,no,no,yes,no
78,1,7,ec,1,negative,H   E   L   K,maske_1.bmp,maske_2.bmp,9520.bmp,0.071,C   H   E   L,H   E   L   K,Z   U   N   T,Z   U   N   G,no,no,yes,no,no,yes
78,1,8,ec,6,negative,K   L   E   H,maske_1.bmp,maske_2.bmp,9830.bmp,0.071,G   U   T   Z,M   E   H   K,K   L   E   H,T   N   U   D,yes,no,no,no,no,yes
78,1,9,ec,2,positive,T   U   G   Z,maske_1.bmp,maske_2.bmp,2660.bmp,0.071,K   L   E   H,G   U   T   Z,C   L   E   K,T   U   G   Z,no,no,no,yes,yes,no
78,1,10,ec,3,positive,D   U   N   T,maske_2.bmp,maske_1.bmp,7330.bmp,0.071,D   U   N   T,H   E   L   K,C   H   E   L,Z   U   N   T,no,no,yes,no,yes,no
78,1,11,ec,5,negative,M   E   H   K,maske_1.bmp,maske_2.bmp,9430.bmp,0.071,G   N   U   D,M   E   H   K,Z   U   N   G,C   E   L   M,no,no,no,yes,yes,no
78,1,12,ec_control,1,positive,V   A   S   P,maske_2.bmp,maske_1.bmp,8330.bmp,0.5,V   A   S   P,P   Y   W   S,F   R   I   B,J   O   R   F,yes,no,no,no,yes,no
