subjnr,blocknr,trialnr,stimulus_type,stimulus_nr,us_valence,cs_filename,premask_filename,postmask_filename,us_filename,cs_duration,sicher1,sicher2,sicher3,sicher4,sicher5,sicher6,crit1,crit2,crit3,VF_pos,VF_neg
68,1,1,ec,7,negative,D   A   P   S,maske_2.bmp,maske_1.bmp,2750.bmp,0.088,yes,no,no,no,no,no,no,no,yes,no,yes
68,1,2,ec_control,1,negative,T   E   H   V,maske_1.bmp,maske_2.bmp,9500.bmp,0.5,no,no,no,no,no,yes,no,no,yes,no,yes
68,1,3,ec,1,negative,S   N   A   W,maske_2.bmp,maske_1.bmp,9432.bmp,0.088,no,yes,no,no,no,no,no,no,yes,yes,no
68,1,4,ec_control,1,positive,G   M   U   X,maske_1.bmp,maske_2.bmp,2050.bmp,0.5,no,no,no,no,no,yes,no,no,yes,yes,no
68,1,5,ec,4,positive,J   O   R   F,maske_2.bmp,maske_1.bmp,4220.bmp,0.088,no,yes,no,no,no,no,no,no,yes,yes,no
68,1,6,ec,6,positive,J   O   L   F,maske_1.bmp,maske_2.bmp,8170.bmp,0.088,no,yes,no,no,no,no,no,no,yes,yes,no
68,1,7,ec,2,positive,B   O   R   L,maske_2.bmp,maske_1.bmp,8370.bmp,0.088,no,no,yes,no,no,no,no,no,yes,yes,no
68,1,8,ec,7,positive,F   L   O   R,maske_2.bmp,maske_1.bmp,2070.bmp,0.088,no,no,yes,no,no,no,no,no,yes,yes,no
68,1,9,ec_control,2,negative,H   Y   V   Z,maske_2.bmp,maske_1.bmp,6838.bmp,0.5,no,no,no,no,no,yes,no,no,yes,no,yes
68,1,10,ec,5,negative,D   A   N   S,maske_2.bmp,maske_1.bmp,3220.bmp,0.088,no,yes,no,no,no,no,no,no,yes,no,yes
68,1,11,ec,1,positive,B   L   O   F,maske_2.bmp,maske_1.bmp,8420.bmp,0.088,no,no,yes,no,no,no,no,no,yes,yes,no
68,1,12,ec,2,negative,W   A   N   S,maske_2.bmp,maske_1.bmp,9421.bmp,0.088,no,no,yes,no,no,no,no,no,yes,no,yes
68,1,13,ec,3,negative,W   A   D   S,maske_1.bmp,maske_2.bmp,9007.bmp,0.088,no,yes,no,no,no,no,no,no,yes,no,yes
68,1,14,ec,6,negative,S   P   A   W,maske_2.bmp,maske_1.bmp,9330.bmp,0.088,no,no,yes,no,no,no,no,no,yes,no,yes
68,1,15,ec,4,negative,S   N   A   D,maske_2.bmp,maske_1.bmp,2375.1.bmp,0.088,no,no,yes,no,no,no,no,no,yes,no,yes
68,1,16,ec,3,positive,B   O   L   F,maske_1.bmp,maske_2.bmp,1440.bmp,0.088,no,yes,no,no,no,no,no,no,yes,yes,no
68,1,17,ec,8,positive,B   L   O   R,maske_2.bmp,maske_1.bmp,2209.bmp,0.088,no,no,yes,no,no,no,no,no,yes,yes,no
68,1,18,ec,8,negative,W   A   P   S,maske_1.bmp,maske_2.bmp,9520.bmp,0.088,no,no,yes,no,no,no,no,no,yes,yes,no
68,1,19,ec_control,2,positive,K   I   G   M,maske_1.bmp,maske_2.bmp,8190.bmp,0.5,no,no,no,no,no,yes,no,no,yes,yes,no
68,1,20,ec,5,positive,F   O   R   B,maske_2.bmp,maske_1.bmp,2058.bmp,0.088,no,yes,no,no,no,no,no,no,yes,yes,no
68,2,1,ec,1,negative,S   N   A   W,maske_1.bmp,maske_2.bmp,9280.bmp,0.092,no,no,yes,no,no,no,no,no,yes,no,yes
68,2,2,ec_control,2,positive,K   I   G   M,maske_2.bmp,maske_1.bmp,2040.bmp,0.5,no,no,no,no,no,yes,no,no,yes,yes,no
68,2,3,ec,8,negative,W   A   P   S,maske_2.bmp,maske_1.bmp,6555.bmp,0.092,yes,no,no,no,no,no,no,no,yes,no,yes
68,2,4,ec,7,positive,F   L   O   R,maske_1.bmp,maske_2.bmp,2311.bmp,0.092,no,yes,no,no,no,no,no,no,yes,yes,no
68,2,5,ec,5,positive,F   O   R   B,maske_1.bmp,maske_2.bmp,8470.bmp,0.092,no,no,no,no,yes,no,no,no,yes,yes,no
68,2,6,ec,2,negative,W   A   N   S,maske_1.bmp,maske_2.bmp,6020.bmp,0.092,no,no,yes,no,no,no,no,no,yes,no,yes
68,2,7,ec,3,positive,B   O   L   F,maske_2.bmp,maske_1.bmp,7502.bmp,0.092,no,no,yes,no,no,no,no,no,yes,yes,no
68,2,8,ec,5,negative,D   A   N   S,maske_1.bmp,maske_2.bmp,9830.bmp,0.092,no,no,yes,no,no,no,no,no,yes,no,yes
68,2,9,ec_control,2,negative,H   Y   V   Z,maske_1.bmp,maske_2.bmp,9342.bmp,0.5,no,no,no,no,no,yes,no,no,yes,no,yes
68,2,10,ec,4,negative,S   N   A   D,maske_1.bmp,maske_2.bmp,9920.bmp,0.092,no,yes,no,no,no,no,no,no,yes,no,yes
68,2,11,ec,8,positive,B   L   O   R,maske_1.bmp,maske_2.bmp,1710.bmp,0.092,no,yes,no,no,no,no,no,no,yes,yes,no
68,2,12,ec,3,negative,W   A   D   S,maske_2.bmp,maske_1.bmp,9000.bmp,0.092,no,yes,no,no,no,no,no,no,yes,no,yes
68,2,13,ec,4,positive,J   O   R   F,maske_1.bmp,maske_2.bmp,8496.bmp,0.092,no,yes,no,no,no,no,no,no,yes,yes,no
68,2,14,ec_control,1,negative,T   E   H   V,maske_2.bmp,maske_1.bmp,9430.bmp,0.5,no,no,no,no,no,yes,no,no,yes,no,yes
68,2,15,ec,1,positive,B   L   O   F,maske_1.bmp,maske_2.bmp,2150.bmp,0.092,no,yes,no,no,no,no,no,no,yes,yes,no
68,2,16,ec,7,negative,D   A   P   S,maske_1.bmp,maske_2.bmp,9340.bmp,0.092,no,no,yes,no,no,no,no,no,yes,no,yes
68,2,17,ec_control,1,positive,G   M   U   X,maske_2.bmp,maske_1.bmp,2208.bmp,0.5,no,no,no,no,no,yes,no,no,yes,yes,no
68,2,18,ec,6,positive,J   O   L   F,maske_2.bmp,maske_1.bmp,8330.bmp,0.092,no,no,yes,no,no,no,no,no,yes,yes,no
68,2,19,ec,6,negative,S   P   A   W,maske_1.bmp,maske_2.bmp,9404.bmp,0.092,no,no,no,yes,no,no,no,no,yes,no,yes
68,2,20,ec,2,positive,B   O   R   L,maske_1.bmp,maske_2.bmp,5830.bmp,0.092,no,no,no,yes,no,no,no,no,yes,yes,no
68,3,1,ec,8,positive,B   L   O   R,maske_2.bmp,maske_1.bmp,2550.bmp,0.096,no,no,yes,no,no,no,no,no,yes,yes,no
68,3,2,ec,2,positive,B   O   R   L,maske_1.bmp,maske_2.bmp,2091.bmp,0.096,no,no,yes,no,no,no,no,no,yes,yes,no
68,3,3,ec,4,negative,S   N   A   D,maske_2.bmp,maske_1.bmp,9435.bmp,0.096,no,no,yes,no,no,no,no,no,yes,no,yes
68,3,4,ec,6,positive,J   O   L   F,maske_1.bmp,maske_2.bmp,2660.bmp,0.096,no,no,yes,no,no,no,no,no,yes,yes,no
68,3,5,ec,3,negative,W   A   D   S,maske_2.bmp,maske_1.bmp,8485.bmp,0.096,no,no,yes,no,no,no,no,no,yes,no,yes
68,3,6,ec_control,2,negative,H   Y   V   Z,maske_1.bmp,maske_2.bmp,9400.bmp,0.5,no,no,no,no,no,yes,no,no,yes,no,yes
68,3,7,ec,4,positive,J   O   R   F,maske_2.bmp,maske_1.bmp,1463.bmp,0.096,no,no,yes,no,no,no,no,no,yes,yes,no
68,3,8,ec,8,negative,W   A   P   S,maske_2.bmp,maske_1.bmp,9630.bmp,0.096,no,no,no,yes,no,no,no,no,yes,no,yes
68,3,9,ec,7,positive,F   L   O   R,maske_1.bmp,maske_2.bmp,7470.bmp,0.096,no,no,yes,no,no,no,no,no,yes,yes,no
68,3,10,ec,1,negative,S   N   A   W,maske_2.bmp,maske_1.bmp,6530.bmp,0.096,no,no,yes,no,no,no,no,no,yes,yes,no
68,3,11,ec,3,positive,B   O   L   F,maske_1.bmp,maske_2.bmp,8080.bmp,0.096,no,no,yes,no,no,no,no,no,yes,yes,no
68,3,12,ec_control,1,negative,T   E   H   V,maske_1.bmp,maske_2.bmp,3160.bmp,0.5,no,no,no,no,no,yes,no,no,yes,no,yes
