subjnr,blocknr,trialnr,stimulus_type,stimulus_nr,us_valence,cs_filename,premask_filename,postmask_filename,us_filename,cs_duration,id_opt_1,id_opt_2,id_opt_3,id_opt_4,opt_1,opt_2,opt_3,opt_4,VF_pos,VF_neg
23,1,1,ec,2,negative,Z   U   N   D,maske_2.bmp,maske_1.bmp,2276.bmp,0.052,L   E   M   K,Z   U   N   T,C   E   L   M,Z   U   N   D,no,yes,no,no,no,yes
23,1,2,ec,5,negative,T   N   U   D,maske_2.bmp,maske_1.bmp,2750.bmp,0.052,T   N   U   D,M   E   C   H,L   E   M   K,T   U   N   G,no,no,yes,no,no,yes
23,1,3,ec,8,negative,T   U   N   G,maske_1.bmp,maske_2.bmp,9220.bmp,0.052,D   U   N   T,C   E   L   M,T   U   N   G,C   E   L   K,no,no,yes,no,no,yes
23,1,4,ec,1,positive,K   L   E   M,maske_1.bmp,maske_2.bmp,7502.bmp,0.052,D   U   N   T,K   L   E   M,C   E   L   K,T   N   U   D,yes,no,no,no,yes,no
23,1,5,ec_control,1,positive,J   O   R   F,maske_2.bmp,maske_1.bmp,2091.bmp,0.5,J   O   R   F,P   Y   W   S,F   R   I   B,V   A   S   P,yes,no,no,no,yes,no
23,1,6,ec,8,positive,C   L   E   M,maske_1.bmp,maske_2.bmp,2071.bmp,0.052,Z   U   N   D,C   L   E   M,T   N   U   D,H   E   L   K,no,yes,no,no,yes,no
23,1,7,ec,6,negative,G   U   N   D,maske_2.bmp,maske_1.bmp,6838.bmp,0.052,K   L   E   M,C   L   E   M,Z   U   D   T,G   U   N   D,yes,no,no,no,no,yes
23,1,8,ec_control,2,positive,F   R   I   B,maske_1.bmp,maske_2.bmp,2900.2.bmp,0.5,P   Y   W   S,V   A   S   P,J   O   R   F,F   R   I   B,no,no,no,yes,yes,no
23,1,9,ec,4,negative,G   U   N   T,maske_2.bmp,maske_1.bmp,9340.bmp,0.052,C   E   L   K,G   U   N   D,H   E   L   K,G   U   N   T,no,no,yes,no,no,yes
23,1,10,ec,4,positive,C   E   L   K,maske_1.bmp,maske_2.bmp,1463.bmp,0.052,C   L   E   M,T   U   N   G,G   U   N   D,C   E   L   K,no,no,no,yes,yes,no
23,1,11,ec,7,positive,H   E   L   K,maske_2.bmp,maske_1.bmp,2050.bmp,0.052,H   E   L   K,Z   U   N   D,D   U   N   T,H   E   M   K,no,no,yes,no,yes,no
23,1,12,ec_control,2,negative,P   Y   W   S,maske_1.bmp,maske_2.bmp,9432.bmp,0.5,J   O   R   F,F   R   I   B,P   Y   W   S,V   A   S   P,no,no,yes,no,no,yes
23,1,13,ec,3,positive,H   E   M   K,maske_2.bmp,maske_1.bmp,2080.bmp,0.052,C   E   L   M,Z   U   N   T,H   E   M   K,G   U   N   T,no,yes,no,no,no,yes
23,1,14,ec,1,negative,Z   U   D   T,maske_1.bmp,maske_2.bmp,9330.bmp,0.052,C   L   E   M,H   E   L   K,Z   U   N   D,Z   U   D   T,yes,no,no,no,no,yes
23,1,15,ec,5,positive,C   E   L   M,maske_2.bmp,maske_1.bmp,8170.bmp,0.052,C   E   L   M,G   U   N   T,K   L   E   M,G   U   N   D,no,yes,no,no,yes,no
23,1,16,ec,2,positive,L   E   M   K,maske_2.bmp,maske_1.bmp,4622.bmp,0.052,Z   U   N   T,M   E   C   H,L   E   M   K,Z   U   D   T,no,yes,no,no,yes,no
23,1,17,ec,3,negative,Z   U   N   T,maske_2.bmp,maske_1.bmp,9006.bmp,0.052,M   E   C   H,T   N   U   D,Z   U   N   T,H   E   M   K,yes,no,no,no,no,yes
23,1,18,ec,6,positive,M   E   C   H,maske_1.bmp,maske_2.bmp,2208.bmp,0.052,Z   U   D   T,T   U   N   G,M   E   C   H,L   E   M   K,no,no,yes,no,yes,no
23,1,19,ec_control,1,negative,V   A   S   P,maske_1.bmp,maske_2.bmp,9102.bmp,0.5,F   R   I   B,V   A   S   P,J   O   R   F,P   Y   W   S,no,yes,no,no,no,yes
23,1,20,ec,7,negative,D   U   N   T,maske_1.bmp,maske_2.bmp,9435.bmp,0.052,G   U   N   T,H   E   M   K,D   U   N   T,K   L   E   M,no,yes,no,no,no,yes
23,2,1,ec,7,negative,D   U   N   T,maske_2.bmp,maske_1.bmp,9830.bmp,0.052,M   E   C   H,G   U   N   T,D   U   N   T,C   E   L   K,yes,no,no,no,no,yes
23,2,2,ec_control,1,positive,J   O   R   F,maske_2.bmp,maske_1.bmp,1463.bmp,0.5,F   R   I   B,J   O   R   F,P   Y   W   S,V   A   S   P,no,yes,no,no,yes,no
23,2,3,ec,5,negative,T   N   U   D,maske_1.bmp,maske_2.bmp,9404.bmp,0.052,H   E   M   K,C   E   L   K,Z   U   N   D,T   N   U   D,no,yes,no,no,no,yes
23,2,4,ec,1,negative,Z   U   D   T,maske_1.bmp,maske_2.bmp,9435.bmp,0.052,Z   U   D   T,G   U   N   D,L   E   M   K,H   E   L   K,yes,no,no,no,no,yes
23,2,5,ec_control,2,negative,P   Y   W   S,maske_1.bmp,maske_2.bmp,9630.bmp,0.5,F   R   I   B,J   O   R   F,V   A   S   P,P   Y   W   S,no,no,no,yes,no,yes
23,2,6,ec,2,positive,L   E   M   K,maske_2.bmp,maske_1.bmp,8501.bmp,0.052,T   N   U   D,H   E   M   K,L   E   M   K,G   U   N   T,no,yes,no,no,no,yes
23,2,7,ec,6,positive,M   E   C   H,maske_2.bmp,maske_1.bmp,7350.bmp,0.052,C   L   E   M,M   E   C   H,Z   U   N   D,Z   U   D   T,yes,no,no,no,yes,no
23,2,8,ec_control,1,negative,V   A   S   P,maske_1.bmp,maske_2.bmp,9006.bmp,0.5,J   O   R   F,F   R   I   B,P   Y   W   S,V   A   S   P,no,no,no,yes,no,yes
23,2,9,ec,4,positive,C   E   L   K,maske_2.bmp,maske_1.bmp,7230.bmp,0.052,H   E   L   K,Z   U   D   T,T   U   N   G,C   E   L   K,no,no,no,yes,yes,no
23,2,10,ec,5,positive,C   E   L   M,maske_2.bmp,maske_1.bmp,7330.bmp,0.052,C   E   L   M,K   L   E   M,T   U   N   G,Z   U   N   T,no,no,yes,no,yes,no
23,2,11,ec,2,negative,Z   U   N   D,maske_1.bmp,maske_2.bmp,6831.bmp,0.052,H   E   M   K,Z   U   N   D,D   U   N   T,C   L   E   M,yes,no,no,no,no,yes
23,2,12,ec,3,negative,Z   U   N   T,maske_1.bmp,maske_2.bmp,2710.bmp,0.052,T   U   N   G,C   L   E   M,Z   U   N   T,C   E   L   M,yes,no,no,no,no,yes
23,2,13,ec,4,negative,G   U   N   T,maske_2.bmp,maske_1.bmp,6242.bmp,0.052,G   U   N   T,H   E   L   K,T   N   U   D,K   L   E   M,no,no,yes,no,no,yes
23,2,14,ec,8,positive,C   L   E   M,maske_2.bmp,maske_1.bmp,1440.bmp,0.052,L   E   M   K,C   L   E   M,Z   U   N   T,D   U   N   T,no,yes,no,no,yes,no
23,2,15,ec,1,positive,K   L   E   M,maske_1.bmp,maske_2.bmp,2311.bmp,0.052,K   L   E   M,C   E   L   M,G   U   N   T,G   U   N   D,no,yes,no,no,yes,no
23,2,16,ec,3,positive,H   E   M   K,maske_2.bmp,maske_1.bmp,8200.bmp,0.052,M   E   C   H,G   U   N   D,H   E   M   K,T   N   U   D,no,no,no,yes,yes,no
23,2,17,ec,6,negative,G   U   N   D,maske_1.bmp,maske_2.bmp,6555.bmp,0.052,Z   U   N   T,G   U   N   D,K   L   E   M,L   E   M   K,no,no,yes,no,no,yes
23,2,18,ec,8,negative,T   U   N   G,maske_1.bmp,maske_2.bmp,3220.bmp,0.052,M   E   C   H,Z   U   D   T,T   U   N   G,C   E   L   M,yes,no,no,no,no,yes
23,2,19,ec,7,positive,H   E   L   K,maske_1.bmp,maske_2.bmp,5994.bmp,0.052,D   U   N   T,Z   U   N   D,H   E   L   K,C   E   L   K,no,no,yes,no,no,yes
23,2,20,ec_control,2,positive,F   R   I   B,maske_2.bmp,maske_1.bmp,5460.bmp,0.5,J   O   R   F,V   A   S   P,F   R   I   B,P   Y   W   S,no,no,yes,no,yes,no
23,3,1,ec,5,negative,T   N   U   D,maske_1.bmp,maske_2.bmp,9180.bmp,0.052,C   L   E   M,C   E   L   M,T   N   U   D,G   U   N   D,no,yes,no,no,yes,no
23,3,2,ec_control,1,negative,V   A   S   P,maske_1.bmp,maske_2.bmp,2900.bmp,0.5,P   Y   W   S,J   O   R   F,F   R   I   B,V   A   S   P,no,no,no,yes,no,yes
23,3,3,ec,3,positive,H   E   M   K,maske_1.bmp,maske_2.bmp,5910.bmp,0.052,M   E   C   H,Z   U   N   T,H   E   M   K,Z   U   D   T,yes,no,no,no,no,yes
23,3,4,ec,1,positive,K   L   E   M,maske_1.bmp,maske_2.bmp,5594.bmp,0.052,D   U   N   T,G   U   N   D,C   E   L   M,K   L   E   M,no,no,yes,no,no,yes
23,3,5,ec_control,2,negative,P   Y   W   S,maske_2.bmp,maske_1.bmp,9007.bmp,0.5,F   R   I   B,V   A   S   P,J   O   R   F,P   Y   W   S,no,no,no,yes,no,yes
