subjnr,blocknr,trialnr,stimulus_type,stimulus_nr,us_valence,cs_filename,premask_filename,postmask_filename,us_filename,cs_duration,id_opt_1,id_opt_2,id_opt_3,id_opt_4,opt_1,opt_2,opt_3,opt_4,VF_pos,VF_neg
1,1,1,ec,3,positive,S   W   A   P,maske_2.bmp,maske_1.bmp,2550.bmp,0.089,L   O   R   B,J   O   R   F,S   W   A   P,P   A   N   D,no,no,yes,no,yes,no
1,1,2,ec_control,2,negative,K   I   G   M,maske_2.bmp,maske_1.bmp,6570.1.bmp,0.5,G   M   U   X,T   E   H   V,K   I   G   M,H   Y   V   Z,no,no,yes,no,no,yes
1,1,3,ec,2,positive,D   A   P   S,maske_1.bmp,maske_2.bmp,2058.bmp,0.089,J   O   L   F,D   A   P   S,J   O   R   B,N   A   P   S,no,no,no,yes,yes,no
1,1,4,ec_control,1,negative,G   M   U   X,maske_1.bmp,maske_2.bmp,6020.bmp,0.5,G   M   U   X,K   I   G   M,H   Y   V   Z,T   E   H   V,yes,no,no,no,no,yes
1,1,5,ec,4,negative,L   O   R   B,maske_1.bmp,maske_2.bmp,9432.bmp,0.089,S   W   A   D,P   A   N   D,L   O   R   B,B   L   O   F,no,yes,no,no,yes,no
1,1,6,ec,1,positive,D   A   N   S,maske_2.bmp,maske_1.bmp,8470.bmp,0.089,B   L   O   F,B   O   L   F,S   W   A   D,D   A   N   S,yes,no,no,no,yes,no
1,1,7,ec,7,negative,J   O   R   B,maske_1.bmp,maske_2.bmp,2053.bmp,0.089,J   O   R   B,S   W   A   P,S   P   A   W,F   R   O   B,no,no,no,yes,yes,no
1,1,8,ec,1,negative,J   O   R   F,maske_1.bmp,maske_2.bmp,9340.bmp,0.089,J   O   R   F,P   A   N   D,N   A   P   S,F   O   R   B,no,no,no,yes,no,yes
1,1,9,ec,8,positive,S   W   A   D,maske_2.bmp,maske_1.bmp,1710.bmp,0.089,S   W   A   D,L   O   R   B,P   A   W   S,J   O   R   B,no,no,yes,no,yes,no
1,1,10,ec,2,negative,B   O   L   F,maske_2.bmp,maske_1.bmp,9007.bmp,0.089,B   O   L   F,L   O   R   B,D   A   P   S,P   A   W   S,no,yes,no,no,no,yes
1,1,11,ec,6,positive,S   P   A   W,maske_2.bmp,maske_1.bmp,8200.bmp,0.089,S   P   A   W,D   A   P   S,F   R   O   B,F   O   R   B,no,yes,no,no,yes,no
1,1,12,ec_control,2,positive,H   Y   V   Z,maske_1.bmp,maske_2.bmp,8330.bmp,0.5,T   E   H   V,K   I   G   M,G   M   U   X,H   Y   V   Z,no,no,no,yes,yes,no
1,1,13,ec,6,negative,B   L   O   F,maske_2.bmp,maske_1.bmp,9331.bmp,0.089,B   O   L   F,N   A   P   S,B   L   O   F,S   W   A   D,yes,no,no,no,no,yes
1,1,14,ec_control,1,positive,T   E   H   V,maske_1.bmp,maske_2.bmp,7230.bmp,0.5,K   I   G   M,H   Y   V   Z,G   M   U   X,T   E   H   V,no,no,no,yes,yes,no
