subjnr,blocknr,trialnr,stimulus_type,stimulus_nr,us_valence,cs_filename,premask_filename,postmask_filename,us_filename,cs_duration,id_opt_1,id_opt_2,id_opt_3,id_opt_4,opt_1,opt_2,opt_3,opt_4,VF_pos,VF_neg
20,1,1,ec,7,positive,B   L   O   F,maske_2.bmp,maske_1.bmp,2900.2.bmp,0.126,P   A   W   S,B   L   O   F,S   P   A   W,F   L   O   R,yes,no,no,no,yes,no
20,1,2,ec_control,2,positive,K   I   G   M,maske_2.bmp,maske_1.bmp,2050.bmp,0.5,H   Y   V   Z,T   E   H   V,G   M   U   X,K   I   G   M,no,no,no,yes,yes,no
20,1,3,ec_control,2,negative,H   Y   V   Z,maske_2.bmp,maske_1.bmp,9432.bmp,0.5,H   Y   V   Z,K   I   G   M,G   M   U   X,T   E   H   V,yes,no,no,no,no,yes
20,1,4,ec,4,positive,J   O   R   F,maske_1.bmp,maske_2.bmp,7470.bmp,0.126,D   A   P   S,F   R   O   L,J   O   R   F,W   A   N   S,no,yes,no,no,no,yes
20,1,5,ec,8,positive,B   R   O   L,maske_2.bmp,maske_1.bmp,1463.bmp,0.126,J   O   R   B,P   A   N   S,D   A   P   S,B   R   O   L,yes,no,no,no,yes,no
20,1,6,ec,1,negative,P   A   W   S,maske_1.bmp,maske_2.bmp,8485.bmp,0.126,P   A   N   S,F   L   O   R,J   O   R   B,P   A   W   S,no,no,no,yes,no,yes
20,1,7,ec,2,positive,F   L   O   R,maske_1.bmp,maske_2.bmp,2208.bmp,0.126,W   A   N   S,L   O   B   F,P   A   W   S,F   L   O   R,no,no,no,yes,yes,no
20,1,8,ec_control,1,positive,G   M   U   X,maske_1.bmp,maske_2.bmp,5831.bmp,0.5,T   E   H   V,G   M   U   X,K   I   G   M,H   Y   V   Z,no,yes,no,no,yes,no
20,1,9,ec,3,positive,L   O   B   F,maske_2.bmp,maske_1.bmp,7350.bmp,0.126,L   O   B   F,P   A   N   S,S   N   A   D,B   R   O   L,yes,no,no,no,yes,no
20,1,10,ec,2,negative,S   N   A   D,maske_2.bmp,maske_1.bmp,3300.bmp,0.126,F   L   O   R,F   R   O   L,D   A   P   S,S   N   A   D,no,no,no,yes,no,yes
20,1,11,ec,6,positive,F   R   O   L,maske_1.bmp,maske_2.bmp,2080.bmp,0.126,B   L   O   F,W   A   P   S,S   N   A   D,F   R   O   L,yes,no,no,no,yes,no
20,1,12,ec_control,1,negative,T   E   H   V,maske_1.bmp,maske_2.bmp,6838.bmp,0.5,H   Y   V   Z,G   M   U   X,K   I   G   M,T   E   H   V,no,no,no,yes,no,yes
20,1,13,ec,5,negative,D   A   P   S,maske_1.bmp,maske_2.bmp,2750.bmp,0.126,D   A   P   S,S   P   A   W,F   R   O   B,F   R   O   L,yes,no,no,no,no,yes
20,1,14,ec,7,negative,W   A   P   S,maske_1.bmp,maske_2.bmp,7380.bmp,0.126,L   O   B   F,W   A   P   S,P   A   W   S,B   R   O   L,no,yes,no,no,yes,no
20,1,15,ec,4,negative,D   W   A   P,maske_1.bmp,maske_2.bmp,9630.bmp,0.126,J   O   R   F,L   O   B   F,D   W   A   P,W   A   P   S,no,no,yes,no,no,yes
20,1,16,ec,1,positive,J   O   R   B,maske_2.bmp,maske_1.bmp,4220.bmp,0.126,D   W   A   P,J   O   R   B,S   P   A   W,F   R   O   B,no,yes,no,no,no,yes
20,1,17,ec,3,negative,P   A   N   S,maske_2.bmp,maske_1.bmp,6311.bmp,0.126,D   W   A   P,P   A   N   S,J   O   R   F,B   R   O   L,no,no,no,yes,no,yes
20,1,18,ec,6,negative,W   A   N   S,maske_1.bmp,maske_2.bmp,9435.bmp,0.126,B   L   O   F,W   A   N   S,J   O   R   B,S   N   A   D,no,yes,no,no,no,yes
20,1,19,ec,8,negative,S   P   A   W,maske_2.bmp,maske_1.bmp,6570.1.bmp,0.126,W   A   N   S,B   L   O   F,S   P   A   W,F   R   O   B,no,no,yes,no,no,yes
20,1,20,ec,5,positive,F   R   O   B,maske_2.bmp,maske_1.bmp,8496.bmp,0.126,W   A   P   S,F   R   O   B,D   W   A   P,J   O   R   F,no,yes,no,no,yes,no
20,2,1,ec,8,positive,B   R   O   L,maske_2.bmp,maske_1.bmp,2160.bmp,0.126,W   A   N   S,D   A   P   S,F   R   O   B,B   R   O   L,no,no,no,yes,yes,no
20,2,2,ec_control,1,positive,G   M   U   X,maske_2.bmp,maske_1.bmp,4622.bmp,0.5,G   M   U   X,T   E   H   V,H   Y   V   Z,K   I   G   M,yes,no,no,no,yes,no
20,2,3,ec,7,negative,W   A   P   S,maske_1.bmp,maske_2.bmp,6555.bmp,0.126,B   R   O   L,W   A   P   S,F   L   O   R,S   N   A   D,no,yes,no,no,no,yes
20,2,4,ec_control,2,negative,H   Y   V   Z,maske_2.bmp,maske_1.bmp,9421.bmp,0.5,G   M   U   X,K   I   G   M,H   Y   V   Z,T   E   H   V,no,no,yes,no,no,yes
20,2,5,ec,6,negative,W   A   N   S,maske_1.bmp,maske_2.bmp,7380.bmp,0.126,W   A   N   S,F   R   O   B,J   O   R   B,D   W   A   P,yes,no,no,no,yes,no
20,2,6,ec_control,1,negative,T   E   H   V,maske_1.bmp,maske_2.bmp,2375.1.bmp,0.5,H   Y   V   Z,G   M   U   X,T   E   H   V,K   I   G   M,no,no,yes,no,no,yes
20,2,7,ec,3,negative,P   A   N   S,maske_1.bmp,maske_2.bmp,9500.bmp,0.126,L   O   B   F,B   L   O   F,S   P   A   W,P   A   N   S,no,no,no,yes,no,yes
20,2,8,ec,4,negative,D   W   A   P,maske_1.bmp,maske_2.bmp,9007.bmp,0.126,J   O   R   B,F   R   O   B,P   A   W   S,D   W   A   P,no,yes,no,no,no,yes
20,2,9,ec_control,2,positive,K   I   G   M,maske_2.bmp,maske_1.bmp,7350.bmp,0.5,T   E   H   V,K   I   G   M,G   M   U   X,H   Y   V   Z,no,yes,no,no,yes,no
20,2,10,ec,1,positive,J   O   R   B,maske_2.bmp,maske_1.bmp,2209.bmp,0.126,P   A   W   S,P   A   N   S,J   O   R   F,J   O   R   B,no,no,yes,no,yes,no
20,2,11,ec,3,positive,L   O   B   F,maske_1.bmp,maske_2.bmp,1999.bmp,0.126,S   P   A   W,B   R   O   L,L   O   B   F,W   A   P   S,no,yes,no,no,yes,no
20,2,12,ec,7,positive,B   L   O   F,maske_2.bmp,maske_1.bmp,2340.bmp,0.126,S   P   A   W,S   N   A   D,B   L   O   F,L   O   B   F,no,no,yes,no,yes,no
20,2,13,ec,1,negative,P   A   W   S,maske_1.bmp,maske_2.bmp,6242.bmp,0.126,D   A   P   S,J   O   R   F,F   R   O   L,P   A   W   S,no,no,no,yes,no,yes
20,2,14,ec,2,negative,S   N   A   D,maske_1.bmp,maske_2.bmp,9000.bmp,0.126,S   N   A   D,F   L   O   R,W   A   N   S,J   O   R   F,yes,no,no,no,no,yes
20,2,15,ec,4,positive,J   O   R   F,maske_1.bmp,maske_2.bmp,2550.bmp,0.126,S   N   A   D,D   A   P   S,B   L   O   F,J   O   R   F,no,no,no,yes,yes,no
20,2,16,ec,5,negative,D   A   P   S,maske_2.bmp,maske_1.bmp,9340.bmp,0.126,L   O   B   F,B   L   O   F,P   A   N   S,D   A   P   S,no,no,no,yes,no,yes
20,2,17,ec,5,positive,F   R   O   B,maske_2.bmp,maske_1.bmp,5831.bmp,0.126,D   W   A   P,F   R   O   B,F   R   O   L,P   A   N   S,no,yes,no,no,yes,no
20,2,18,ec,8,negative,S   P   A   W,maske_2.bmp,maske_1.bmp,3300.bmp,0.126,B   R   O   L,W   A   P   S,F   R   O   L,S   P   A   W,no,no,no,yes,no,yes
20,2,19,ec,6,positive,F   R   O   L,maske_1.bmp,maske_2.bmp,8370.bmp,0.126,F   R   O   L,W   A   P   S,F   L   O   R,P   A   W   S,yes,no,no,no,no,yes
20,2,20,ec,2,positive,F   L   O   R,maske_2.bmp,maske_1.bmp,2660.bmp,0.126,W   A   N   S,D   W   A   P,F   L   O   R,J   O   R   B,no,no,yes,no,yes,no
20,3,1,ec,5,positive,F   R   O   B,maske_1.bmp,maske_2.bmp,5830.bmp,0.126,W   A   P   S,F   R   O   B,J   O   R   B,W   A   N   S,no,yes,no,no,yes,no
20,3,2,ec,1,positive,J   O   R   B,maske_2.bmp,maske_1.bmp,2058.bmp,0.126,S   N   A   D,J   O   R   B,F   R   O   B,P   A   W   S,no,yes,no,no,yes,no
20,3,3,ec,8,positive,B   R   O   L,maske_1.bmp,maske_2.bmp,8540.bmp,0.126,B   L   O   F,S   P   A   W,B   R   O   L,D   A   P   S,yes,no,no,no,yes,no
20,3,4,ec,2,negative,S   N   A   D,maske_2.bmp,maske_1.bmp,9006.bmp,0.126,B   L   O   F,D   A   P   S,F   R   O   B,S   N   A   D,no,yes,no,no,no,yes
20,3,5,ec,6,negative,W   A   N   S,maske_2.bmp,maske_1.bmp,3300.bmp,0.126,B   R   O   L,W   A   N   S,F   L   O   R,S   N   A   D,no,yes,no,no,no,yes
20,3,6,ec,1,negative,P   A   W   S,maske_1.bmp,maske_2.bmp,9561.bmp,0.126,F   R   O   L,P   A   W   S,F   L   O   R,W   A   P   S,no,yes,no,no,yes,no
20,3,7,ec,4,positive,J   O   R   F,maske_2.bmp,maske_1.bmp,8200.bmp,0.126,J   O   R   F,S   P   A   W,W   A   P   S,L   O   B   F,yes,no,no,no,yes,no
20,3,8,ec,7,negative,W   A   P   S,maske_2.bmp,maske_1.bmp,6530.bmp,0.126,F   R   O   B,L   O   B   F,W   A   P   S,P   A   N   S,no,no,yes,no,no,yes
20,3,9,ec,3,negative,P   A   N   S,maske_2.bmp,maske_1.bmp,9404.bmp,0.126,S   P   A   W,J   O   R   B,P   A   N   S,F   R   O   L,no,no,yes,no,no,yes
20,3,10,ec,6,positive,F   R   O   L,maske_1.bmp,maske_2.bmp,8501.bmp,0.126,B   R   O   L,P   A   N   S,P   A   W   S,F   R   O   L,no,no,no,yes,no,yes
20,3,11,ec_control,2,positive,K   I   G   M,maske_1.bmp,maske_2.bmp,8170.bmp,0.5,H   Y   V   Z,K   I   G   M,G   M   U   X,T   E   H   V,no,yes,no,no,yes,no
20,3,12,ec,7,positive,B   L   O   F,maske_2.bmp,maske_1.bmp,2057.bmp,0.126,D   W   A   P,B   L   O   F,W   A   N   S,F   L   O   R,no,yes,no,no,yes,no
20,3,13,ec_control,2,negative,H   Y   V   Z,maske_1.bmp,maske_2.bmp,3220.bmp,0.5,G   M   U   X,H   Y   V   Z,K   I   G   M,T   E   H   V,no,yes,no,no,no,yes
20,3,14,ec,2,positive,F   L   O   R,maske_1.bmp,maske_2.bmp,7350.bmp,0.126,P   A   N   S,J   O   R   F,F   L   O   R,S   N   A   D,no,no,yes,no,yes,no
20,3,15,ec_control,1,negative,T   E   H   V,maske_2.bmp,maske_1.bmp,9340.bmp,0.5,T   E   H   V,G   M   U   X,H   Y   V   Z,K   I   G   M,yes,no,no,no,no,yes
20,3,16,ec,4,negative,D   W   A   P,maske_1.bmp,maske_2.bmp,8485.bmp,0.126,J   O   R   F,J   O   R   B,W   A   N   S,D   W   A   P,no,no,no,yes,no,yes
20,3,17,ec_control,1,positive,G   M   U   X,maske_1.bmp,maske_2.bmp,1999.bmp,0.5,K   I   G   M,T   E   H   V,H   Y   V   Z,G   M   U   X,no,no,no,yes,yes,no
20,3,18,ec,5,negative,D   A   P   S,maske_2.bmp,maske_1.bmp,7380.bmp,0.126,B   R   O   L,D   A   P   S,J   O   R   F,P   A   W   S,no,yes,no,no,yes,no
20,3,19,ec,8,negative,S   P   A   W,maske_2.bmp,maske_1.bmp,2375.1.bmp,0.126,B   L   O   F,L   O   B   F,D   W   A   P,S   P   A   W,no,no,no,yes,no,yes
20,3,20,ec,3,positive,L   O   B   F,maske_1.bmp,maske_2.bmp,2311.bmp,0.126,F   R   O   L,D   W   A   P,D   A   P   S,L   O   B   F,no,no,no,yes,yes,no
20,4,1,ec,3,positive,L   O   B   F,maske_1.bmp,maske_2.bmp,5460.bmp,0.126,B   L   O   F,L   O   B   F,P   A   N   S,P   A   W   S,yes,no,no,no,no,yes
20,4,2,ec,7,positive,B   L   O   F,maske_2.bmp,maske_1.bmp,5594.bmp,0.126,B   L   O   F,J   O   R   F,W   A   N   S,W   A   P   S,yes,no,no,no,yes,no
20,4,3,ec_control,2,positive,K   I   G   M,maske_1.bmp,maske_2.bmp,2040.bmp,0.5,H   Y   V   Z,G   M   U   X,K   I   G   M,T   E   H   V,no,no,yes,no,yes,no
20,4,4,ec,4,positive,J   O   R   F,maske_2.bmp,maske_1.bmp,7350.bmp,0.126,F   R   O   L,P   A   W   S,S   N   A   D,J   O   R   F,no,no,no,yes,yes,no
20,4,5,ec,4,negative,D   W   A   P,maske_1.bmp,maske_2.bmp,3550.bmp,0.126,B   L   O   F,S   N   A   D,F   R   O   L,D   W   A   P,no,no,no,yes,no,yes
