subjnr,blocknr,trialnr,stimulus_type,stimulus_nr,us_valence,cs_filename,premask_filename,postmask_filename,us_filename,cs_duration,sicher1,sicher2,sicher3,sicher4,sicher5,sicher6,crit1,crit2,crit3,VF_pos,VF_neg
28,1,1,ec,6,positive,J   O   R   F,maske_1.bmp,maske_2.bmp,2080.bmp,0.082,no,yes,no,no,no,no,no,no,yes,yes,no
28,1,2,ec_control,1,positive,G   M   U   X,maske_1.bmp,maske_2.bmp,1999.bmp,0.5,no,no,no,no,no,yes,no,no,yes,yes,no
28,1,3,ec,5,positive,J   O   R   B,maske_1.bmp,maske_2.bmp,2340.bmp,0.082,no,no,yes,no,no,no,no,no,yes,yes,no
28,1,4,ec_control,1,negative,T   E   H   V,maske_2.bmp,maske_1.bmp,6555.bmp,0.5,no,no,no,no,no,yes,no,no,yes,no,yes
28,1,5,ec,7,positive,L   O   R   B,maske_2.bmp,maske_1.bmp,8496.bmp,0.082,no,no,no,yes,no,no,no,no,yes,yes,no
28,1,6,ec,4,negative,W   A   N   S,maske_2.bmp,maske_1.bmp,6831.bmp,0.082,no,no,yes,no,no,no,no,no,yes,no,yes
28,1,7,ec,8,positive,B   O   R   L,maske_1.bmp,maske_2.bmp,4220.bmp,0.082,no,no,yes,no,no,no,no,no,yes,yes,no
28,1,8,ec,4,positive,B   R   O   F,maske_1.bmp,maske_2.bmp,5910.bmp,0.082,no,no,yes,no,no,no,no,no,yes,yes,no
28,1,9,ec,8,negative,S   P   A   W,maske_2.bmp,maske_1.bmp,6838.bmp,0.082,no,no,no,yes,no,no,no,no,yes,no,yes
28,1,10,ec,5,negative,S   W   A   D,maske_2.bmp,maske_1.bmp,9331.bmp,0.082,no,no,no,yes,no,no,no,no,yes,no,yes
28,1,11,ec,1,positive,B   O   R   F,maske_2.bmp,maske_1.bmp,1463.bmp,0.082,no,no,yes,no,no,no,no,no,yes,yes,no
28,1,12,ec,3,positive,F   R   O   B,maske_2.bmp,maske_1.bmp,8190.bmp,0.082,no,no,yes,no,no,no,no,no,yes,yes,no
28,1,13,ec,2,negative,D   W   A   P,maske_2.bmp,maske_1.bmp,3300.bmp,0.082,no,no,yes,no,no,no,no,no,yes,no,yes
28,1,14,ec_control,2,negative,H   Y   V   Z,maske_2.bmp,maske_1.bmp,9340.bmp,0.5,no,no,no,no,no,yes,no,no,yes,no,yes
28,1,15,ec,6,negative,W   A   D   S,maske_2.bmp,maske_1.bmp,9180.bmp,0.082,no,no,yes,no,no,no,no,no,yes,no,yes
28,1,16,ec,1,negative,D   A   P   S,maske_1.bmp,maske_2.bmp,9280.bmp,0.082,no,no,no,yes,no,no,no,no,yes,no,yes
28,1,17,ec,2,positive,F   R   O   L,maske_1.bmp,maske_2.bmp,2057.bmp,0.082,no,no,no,yes,no,no,no,no,yes,yes,no
28,1,18,ec_control,2,positive,K   I   G   M,maske_1.bmp,maske_2.bmp,2070.bmp,0.5,no,no,no,no,no,yes,no,no,yes,yes,no
28,1,19,ec,3,negative,P   A   N   D,maske_2.bmp,maske_1.bmp,9007.bmp,0.082,no,no,no,yes,no,no,no,no,yes,no,yes
28,1,20,ec,7,negative,W   A   P   S,maske_2.bmp,maske_1.bmp,9421.bmp,0.082,no,yes,no,no,no,no,no,no,yes,no,yes
28,2,1,ec_control,1,positive,G   M   U   X,maske_2.bmp,maske_1.bmp,1440.bmp,0.5,no,no,no,no,no,yes,no,no,yes,yes,no
28,2,2,ec,2,negative,D   W   A   P,maske_1.bmp,maske_2.bmp,3220.bmp,0.082,no,no,yes,no,no,no,no,no,yes,no,yes
28,2,3,ec,1,negative,D   A   P   S,maske_2.bmp,maske_1.bmp,2276.bmp,0.082,no,no,yes,no,no,no,no,no,yes,no,yes
28,2,4,ec,7,positive,L   O   R   B,maske_1.bmp,maske_2.bmp,2311.bmp,0.082,no,no,yes,no,no,no,no,no,yes,yes,no
28,2,5,ec,7,negative,W   A   P   S,maske_1.bmp,maske_2.bmp,3550.bmp,0.082,no,no,no,yes,no,no,no,no,yes,no,yes
28,2,6,ec_control,1,negative,T   E   H   V,maske_1.bmp,maske_2.bmp,9330.bmp,0.5,no,no,no,no,no,yes,no,no,yes,no,yes
