subjnr,blocknr,trialnr,stimulus_type,stimulus_nr,us_valence,cs_filename,premask_filename,postmask_filename,us_filename,cs_duration,id_opt_1,id_opt_2,id_opt_3,id_opt_4,opt_1,opt_2,opt_3,opt_4,VF_pos,VF_neg
68,1,1,ec_control,1,negative,T   E   H   V,maske_1.bmp,maske_2.bmp,6020.bmp,0.5,G   M   U   X,T   E   H   V,H   Y   V   Z,K   I   G   M,no,yes,no,no,no,yes
68,1,2,ec,2,positive,B   O   R   L,maske_1.bmp,maske_2.bmp,2340.bmp,0.077,D   A   N   S,W   A   N   S,B   O   R   L,B   O   L   F,no,yes,no,no,yes,no
68,1,3,ec,6,positive,J   O   L   F,maske_2.bmp,maske_1.bmp,4622.bmp,0.077,S   N   A   W,J   O   L   F,D   A   N   S,B   L   O   F,no,no,no,yes,yes,no
68,1,4,ec_control,2,negative,H   Y   V   Z,maske_1.bmp,maske_2.bmp,2900.bmp,0.5,K   I   G   M,H   Y   V   Z,T   E   H   V,G   M   U   X,no,yes,no,no,no,yes
68,1,5,ec,4,positive,J   O   R   F,maske_2.bmp,maske_1.bmp,4606.bmp,0.077,W   A   P   S,J   O   L   F,J   O   R   F,S   N   A   D,yes,no,no,no,yes,no
68,1,6,ec,8,negative,W   A   P   S,maske_1.bmp,maske_2.bmp,6838.bmp,0.077,B   O   R   L,W   A   P   S,W   A   D   S,J   O   R   F,no,no,yes,no,no,yes
68,1,7,ec,5,negative,D   A   N   S,maske_2.bmp,maske_1.bmp,6530.bmp,0.077,B   O   L   F,D   A   N   S,B   L   O   F,D   A   P   S,no,yes,no,no,yes,no
68,1,8,ec,2,negative,W   A   N   S,maske_2.bmp,maske_1.bmp,2750.bmp,0.077,J   O   L   F,B   L   O   F,W   A   N   S,S   N   A   D,no,no,yes,no,no,yes
68,1,9,ec,7,positive,F   L   O   R,maske_1.bmp,maske_2.bmp,8420.bmp,0.077,B   L   O   R,D   A   P   S,F   L   O   R,W   A   D   S,no,no,yes,no,yes,no
68,1,10,ec,1,negative,S   N   A   W,maske_2.bmp,maske_1.bmp,9340.bmp,0.077,B   O   R   L,S   N   A   W,S   P   A   W,B   L   O   R,no,no,no,yes,no,yes
68,1,11,ec,7,negative,D   A   P   S,maske_2.bmp,maske_1.bmp,9920.bmp,0.077,W   A   P   S,B   O   L   F,J   O   R   F,D   A   P   S,no,no,no,yes,no,yes
68,1,12,ec,3,negative,W   A   D   S,maske_2.bmp,maske_1.bmp,9330.bmp,0.077,F   O   R   B,W   A   N   S,J   O   L   F,W   A   D   S,no,no,no,yes,no,yes
68,1,13,ec_control,1,positive,G   M   U   X,maske_1.bmp,maske_2.bmp,2057.bmp,0.5,G   M   U   X,H   Y   V   Z,T   E   H   V,K   I   G   M,yes,no,no,no,yes,no
68,1,14,ec_control,2,positive,K   I   G   M,maske_1.bmp,maske_2.bmp,8470.bmp,0.5,T   E   H   V,K   I   G   M,G   M   U   X,H   Y   V   Z,no,yes,no,no,yes,no
68,1,15,ec,8,positive,B   L   O   R,maske_2.bmp,maske_1.bmp,2550.bmp,0.077,B   L   O   R,S   P   A   W,W   A   D   S,F   O   R   B,no,no,no,yes,yes,no
68,1,16,ec,3,positive,B   O   L   F,maske_1.bmp,maske_2.bmp,7502.bmp,0.077,B   O   L   F,S   N   A   D,B   O   R   L,D   A   P   S,yes,no,no,no,yes,no
68,1,17,ec,5,positive,F   O   R   B,maske_2.bmp,maske_1.bmp,2791.bmp,0.077,S   P   A   W,S   N   A   W,F   O   R   B,J   O   R   F,no,yes,no,no,yes,no
68,1,18,ec,6,negative,S   P   A   W,maske_1.bmp,maske_2.bmp,2053.bmp,0.077,F   O   R   B,S   N   A   W,F   L   O   R,S   P   A   W,no,yes,no,no,no,yes
68,1,19,ec,4,negative,S   N   A   D,maske_2.bmp,maske_1.bmp,1525.bmp,0.077,S   N   A   D,F   L   O   R,B   L   O   R,D   A   N   S,no,no,no,yes,no,yes
68,1,20,ec,1,positive,B   L   O   F,maske_1.bmp,maske_2.bmp,5910.bmp,0.077,F   L   O   R,W   A   N   S,B   L   O   F,W   A   P   S,no,no,no,yes,yes,no
68,2,1,ec,7,negative,D   A   P   S,maske_1.bmp,maske_2.bmp,6570.1.bmp,0.077,D   A   P   S,B   O   L   F,F   L   O   R,S   N   A   W,no,no,no,yes,no,yes
68,2,2,ec_control,2,positive,K   I   G   M,maske_2.bmp,maske_1.bmp,5594.bmp,0.5,H   Y   V   Z,K   I   G   M,G   M   U   X,T   E   H   V,no,yes,no,no,yes,no
68,2,3,ec,7,positive,F   L   O   R,maske_1.bmp,maske_2.bmp,7230.bmp,0.077,B   L   O   F,D   A   P   S,W   A   D   S,F   L   O   R,no,no,no,yes,no,yes
68,2,4,ec,1,positive,B   L   O   F,maske_2.bmp,maske_1.bmp,8496.bmp,0.077,B   L   O   F,S   N   A   W,S   N   A   D,F   O   R   B,yes,no,no,no,yes,no
68,2,5,ec,4,negative,S   N   A   D,maske_1.bmp,maske_2.bmp,6831.bmp,0.077,B   L   O   F,S   N   A   D,D   A   P   S,F   O   R   B,no,yes,no,no,no,yes
68,2,6,ec,3,negative,W   A   D   S,maske_1.bmp,maske_2.bmp,3300.bmp,0.077,B   L   O   F,W   A   P   S,B   O   R   L,W   A   D   S,no,no,yes,no,no,yes
68,2,7,ec,1,negative,S   N   A   W,maske_1.bmp,maske_2.bmp,9280.bmp,0.077,B   L   O   R,W   A   N   S,J   O   R   F,S   N   A   W,no,yes,no,no,no,yes
68,2,8,ec,5,positive,F   O   R   B,maske_1.bmp,maske_2.bmp,5629.bmp,0.077,F   O   R   B,F   L   O   R,S   P   A   W,D   A   N   S,yes,no,no,no,yes,no
68,2,9,ec,3,positive,B   O   L   F,maske_1.bmp,maske_2.bmp,2660.bmp,0.077,D   A   N   S,B   L   O   R,B   O   L   F,W   A   N   S,no,no,no,yes,yes,no
68,2,10,ec_control,1,negative,T   E   H   V,maske_2.bmp,maske_1.bmp,9630.bmp,0.5,K   I   G   M,H   Y   V   Z,T   E   H   V,G   M   U   X,no,no,yes,no,no,yes
68,2,11,ec,4,positive,J   O   R   F,maske_2.bmp,maske_1.bmp,2150.bmp,0.077,S   P   A   W,W   A   N   S,J   O   R   F,B   O   L   F,no,no,no,yes,yes,no
68,2,12,ec,2,negative,W   A   N   S,maske_1.bmp,maske_2.bmp,9500.bmp,0.077,F   O   R   B,F   L   O   R,W   A   N   S,D   A   N   S,no,no,no,yes,no,yes
68,2,13,ec,8,negative,W   A   P   S,maske_2.bmp,maske_1.bmp,9007.bmp,0.077,B   O   R   L,J   O   L   F,S   P   A   W,W   A   P   S,no,no,yes,no,no,yes
68,2,14,ec,6,positive,J   O   L   F,maske_1.bmp,maske_2.bmp,2058.bmp,0.077,J   O   L   F,W   A   D   S,J   O   R   F,S   N   A   W,no,yes,no,no,yes,no
68,2,15,ec,8,positive,B   L   O   R,maske_1.bmp,maske_2.bmp,8501.bmp,0.077,B   L   O   R,D   A   P   S,W   A   P   S,B   O   R   L,no,yes,no,no,yes,no
68,2,16,ec,2,positive,B   O   R   L,maske_2.bmp,maske_1.bmp,8190.bmp,0.077,J   O   L   F,B   O   R   L,W   A   P   S,S   N   A   D,yes,no,no,no,yes,no
68,2,17,ec,5,negative,D   A   N   S,maske_2.bmp,maske_1.bmp,8485.bmp,0.077,W   A   D   S,B   O   L   F,D   A   N   S,J   O   L   F,no,no,no,yes,no,yes
68,2,18,ec,6,negative,S   P   A   W,maske_2.bmp,maske_1.bmp,6020.bmp,0.077,J   O   R   F,B   L   O   R,S   P   A   W,S   N   A   D,no,yes,no,no,no,yes
68,2,19,ec_control,2,negative,H   Y   V   Z,maske_2.bmp,maske_1.bmp,1525.bmp,0.5,H   Y   V   Z,K   I   G   M,T   E   H   V,G   M   U   X,yes,no,no,no,no,yes
