subjnr,blocknr,trialnr,stimulus_type,stimulus_nr,us_valence,cs_filename,premask_filename,postmask_filename,us_filename,cs_duration,id_opt_1,id_opt_2,id_opt_3,id_opt_4,opt_1,opt_2,opt_3,opt_4,VF_pos,VF_neg
69,1,1,ec,7,negative,K   L   E   H,maske_1.bmp,maske_2.bmp,8485.bmp,0.097,C   L   E   K,G   U   T   Z,K   L   E   H,D   N   U   G,no,no,yes,no,no,yes
69,1,2,ec_control,1,positive,J   O   R   F,maske_2.bmp,maske_1.bmp,2209.bmp,0.5,J   O   R   F,P   Y   W   S,F   R   I   B,V   A   S   P,yes,no,no,no,yes,no
69,1,3,ec,7,positive,T   N   U   D,maske_2.bmp,maske_1.bmp,5460.bmp,0.097,T   N   U   D,G   U   T   Z,K   L   E   H,K   L   E   M,no,no,yes,no,yes,no
69,1,4,ec_control,1,negative,V   A   S   P,maske_1.bmp,maske_2.bmp,3550.bmp,0.5,P   Y   W   S,V   A   S   P,J   O   R   F,F   R   I   B,no,yes,no,no,no,yes
69,1,5,ec_control,2,negative,P   Y   W   S,maske_1.bmp,maske_2.bmp,3300.bmp,0.5,F   R   I   B,V   A   S   P,J   O   R   F,P   Y   W   S,no,no,no,yes,no,yes
69,1,6,ec,1,positive,D   N   U   G,maske_2.bmp,maske_1.bmp,2311.bmp,0.097,K   E   C   H,Z   U   D   T,D   N   U   G,C   E   L   M,no,no,no,yes,no,yes
69,1,7,ec,5,positive,Z   U   D   T,maske_2.bmp,maske_1.bmp,1463.bmp,0.097,H   E   M   K,D   U   T   Z,Z   U   D   T,C   L   E   K,no,yes,no,no,yes,no
69,1,8,ec,3,negative,L   E   M   K,maske_2.bmp,maske_1.bmp,6570.1.bmp,0.097,L   E   M   K,Z   U   D   T,G   U   T   Z,C   E   L   M,no,no,yes,no,no,yes
69,1,9,ec,2,positive,D   U   T   Z,maske_2.bmp,maske_1.bmp,7350.bmp,0.097,G   U   N   D,D   U   T   Z,K   L   E   M,C   L   E   K,no,yes,no,no,yes,no
69,1,10,ec,8,positive,G   U   N   D,maske_2.bmp,maske_1.bmp,1440.bmp,0.097,L   E   M   K,G   U   N   D,T   N   U   D,H   E   M   K,no,yes,no,no,yes,no
