subjnr,blocknr,trialnr,stimulus_type,stimulus_nr,us_valence,cs_filename,premask_filename,postmask_filename,us_filename,cs_duration,id_opt_1,id_opt_2,id_opt_3,id_opt_4,opt_1,opt_2,opt_3,opt_4,VF_pos,VF_neg
22,1,1,ec,3,positive,D   U   G   T,maske_2.bmp,maske_1.bmp,8370.bmp,0.096,G   U   T   Z,D   U   G   T,C   H   E   L,C   L   E   M,no,no,no,yes,yes,no
22,1,2,ec,5,negative,C   L   E   K,maske_1.bmp,maske_2.bmp,6020.bmp,0.096,G   U   N   D,H   E   L   K,C   L   E   K,T   U   G   Z,yes,no,no,no,no,yes
22,1,3,ec,2,positive,G   U   N   D,maske_1.bmp,maske_2.bmp,5994.bmp,0.096,Z   U   N   G,H   E   L   K,K   L   E   H,G   U   N   D,no,no,no,yes,yes,no
22,1,4,ec,6,positive,Z   U   N   D,maske_2.bmp,maske_1.bmp,2050.bmp,0.096,K   E   L   M,M   E   H   K,Z   U   N   D,T   N   U   D,no,no,yes,no,yes,no
22,1,5,ec_control,1,positive,V   A   S   P,maske_2.bmp,maske_1.bmp,8080.bmp,0.5,J   O   R   F,V   A   S   P,P   Y   W   S,F   R   I   B,no,yes,no,no,yes,no
22,1,6,ec,8,negative,C   L   E   M,maske_1.bmp,maske_2.bmp,9404.bmp,0.096,G   U   T   Z,C   L   E   M,D   U   G   T,C   H   E   L,no,yes,no,no,no,yes
22,1,7,ec_control,2,positive,P   Y   W   S,maske_1.bmp,maske_2.bmp,2340.bmp,0.5,V   A   S   P,J   O   R   F,F   R   I   B,P   Y   W   S,no,no,no,yes,yes,no
22,1,8,ec,7,positive,T   U   G   Z,maske_2.bmp,maske_1.bmp,7470.bmp,0.096,T   U   G   Z,C   L   E   K,K   L   E   H,G   U   N   T,yes,no,no,no,yes,no
22,1,9,ec,2,negative,K   E   L   M,maske_1.bmp,maske_2.bmp,6242.bmp,0.096,M   E   H   K,K   E   L   M,Z   U   N   D,G   U   T   Z,no,yes,no,no,no,yes
22,1,10,ec,3,negative,M   E   H   K,maske_2.bmp,maske_1.bmp,6570.1.bmp,0.096,T   N   U   D,D   U   G   T,C   L   E   M,M   E   H   K,no,no,no,yes,no,yes
22,1,11,ec_control,2,negative,F   R   I   B,maske_1.bmp,maske_2.bmp,6530.bmp,0.5,V   A   S   P,P   Y   W   S,F   R   I   B,J   O   R   F,no,no,yes,no,no,yes
22,1,12,ec,1,positive,G   U   N   T,maske_1.bmp,maske_2.bmp,4622.bmp,0.096,G   U   N   D,C   L   E   M,H   E   L   K,G   U   N   T,no,no,no,yes,yes,no
22,1,13,ec_control,1,negative,J   O   R   F,maske_2.bmp,maske_1.bmp,9421.bmp,0.5,P   Y   W   S,J   O   R   F,F   R   I   B,V   A   S   P,no,yes,no,no,yes,no
22,1,14,ec,1,negative,K   E   C   H,maske_2.bmp,maske_1.bmp,9041.bmp,0.096,G   U   N   T,K   E   C   H,K   E   L   M,G   U   N   D,no,yes,no,no,no,yes
22,1,15,ec,4,positive,T   N   U   D,maske_1.bmp,maske_2.bmp,8170.bmp,0.096,T   N   U   D,K   E   C   H,M   E   H   K,T   U   G   Z,yes,no,no,no,yes,no
22,1,16,ec,4,negative,C   H   E   L,maske_2.bmp,maske_1.bmp,9330.bmp,0.096,Z   U   N   G,G   U   N   T,K   L   E   H,C   H   E   L,no,no,no,yes,no,yes
22,1,17,ec,6,negative,H   E   L   K,maske_1.bmp,maske_2.bmp,2276.bmp,0.096,Z   U   N   D,H   E   L   K,C   L   E   K,Z   U   N   G,no,yes,no,no,no,yes
22,1,18,ec,7,negative,K   L   E   H,maske_1.bmp,maske_2.bmp,9430.bmp,0.096,T   N   U   D,K   L   E   H,K   E   C   H,T   U   G   Z,no,yes,no,no,no,yes
22,1,19,ec,8,positive,G   U   T   Z,maske_2.bmp,maske_1.bmp,2311.bmp,0.096,G   U   T   Z,K   E   L   M,K   E   C   H,D   U   G   T,yes,no,no,no,yes,no
22,1,20,ec,5,positive,Z   U   N   G,maske_2.bmp,maske_1.bmp,4220.bmp,0.096,C   L   E   K,Z   U   N   D,Z   U   N   G,C   H   E   L,no,no,yes,no,yes,no
22,2,1,ec,3,positive,D   U   G   T,maske_1.bmp,maske_2.bmp,2791.bmp,0.096,K   L   E   H,D   U   G   T,C   H   E   L,Z   U   N   D,no,yes,no,no,yes,no
22,2,2,ec,1,positive,G   U   N   T,maske_2.bmp,maske_1.bmp,5910.bmp,0.096,G   U   N   T,D   U   G   T,C   L   E   K,K   E   C   H,yes,no,no,no,yes,no
22,2,3,ec_control,1,positive,V   A   S   P,maske_2.bmp,maske_1.bmp,2150.bmp,0.5,F   R   I   B,P   Y   W   S,V   A   S   P,J   O   R   F,no,no,yes,no,yes,no
22,2,4,ec,8,positive,G   U   T   Z,maske_1.bmp,maske_2.bmp,2070.bmp,0.096,C   L   E   K,H   E   L   K,G   U   T   Z,Z   U   N   G,no,no,yes,no,yes,no
22,2,5,ec,8,negative,C   L   E   M,maske_1.bmp,maske_2.bmp,9182.bmp,0.096,Z   U   N   G,D   U   G   T,C   L   E   M,M   E   H   K,no,no,yes,no,no,yes
22,2,6,ec_control,2,negative,F   R   I   B,maske_2.bmp,maske_1.bmp,9432.bmp,0.5,F   R   I   B,V   A   S   P,J   O   R   F,P   Y   W   S,yes,no,no,no,no,yes
22,2,7,ec,5,negative,C   L   E   K,maske_1.bmp,maske_2.bmp,6838.bmp,0.096,G   U   N   D,H   E   L   K,C   L   E   K,T   U   G   Z,yes,no,no,no,no,yes
22,2,8,ec,2,positive,G   U   N   D,maske_1.bmp,maske_2.bmp,2160.bmp,0.096,G   U   N   D,H   E   L   K,K   L   E   H,G   U   N   T,yes,no,no,no,yes,no
22,2,9,ec,4,positive,T   N   U   D,maske_2.bmp,maske_1.bmp,5594.bmp,0.096,T   N   U   D,G   U   N   D,K   E   L   M,K   E   C   H,yes,no,no,no,yes,no
22,2,10,ec,2,negative,K   E   L   M,maske_2.bmp,maske_1.bmp,9430.bmp,0.096,C   L   E   M,T   N   U   D,T   U   G   Z,K   E   L   M,no,no,no,yes,no,yes
22,2,11,ec_control,2,positive,P   Y   W   S,maske_2.bmp,maske_1.bmp,2091.bmp,0.5,F   R   I   B,P   Y   W   S,J   O   R   F,V   A   S   P,no,yes,no,no,yes,no
22,2,12,ec_control,1,negative,J   O   R   F,maske_2.bmp,maske_1.bmp,3550.bmp,0.5,V   A   S   P,F   R   I   B,J   O   R   F,P   Y   W   S,no,no,yes,no,no,yes
22,2,13,ec,6,negative,H   E   L   K,maske_2.bmp,maske_1.bmp,9920.bmp,0.096,K   L   E   H,G   U   N   T,H   E   L   K,G   U   N   D,no,no,yes,no,no,yes
22,2,14,ec,1,negative,K   E   C   H,maske_2.bmp,maske_1.bmp,9421.bmp,0.096,Z   U   N   G,Z   U   N   D,C   H   E   L,K   E   C   H,no,no,no,yes,yes,no
22,2,15,ec,7,negative,K   L   E   H,maske_2.bmp,maske_1.bmp,9561.bmp,0.096,T   N   U   D,G   U   T   Z,K   L   E   H,C   L   E   K,no,no,yes,no,no,yes
22,2,16,ec,3,negative,M   E   H   K,maske_1.bmp,maske_2.bmp,9006.bmp,0.096,M   E   H   K,G   U   T   Z,K   E   L   M,G   U   N   T,yes,no,no,no,no,yes
22,2,17,ec,7,positive,T   U   G   Z,maske_1.bmp,maske_2.bmp,8330.bmp,0.096,C   L   E   M,T   U   G   Z,G   U   T   Z,K   E   L   M,no,yes,no,no,yes,no
22,2,18,ec,5,positive,Z   U   N   G,maske_1.bmp,maske_2.bmp,2340.bmp,0.096,M   E   H   K,C   L   E   M,T   U   G   Z,Z   U   N   G,no,no,no,yes,yes,no
22,2,19,ec,6,positive,Z   U   N   D,maske_1.bmp,maske_2.bmp,7330.bmp,0.096,Z   U   N   D,T   N   U   D,C   H   E   L,M   E   H   K,yes,no,no,no,yes,no
22,2,20,ec,4,negative,C   H   E   L,maske_1.bmp,maske_2.bmp,1525.bmp,0.096,Z   U   N   D,C   H   E   L,K   E   C   H,D   U   G   T,yes,no,no,no,no,yes
22,3,1,ec,4,positive,T   N   U   D,maske_2.bmp,maske_1.bmp,5460.bmp,0.096,M   E   H   K,D   U   G   T,C   L   E   K,T   N   U   D,no,no,no,yes,yes,no
22,3,2,ec_control,2,positive,P   Y   W   S,maske_1.bmp,maske_2.bmp,2791.bmp,0.5,P   Y   W   S,V   A   S   P,J   O   R   F,F   R   I   B,yes,no,no,no,yes,no
22,3,3,ec_control,2,negative,F   R   I   B,maske_1.bmp,maske_2.bmp,9342.bmp,0.5,V   A   S   P,P   Y   W   S,F   R   I   B,J   O   R   F,no,no,yes,no,no,yes
22,3,4,ec,8,negative,C   L   E   M,maske_2.bmp,maske_1.bmp,6530.bmp,0.096,D   U   G   T,C   L   E   M,C   L   E   K,Z   U   N   D,no,yes,no,no,no,yes
22,3,5,ec,3,negative,M   E   H   K,maske_2.bmp,maske_1.bmp,6831.bmp,0.096,M   E   H   K,T   N   U   D,K   L   E   H,G   U   N   T,yes,no,no,no,no,yes
22,3,6,ec,5,negative,C   L   E   K,maske_1.bmp,maske_2.bmp,9180.bmp,0.096,D   U   G   T,C   H   E   L,T   U   G   Z,C   L   E   K,no,no,no,yes,no,yes
22,3,7,ec,2,positive,G   U   N   D,maske_2.bmp,maske_1.bmp,7502.bmp,0.096,G   U   T   Z,K   E   L   M,H   E   L   K,G   U   N   D,no,no,no,yes,yes,no
22,3,8,ec,5,positive,Z   U   N   G,maske_1.bmp,maske_2.bmp,2208.bmp,0.096,Z   U   N   D,Z   U   N   G,K   L   E   H,K   E   L   M,no,yes,no,no,yes,no
22,3,9,ec,3,positive,D   U   G   T,maske_1.bmp,maske_2.bmp,5629.bmp,0.096,G   U   N   T,D   U   G   T,K   E   C   H,K   L   E   H,no,yes,no,no,yes,no
22,3,10,ec,8,positive,G   U   T   Z,maske_1.bmp,maske_2.bmp,1710.bmp,0.096,C   H   E   L,C   L   E   M,G   U   N   D,G   U   T   Z,no,no,no,yes,yes,no
22,3,11,ec,6,negative,H   E   L   K,maske_1.bmp,maske_2.bmp,9000.bmp,0.096,G   U   N   D,C   L   E   M,H   E   L   K,Z   U   N   G,no,no,yes,no,no,yes
22,3,12,ec,4,negative,C   H   E   L,maske_2.bmp,maske_1.bmp,9340.bmp,0.096,T   U   G   Z,Z   U   N   D,C   H   E   L,M   E   H   K,yes,no,no,no,no,yes
22,3,13,ec,2,negative,K   E   L   M,maske_2.bmp,maske_1.bmp,6020.bmp,0.096,K   E   L   M,K   E   C   H,G   U   T   Z,T   N   U   D,no,yes,no,no,no,yes
22,3,14,ec,1,negative,K   E   C   H,maske_2.bmp,maske_1.bmp,9830.bmp,0.096,G   U   T   Z,K   E   C   H,Z   U   N   G,H   E   L   K,no,yes,no,no,no,yes
22,3,15,ec,1,positive,G   U   N   T,maske_1.bmp,maske_2.bmp,2040.bmp,0.096,M   E   H   K,T   N   U   D,C   L   E   K,G   U   N   T,no,no,no,yes,yes,no
22,3,16,ec,7,positive,T   U   G   Z,maske_1.bmp,maske_2.bmp,2071.bmp,0.096,K   E   C   H,C   L   E   M,Z   U   N   G,T   U   G   Z,no,yes,no,no,yes,no
22,3,17,ec,6,positive,Z   U   N   D,maske_2.bmp,maske_1.bmp,1999.bmp,0.096,C   H   E   L,T   U   G   Z,Z   U   N   D,H   E   L   K,no,no,yes,no,yes,no
22,3,18,ec_control,1,negative,J   O   R   F,maske_2.bmp,maske_1.bmp,9630.bmp,0.5,F   R   I   B,V   A   S   P,P   Y   W   S,J   O   R   F,no,no,no,yes,no,yes
22,3,19,ec_control,1,positive,V   A   S   P,maske_1.bmp,maske_2.bmp,1650.bmp,0.5,P   Y   W   S,V   A   S   P,F   R   I   B,J   O   R   F,no,yes,no,no,yes,no
22,3,20,ec,7,negative,K   L   E   H,maske_2.bmp,maske_1.bmp,3220.bmp,0.096,G   U   N   D,K   L   E   H,G   U   N   T,K   E   L   M,no,no,yes,no,no,yes
22,4,1,ec,1,positive,G   U   N   T,maske_1.bmp,maske_2.bmp,7350.bmp,0.096,K   L   E   H,G   U   T   Z,C   L   E   K,G   U   N   T,no,yes,no,no,yes,no
22,4,2,ec_control,2,negative,F   R   I   B,maske_2.bmp,maske_1.bmp,6530.bmp,0.5,V   A   S   P,J   O   R   F,F   R   I   B,P   Y   W   S,no,no,yes,no,no,yes
22,4,3,ec,8,positive,G   U   T   Z,maske_1.bmp,maske_2.bmp,7330.bmp,0.096,M   E   H   K,C   L   E   M,G   U   T   Z,G   U   N   T,no,no,yes,no,yes,no
22,4,4,ec,6,negative,H   E   L   K,maske_1.bmp,maske_2.bmp,6838.bmp,0.096,H   E   L   K,C   L   E   K,Z   U   N   G,G   U   T   Z,yes,no,no,no,no,yes
22,4,5,ec,2,positive,G   U   N   D,maske_1.bmp,maske_2.bmp,2080.bmp,0.096,K   E   L   M,H   E   L   K,G   U   N   D,T   N   U   D,no,no,yes,no,yes,no
22,4,6,ec,8,negative,C   L   E   M,maske_1.bmp,maske_2.bmp,3160.bmp,0.096,C   L   E   M,H   E   L   K,G   U   N   T,G   U   N   D,yes,no,no,no,no,yes
22,4,7,ec,5,negative,C   L   E   K,maske_2.bmp,maske_1.bmp,3300.bmp,0.096,G   U   N   D,T   N   U   D,M   E   H   K,C   L   E   K,no,no,no,yes,no,yes
22,4,8,ec,7,negative,K   L   E   H,maske_1.bmp,maske_2.bmp,9265.bmp,0.096,C   H   E   L,G   U   N   T,Z   U   N   D,K   L   E   H,no,no,no,yes,no,yes
22,4,9,ec,7,positive,T   U   G   Z,maske_2.bmp,maske_1.bmp,5831.bmp,0.096,K   L   E   H,Z   U   N   G,T   U   G   Z,M   E   H   K,no,no,yes,no,yes,no
22,4,10,ec_control,1,negative,J   O   R   F,maske_2.bmp,maske_1.bmp,6570.1.bmp,0.5,J   O   R   F,P   Y   W   S,V   A   S   P,F   R   I   B,yes,no,no,no,no,yes
22,4,11,ec,4,positive,T   N   U   D,maske_2.bmp,maske_1.bmp,2340.bmp,0.096,H   E   L   K,K   E   L   M,Z   U   N   D,T   N   U   D,no,no,no,yes,yes,no
22,4,12,ec_control,2,positive,P   Y   W   S,maske_2.bmp,maske_1.bmp,7470.bmp,0.5,P   Y   W   S,F   R   I   B,V   A   S   P,J   O   R   F,yes,no,no,no,yes,no
22,4,13,ec,3,negative,M   E   H   K,maske_1.bmp,maske_2.bmp,9000.bmp,0.096,K   L   E   H,T   U   G   Z,M   E   H   K,Z   U   N   D,no,no,yes,no,no,yes
22,4,14,ec,6,positive,Z   U   N   D,maske_1.bmp,maske_2.bmp,2900.2.bmp,0.096,G   U   N   D,C   H   E   L,K   E   C   H,Z   U   N   D,no,no,no,yes,yes,no
