subjnr,blocknr,trialnr,stimulus_type,stimulus_nr,us_valence,cs_filename,premask_filename,postmask_filename,us_filename,cs_duration,id_opt_1,id_opt_2,id_opt_3,id_opt_4,opt_1,opt_2,opt_3,opt_4,VF_pos,VF_neg
2,1,1,ec,7,positive,W   A   N   S,maske_2.bmp,maske_1.bmp,1710.bmp,0.053,W   A   N   S,F   R   O   B,D   A   P   S,B   O   R   F,no,yes,no,no,yes,no
2,1,2,ec,6,positive,D   A   N   S,maske_1.bmp,maske_2.bmp,5910.bmp,0.053,S   W   A   P,B   R   O   L,D   A   N   S,F   R   O   L,yes,no,no,no,yes,no
2,1,3,ec_control,1,negative,T   E   H   V,maske_2.bmp,maske_1.bmp,1525.bmp,0.5,K   I   G   M,G   M   U   X,T   E   H   V,H   Y   V   Z,no,no,yes,no,yes,no
2,1,4,ec,5,negative,L   O   B   F,maske_1.bmp,maske_2.bmp,9342.bmp,0.053,B   R   O   F,S   P   A   D,L   O   B   F,S   P   A   W,no,no,yes,no,no,yes
2,1,5,ec,3,negative,B   O   R   L,maske_2.bmp,maske_1.bmp,9000.bmp,0.053,S   W   A   P,B   O   R   L,W   A   N   S,B   L   O   F,no,no,no,yes,yes,no
2,1,6,ec,6,negative,B   O   R   F,maske_1.bmp,maske_2.bmp,9265.bmp,0.053,B   O   R   F,D   A   N   S,S   W   A   D,F   R   O   B,no,no,yes,no,no,yes
2,1,7,ec,1,positive,D   A   P   S,maske_1.bmp,maske_2.bmp,8190.bmp,0.053,B   L   O   F,S   P   A   W,D   A   P   S,L   O   B   F,no,no,no,yes,yes,no
2,1,8,ec,8,positive,S   P   A   W,maske_1.bmp,maske_2.bmp,7350.bmp,0.053,S   P   A   W,B   O   R   F,F   R   O   B,S   P   A   D,no,yes,no,no,yes,no
2,1,9,ec,4,positive,S   W   A   D,maske_2.bmp,maske_1.bmp,2071.bmp,0.053,P   A   N   S,B   R   O   F,B   O   R   L,S   W   A   D,no,yes,no,no,yes,no
2,1,10,ec,2,positive,S   P   A   D,maske_1.bmp,maske_2.bmp,8330.bmp,0.053,S   P   A   D,B   O   R   L,S   W   A   D,F   R   O   L,no,no,no,yes,yes,no
2,1,11,ec,3,positive,P   A   N   S,maske_1.bmp,maske_2.bmp,7230.bmp,0.053,B   R   O   F,B   L   O   F,P   A   N   S,W   A   N   S,no,no,yes,no,yes,no
2,1,12,ec,8,negative,B   R   O   L,maske_2.bmp,maske_1.bmp,3220.bmp,0.053,S   P   A   W,B   R   O   L,D   A   P   S,F   R   O   L,yes,no,no,no,no,yes
2,1,13,ec,2,negative,B   R   O   F,maske_2.bmp,maske_1.bmp,9182.bmp,0.053,B   R   O   F,L   O   B   F,S   W   A   D,P   A   N   S,yes,no,no,no,no,yes
2,1,14,ec_control,2,negative,H   Y   V   Z,maske_2.bmp,maske_1.bmp,9330.bmp,0.5,T   E   H   V,H   Y   V   Z,K   I   G   M,G   M   U   X,no,yes,no,no,no,yes
2,1,15,ec_control,2,positive,K   I   G   M,maske_1.bmp,maske_2.bmp,5994.bmp,0.5,G   M   U   X,T   E   H   V,H   Y   V   Z,K   I   G   M,no,no,no,yes,yes,no
2,1,16,ec_control,1,positive,G   M   U   X,maske_1.bmp,maske_2.bmp,2150.bmp,0.5,K   I   G   M,T   E   H   V,G   M   U   X,H   Y   V   Z,no,no,yes,no,yes,no
2,1,17,ec,1,negative,F   R   O   B,maske_1.bmp,maske_2.bmp,6838.bmp,0.053,S   P   A   D,S   W   A   P,F   R   O   B,B   O   R   F,no,no,yes,no,no,yes
2,1,18,ec,4,negative,F   R   O   L,maske_2.bmp,maske_1.bmp,9561.bmp,0.053,P   A   N   S,B   R   O   L,W   A   N   S,F   R   O   L,no,no,yes,no,no,yes
2,1,19,ec,5,positive,S   W   A   P,maske_2.bmp,maske_1.bmp,2550.bmp,0.053,L   O   B   F,S   W   A   P,D   A   N   S,B   R   O   L,no,no,no,yes,yes,no
2,1,20,ec,7,negative,B   L   O   F,maske_2.bmp,maske_1.bmp,9050.bmp,0.053,B   L   O   F,D   A   N   S,D   A   P   S,B   O   R   L,no,no,yes,no,no,yes
2,2,1,ec,2,negative,B   R   O   F,maske_1.bmp,maske_2.bmp,9342.bmp,0.053,S   P   A   D,S   P   A   W,B   R   O   F,F   R   O   B,no,no,yes,no,no,yes
2,2,2,ec,8,positive,S   P   A   W,maske_2.bmp,maske_1.bmp,7502.bmp,0.053,S   P   A   W,P   A   N   S,L   O   B   F,B   O   R   F,no,no,no,yes,yes,no
2,2,3,ec,7,negative,B   L   O   F,maske_2.bmp,maske_1.bmp,9830.bmp,0.053,D   A   N   S,B   R   O   L,S   W   A   P,B   L   O   F,no,no,yes,no,no,yes
2,2,4,ec,8,negative,B   R   O   L,maske_1.bmp,maske_2.bmp,9041.bmp,0.053,B   R   O   L,B   O   R   F,D   A   P   S,W   A   N   S,no,no,yes,no,no,yes
2,2,5,ec,1,negative,F   R   O   B,maske_1.bmp,maske_2.bmp,2750.bmp,0.053,S   P   A   W,F   R   O   L,S   P   A   D,F   R   O   B,no,no,yes,no,no,yes
2,2,6,ec,5,positive,S   W   A   P,maske_2.bmp,maske_1.bmp,8501.bmp,0.053,S   P   A   W,B   R   O   F,L   O   B   F,S   W   A   P,no,no,no,yes,yes,no
2,2,7,ec,6,positive,D   A   N   S,maske_1.bmp,maske_2.bmp,2311.bmp,0.053,S   W   A   D,D   A   N   S,F   R   O   L,B   O   R   L,no,no,no,yes,yes,no
2,2,8,ec_control,1,positive,G   M   U   X,maske_2.bmp,maske_1.bmp,7580.bmp,0.5,T   E   H   V,H   Y   V   Z,G   M   U   X,K   I   G   M,no,no,yes,no,yes,no
2,2,9,ec_control,2,positive,K   I   G   M,maske_1.bmp,maske_2.bmp,1710.bmp,0.5,G   M   U   X,K   I   G   M,T   E   H   V,H   Y   V   Z,no,yes,no,no,yes,no
2,2,10,ec,5,negative,L   O   B   F,maske_1.bmp,maske_2.bmp,9182.bmp,0.053,L   O   B   F,P   A   N   S,B   L   O   F,S   W   A   D,yes,no,no,no,no,yes
2,2,11,ec,1,positive,D   A   P   S,maske_2.bmp,maske_1.bmp,2150.bmp,0.053,S   W   A   P,F   R   O   B,D   A   P   S,B   R   O   F,no,no,no,yes,yes,no
2,2,12,ec,7,positive,W   A   N   S,maske_2.bmp,maske_1.bmp,7470.bmp,0.053,B   O   R   F,B   R   O   L,D   A   N   S,W   A   N   S,no,no,no,yes,yes,no
2,2,13,ec,4,negative,F   R   O   L,maske_1.bmp,maske_2.bmp,9430.bmp,0.053,F   R   O   L,S   W   A   D,W   A   N   S,L   O   B   F,no,no,yes,no,no,yes
2,2,14,ec,3,positive,P   A   N   S,maske_2.bmp,maske_1.bmp,2160.bmp,0.053,S   P   A   D,B   O   R   L,P   A   N   S,B   L   O   F,no,no,no,yes,yes,no
2,2,15,ec,4,positive,S   W   A   D,maske_2.bmp,maske_1.bmp,8200.bmp,0.053,S   W   A   D,B   R   O   L,F   R   O   L,D   A   P   S,no,no,no,yes,yes,no
2,2,16,ec_control,2,negative,H   Y   V   Z,maske_1.bmp,maske_2.bmp,6570.1.bmp,0.5,H   Y   V   Z,T   E   H   V,K   I   G   M,G   M   U   X,yes,no,no,no,no,yes
2,2,17,ec,3,negative,B   O   R   L,maske_2.bmp,maske_1.bmp,6831.bmp,0.053,D   A   N   S,P   A   N   S,B   O   R   L,B   R   O   F,yes,no,no,no,no,yes
