subjnr,blocknr,trialnr,stimulus_type,stimulus_nr,us_valence,cs_filename,premask_filename,postmask_filename,us_filename,cs_duration,id_opt_1,id_opt_2,id_opt_3,id_opt_4,opt_1,opt_2,opt_3,opt_4,VF_pos,VF_neg
54,1,1,ec,6,positive,Z   U   N   G,maske_1.bmp,maske_2.bmp,2791.bmp,0.091,Z   U   N   G,K   L   E   H,D   U   N   T,C   H   E   K,no,yes,no,no,yes,no
54,1,2,ec,2,positive,G   N   U   D,maske_1.bmp,maske_2.bmp,1440.bmp,0.091,G   N   U   D,G   U   T   Z,H   E   L   K,M   E   C   H,yes,no,no,no,yes,no
54,1,3,ec,3,positive,D   U   N   T,maske_2.bmp,maske_1.bmp,5629.bmp,0.091,D   N   U   G,C   E   L   M,D   U   N   T,C   E   L   K,yes,no,no,no,yes,no
54,1,4,ec,7,positive,G   U   T   Z,maske_2.bmp,maske_1.bmp,2660.bmp,0.091,G   U   T   Z,K   L   E   M,K   E   L   M,G   N   U   D,yes,no,no,no,yes,no
54,1,5,ec,6,negative,C   E   L   M,maske_2.bmp,maske_1.bmp,9430.bmp,0.091,Z   U   N   G,C   H   E   K,G   U   T   Z,C   E   L   M,no,no,yes,no,no,yes
54,1,6,ec,7,negative,H   E   L   K,maske_1.bmp,maske_2.bmp,2710.bmp,0.091,K   E   L   M,H   E   L   K,T   U   N   G,Z   U   N   G,no,yes,no,no,no,yes
54,1,7,ec,2,negative,K   E   L   M,maske_1.bmp,maske_2.bmp,9421.bmp,0.091,K   E   L   M,T   U   N   G,G   U   T   Z,H   E   L   K,yes,no,no,no,no,yes
54,1,8,ec,4,positive,T   U   N   G,maske_1.bmp,maske_2.bmp,1710.bmp,0.091,T   N   U   D,T   U   N   G,K   L   E   H,C   H   E   K,no,yes,no,no,yes,no
54,1,9,ec,1,positive,T   N   U   D,maske_1.bmp,maske_2.bmp,8496.bmp,0.091,M   E   C   H,T   N   U   D,T   U   N   G,H   E   L   K,no,yes,no,no,yes,no
54,1,10,ec,8,negative,K   L   E   H,maske_2.bmp,maske_1.bmp,9560.bmp,0.091,D   U   T   Z,D   N   U   G,K   L   E   H,C   E   L   K,no,no,yes,no,no,yes
54,1,11,ec,4,negative,C   E   L   K,maske_1.bmp,maske_2.bmp,2750.bmp,0.091,C   E   L   K,T   N   U   D,D   U   N   T,K   L   E   M,yes,no,no,no,no,yes
54,1,12,ec,5,negative,M   E   C   H,maske_1.bmp,maske_2.bmp,9007.bmp,0.091,K   L   E   H,D   N   U   G,M   E   C   H,G   N   U   D,no,no,yes,no,no,yes
54,1,13,ec,5,positive,D   N   U   G,maske_1.bmp,maske_2.bmp,8370.bmp,0.091,D   N   U   G,C   E   L   K,K   E   L   M,D   U   T   Z,yes,no,no,no,yes,no
54,1,14,ec,8,positive,D   U   T   Z,maske_2.bmp,maske_1.bmp,1463.bmp,0.091,K   L   E   M,D   U   T   Z,Z   U   N   G,C   E   L   M,no,yes,no,no,yes,no
54,1,15,ec_control,2,negative,F   R   I   B,maske_2.bmp,maske_1.bmp,6555.bmp,0.5,J   O   R   F,F   R   I   B,P   Y   W   S,V   A   S   P,no,yes,no,no,no,yes
54,1,16,ec_control,1,negative,J   O   R   F,maske_2.bmp,maske_1.bmp,9630.bmp,0.5,J   O   R   F,P   Y   W   S,F   R   I   B,V   A   S   P,yes,no,no,no,no,yes
54,1,17,ec_control,1,positive,V   A   S   P,maske_2.bmp,maske_1.bmp,4606.bmp,0.5,V   A   S   P,P   Y   W   S,J   O   R   F,F   R   I   B,yes,no,no,no,yes,no
54,1,18,ec,3,negative,C   H   E   K,maske_1.bmp,maske_2.bmp,1525.bmp,0.091,C   H   E   K,M   E   C   H,D   U   N   T,D   U   T   Z,yes,no,no,no,no,yes
54,1,19,ec,1,negative,K   L   E   M,maske_2.bmp,maske_1.bmp,9180.bmp,0.091,T   N   U   D,K   L   E   M,C   E   L   M,G   N   U   D,no,yes,no,no,no,yes
54,1,20,ec_control,2,positive,P   Y   W   S,maske_2.bmp,maske_1.bmp,7330.bmp,0.5,J   O   R   F,V   A   S   P,P   Y   W   S,F   R   I   B,no,no,yes,no,no,yes
54,2,1,ec,3,negative,C   H   E   K,maske_2.bmp,maske_1.bmp,9404.bmp,0.091,C   H   E   K,C   E   L   M,D   U   T   Z,D   N   U   G,yes,no,no,no,no,yes
54,2,2,ec,5,positive,D   N   U   G,maske_1.bmp,maske_2.bmp,7350.bmp,0.091,D   N   U   G,C   E   L   K,D   U   T   Z,K   E   L   M,no,no,no,yes,yes,no
54,2,3,ec,1,negative,K   L   E   M,maske_1.bmp,maske_2.bmp,3550.bmp,0.091,K   L   E   M,G   U   T   Z,G   N   U   D,M   E   C   H,yes,no,no,no,no,yes
54,2,4,ec_control,1,negative,J   O   R   F,maske_2.bmp,maske_1.bmp,9400.bmp,0.5,V   A   S   P,J   O   R   F,F   R   I   B,P   Y   W   S,no,yes,no,no,no,yes
54,2,5,ec,4,positive,T   U   N   G,maske_1.bmp,maske_2.bmp,2660.bmp,0.091,T   U   N   G,T   N   U   D,H   E   L   K,C   H   E   K,yes,no,no,no,yes,no
54,2,6,ec,2,positive,G   N   U   D,maske_1.bmp,maske_2.bmp,8330.bmp,0.091,G   U   T   Z,K   L   E   H,G   N   U   D,M   E   C   H,no,no,yes,no,yes,no
54,2,7,ec,7,positive,G   U   T   Z,maske_2.bmp,maske_1.bmp,1710.bmp,0.091,G   U   T   Z,K   L   E   H,C   E   L   M,D   U   N   T,yes,no,no,no,yes,no
54,2,8,ec,5,negative,M   E   C   H,maske_1.bmp,maske_2.bmp,9430.bmp,0.091,M   E   C   H,T   U   N   G,K   L   E   M,D   U   N   T,yes,no,no,no,no,yes
54,2,9,ec,6,positive,Z   U   N   G,maske_2.bmp,maske_1.bmp,5830.bmp,0.091,Z   U   N   G,G   N   U   D,H   E   L   K,K   L   E   M,yes,no,no,no,yes,no
54,2,10,ec,1,positive,T   N   U   D,maske_2.bmp,maske_1.bmp,2071.bmp,0.091,T   N   U   D,C   H   E   K,K   E   L   M,T   U   N   G,yes,no,no,no,yes,no
54,2,11,ec,8,negative,K   L   E   H,maske_2.bmp,maske_1.bmp,9340.bmp,0.091,G   N   U   D,K   E   L   M,K   L   E   H,D   N   U   G,no,no,yes,no,no,yes
