subjnr,blocknr,trialnr,stimulus_type,stimulus_nr,us_valence,cs_filename,premask_filename,postmask_filename,us_filename,cs_duration,id_opt_1,id_opt_2,id_opt_3,id_opt_4,opt_1,opt_2,opt_3,opt_4,VF_pos,VF_neg
88,1,1,ec,7,positive,M   E   H   K,maske_1.bmp,maske_2.bmp,2209.bmp,0.09,N   U   G   Z,M   E   C   H,M   E   H   K,D   N   U   G,no,yes,no,no,yes,no
88,1,2,ec,5,negative,G   U   T   Z,maske_2.bmp,maske_1.bmp,3160.bmp,0.09,M   E   C   H,K   L   E   H,G   U   T   Z,D   U   N   T,no,no,yes,no,no,yes
88,1,3,ec,7,negative,G   U   N   D,maske_2.bmp,maske_1.bmp,9920.bmp,0.09,K   E   C   H,G   U   T   Z,G   U   N   D,C   E   L   K,no,no,yes,no,no,yes
88,1,4,ec,3,positive,H   E   M   K,maske_1.bmp,maske_2.bmp,5594.bmp,0.09,N   U   G   Z,D   U   N   T,C   E   L   M,H   E   M   K,no,no,no,yes,yes,no
88,1,5,ec_control,1,negative,J   O   R   F,maske_2.bmp,maske_1.bmp,9182.bmp,0.5,F   R   I   B,P   Y   W   S,J   O   R   F,V   A   S   P,no,no,yes,no,no,yes
88,1,6,ec,8,positive,L   E   M   K,maske_1.bmp,maske_2.bmp,8540.bmp,0.09,C   E   L   K,L   E   M   K,G   U   N   D,D   U   T   Z,no,yes,no,no,yes,no
88,1,7,ec,3,negative,Z   U   D   T,maske_1.bmp,maske_2.bmp,9561.bmp,0.09,K   E   C   H,Z   U   D   T,C   E   L   K,G   U   N   D,no,yes,no,no,no,yes
88,1,8,ec,2,negative,Z   U   N   D,maske_1.bmp,maske_2.bmp,3220.bmp,0.09,K   L   E   H,D   N   U   G,Z   U   N   D,L   E   M   K,no,no,yes,no,no,yes
88,1,9,ec,4,negative,D   N   U   G,maske_1.bmp,maske_2.bmp,9265.bmp,0.09,C   E   L   M,Z   U   D   T,D   N   U   G,M   E   H   K,no,no,yes,no,no,yes
88,1,10,ec,2,positive,K   L   E   H,maske_2.bmp,maske_1.bmp,5910.bmp,0.09,D   U   N   T,K   E   C   H,K   L   E   H,Z   U   N   D,no,no,yes,no,yes,no
88,1,11,ec_control,2,positive,P   Y   W   S,maske_1.bmp,maske_2.bmp,7230.bmp,0.5,J   O   R   F,V   A   S   P,F   R   I   B,P   Y   W   S,no,no,no,yes,yes,no
88,1,12,ec,1,negative,D   U   T   Z,maske_2.bmp,maske_1.bmp,9041.bmp,0.09,M   E   C   H,N   U   G   Z,D   U   T   Z,L   E   M   K,no,no,yes,no,no,yes
88,1,13,ec,1,positive,C   E   L   K,maske_2.bmp,maske_1.bmp,1440.bmp,0.09,C   E   L   K,G   U   T   Z,H   E   M   K,D   N   U   G,yes,no,no,no,yes,no
88,1,14,ec,6,negative,D   U   N   T,maske_1.bmp,maske_2.bmp,9102.bmp,0.09,H   E   M   K,D   U   N   T,C   E   L   M,Z   U   N   D,no,yes,no,no,no,yes
88,1,15,ec_control,2,negative,F   R   I   B,maske_2.bmp,maske_1.bmp,2053.bmp,0.5,J   O   R   F,F   R   I   B,P   Y   W   S,V   A   S   P,no,yes,no,no,no,yes
88,1,16,ec,4,positive,C   E   L   M,maske_2.bmp,maske_1.bmp,8420.bmp,0.09,C   E   L   M,G   U   T   Z,L   E   M   K,G   U   N   D,yes,no,no,no,yes,no
88,1,17,ec,8,negative,N   U   G   Z,maske_1.bmp,maske_2.bmp,9630.bmp,0.09,N   U   G   Z,D   U   T   Z,H   E   M   K,M   E   H   K,yes,no,no,no,no,yes
88,1,18,ec_control,1,positive,V   A   S   P,maske_2.bmp,maske_1.bmp,4606.bmp,0.5,F   R   I   B,P   Y   W   S,V   A   S   P,J   O   R   F,no,no,yes,no,yes,no
88,1,19,ec,6,positive,M   E   C   H,maske_2.bmp,maske_1.bmp,8080.bmp,0.09,D   U   T   Z,M   E   C   H,Z   U   D   T,K   L   E   H,no,yes,no,no,yes,no
88,1,20,ec,5,positive,K   E   C   H,maske_1.bmp,maske_2.bmp,2058.bmp,0.09,K   E   C   H,M   E   H   K,Z   U   N   D,Z   U   D   T,yes,no,no,no,yes,no
88,2,1,ec,1,negative,D   U   T   Z,maske_1.bmp,maske_2.bmp,6555.bmp,0.09,H   E   M   K,D   U   T   Z,D   N   U   G,M   E   C   H,no,yes,no,no,no,yes
88,2,2,ec_control,1,positive,V   A   S   P,maske_1.bmp,maske_2.bmp,5460.bmp,0.5,V   A   S   P,P   Y   W   S,J   O   R   F,F   R   I   B,yes,no,no,no,yes,no
88,2,3,ec,3,negative,Z   U   D   T,maske_1.bmp,maske_2.bmp,9430.bmp,0.09,M   E   C   H,Z   U   D   T,D   U   N   T,H   E   M   K,no,yes,no,no,no,yes
88,2,4,ec,4,positive,C   E   L   M,maske_2.bmp,maske_1.bmp,5910.bmp,0.09,C   E   L   K,G   U   T   Z,Z   U   N   D,C   E   L   M,yes,no,no,no,yes,no
88,2,5,ec,8,negative,N   U   G   Z,maske_2.bmp,maske_1.bmp,3300.bmp,0.09,K   L   E   H,M   E   H   K,N   U   G   Z,G   U   T   Z,no,no,yes,no,no,yes
88,2,6,ec_control,1,negative,J   O   R   F,maske_2.bmp,maske_1.bmp,9404.bmp,0.5,F   R   I   B,J   O   R   F,V   A   S   P,P   Y   W   S,no,no,yes,no,no,yes
88,2,7,ec,5,positive,K   E   C   H,maske_2.bmp,maske_1.bmp,2070.bmp,0.09,N   U   G   Z,K   E   C   H,L   E   M   K,D   U   T   Z,no,no,no,yes,yes,no
88,2,8,ec,8,positive,L   E   M   K,maske_1.bmp,maske_2.bmp,8420.bmp,0.09,L   E   M   K,M   E   C   H,G   U   N   D,Z   U   D   T,yes,no,no,no,yes,no
88,2,9,ec,6,positive,M   E   C   H,maske_1.bmp,maske_2.bmp,8190.bmp,0.09,D   U   N   T,M   E   C   H,G   U   N   D,M   E   H   K,no,yes,no,no,yes,no
88,2,10,ec,1,positive,C   E   L   K,maske_2.bmp,maske_1.bmp,2311.bmp,0.09,K   E   C   H,D   N   U   G,G   U   T   Z,C   E   L   K,no,no,no,yes,yes,no
88,2,11,ec,6,negative,D   U   N   T,maske_1.bmp,maske_2.bmp,9265.bmp,0.09,Z   U   D   T,C   E   L   K,C   E   L   M,D   U   N   T,no,no,no,yes,no,yes
88,2,12,ec,2,positive,K   L   E   H,maske_1.bmp,maske_2.bmp,5994.bmp,0.09,D   U   T   Z,D   U   N   T,K   L   E   H,C   E   L   M,no,no,yes,no,yes,no
88,2,13,ec_control,2,negative,F   R   I   B,maske_1.bmp,maske_2.bmp,9041.bmp,0.5,V   A   S   P,J   O   R   F,F   R   I   B,P   Y   W   S,no,no,yes,no,no,yes
88,2,14,ec,5,negative,G   U   T   Z,maske_2.bmp,maske_1.bmp,2053.bmp,0.09,G   U   T   Z,C   E   L   M,M   E   H   K,D   U   T   Z,yes,no,no,no,no,yes
88,2,15,ec_control,2,positive,P   Y   W   S,maske_2.bmp,maske_1.bmp,4622.bmp,0.5,F   R   I   B,J   O   R   F,P   Y   W   S,V   A   S   P,no,no,yes,no,yes,no
88,2,16,ec,7,positive,M   E   H   K,maske_2.bmp,maske_1.bmp,7502.bmp,0.09,Z   U   D   T,M   E   H   K,H   E   M   K,N   U   G   Z,no,yes,no,no,yes,no
88,2,17,ec,7,negative,G   U   N   D,maske_1.bmp,maske_2.bmp,9500.bmp,0.09,K   E   C   H,K   L   E   H,G   U   N   D,Z   U   N   D,yes,no,no,no,no,yes
88,2,18,ec,3,positive,H   E   M   K,maske_2.bmp,maske_1.bmp,2340.bmp,0.09,H   E   M   K,Z   U   N   D,D   N   U   G,K   L   E   H,yes,no,no,no,yes,no
88,2,19,ec,4,negative,D   N   U   G,maske_1.bmp,maske_2.bmp,9630.bmp,0.09,L   E   M   K,D   N   U   G,K   E   C   H,G   U   N   D,no,yes,no,no,no,yes
88,2,20,ec,2,negative,Z   U   N   D,maske_2.bmp,maske_1.bmp,9830.bmp,0.09,Z   U   N   D,N   U   G   Z,C   E   L   K,L   E   M   K,yes,no,no,no,no,yes
88,3,1,ec_control,1,negative,J   O   R   F,maske_1.bmp,maske_2.bmp,2900.bmp,0.5,J   O   R   F,V   A   S   P,P   Y   W   S,F   R   I   B,yes,no,no,no,no,yes
88,3,2,ec,4,positive,C   E   L   M,maske_2.bmp,maske_1.bmp,4220.bmp,0.09,C   E   L   M,G   U   T   Z,D   N   U   G,C   E   L   K,no,no,no,yes,yes,no
88,3,3,ec,5,positive,K   E   C   H,maske_2.bmp,maske_1.bmp,5994.bmp,0.09,D   U   T   Z,Z   U   D   T,H   E   M   K,K   E   C   H,no,no,no,yes,yes,no
88,3,4,ec,5,negative,G   U   T   Z,maske_2.bmp,maske_1.bmp,3550.bmp,0.09,G   U   T   Z,G   U   N   D,M   E   H   K,K   L   E   H,yes,no,no,no,no,yes
88,3,5,ec,6,positive,M   E   C   H,maske_1.bmp,maske_2.bmp,1650.bmp,0.09,N   U   G   Z,K   E   C   H,M   E   C   H,G   U   N   D,no,no,yes,no,yes,no
88,3,6,ec,2,positive,K   L   E   H,maske_1.bmp,maske_2.bmp,5830.bmp,0.09,Z   U   D   T,Z   U   N   D,L   E   M   K,K   L   E   H,no,no,no,yes,yes,no
88,3,7,ec,3,negative,Z   U   D   T,maske_2.bmp,maske_1.bmp,8485.bmp,0.09,K   E   C   H,D   U   N   T,Z   U   D   T,L   E   M   K,no,no,yes,no,no,yes
88,3,8,ec,1,negative,D   U   T   Z,maske_2.bmp,maske_1.bmp,9102.bmp,0.09,D   U   T   Z,M   E   C   H,K   E   C   H,N   U   G   Z,yes,no,no,no,no,yes
88,3,9,ec,3,positive,H   E   M   K,maske_1.bmp,maske_2.bmp,2070.bmp,0.09,M   E   H   K,Z   U   N   D,D   U   T   Z,H   E   M   K,yes,no,no,no,yes,no
88,3,10,ec,6,negative,D   U   N   T,maske_1.bmp,maske_2.bmp,2053.bmp,0.09,C   E   L   M,M   E   C   H,D   U   T   Z,D   U   N   T,no,no,no,yes,no,yes
88,3,11,ec_control,1,positive,V   A   S   P,maske_1.bmp,maske_2.bmp,8496.bmp,0.5,P   Y   W   S,V   A   S   P,J   O   R   F,F   R   I   B,no,yes,no,no,yes,no
