subjnr,blocknr,trialnr,stimulus_type,stimulus_nr,us_valence,cs_filename,premask_filename,postmask_filename,us_filename,cs_duration,id_opt_1,id_opt_2,id_opt_3,id_opt_4,opt_1,opt_2,opt_3,opt_4,VF_pos,VF_neg
71,1,1,ec,6,positive,C   H   E   L,maske_1.bmp,maske_2.bmp,2209.bmp,0.08,N   U   G   Z,C   H   E   L,D   U   N   T,L   E   M   K,no,yes,no,no,yes,no
71,1,2,ec,5,negative,D   U   N   T,maske_2.bmp,maske_1.bmp,9265.bmp,0.08,D   U   N   T,L   E   M   K,Z   U   D   T,C   E   L   M,no,yes,no,no,no,yes
71,1,3,ec_control,1,negative,V   A   S   P,maske_2.bmp,maske_1.bmp,6311.bmp,0.5,F   R   I   B,J   O   R   F,P   Y   W   S,V   A   S   P,no,no,no,yes,no,yes
71,1,4,ec,5,positive,H   E   M   K,maske_2.bmp,maske_1.bmp,7470.bmp,0.08,H   E   L   K,H   E   M   K,Z   U   N   T,T   U   N   G,no,no,no,yes,yes,no
71,1,5,ec,2,positive,H   E   L   K,maske_1.bmp,maske_2.bmp,4622.bmp,0.08,G   U   N   D,T   N   U   D,H   E   L   K,C   E   L   K,no,no,yes,no,yes,no
71,1,6,ec,4,positive,L   E   M   K,maske_1.bmp,maske_2.bmp,8190.bmp,0.08,G   U   N   D,C   L   E   K,L   E   M   K,T   U   N   G,no,no,yes,no,yes,no
71,1,7,ec,1,positive,C   E   L   M,maske_2.bmp,maske_1.bmp,7230.bmp,0.08,T   N   U   D,C   E   L   M,Z   U   N   T,C   H   E   L,no,yes,no,no,yes,no
71,1,8,ec,6,negative,N   U   G   Z,maske_1.bmp,maske_2.bmp,9102.bmp,0.08,C   L   E   K,K   E   H   M,D   U   N   T,N   U   G   Z,no,yes,no,no,no,yes
71,1,9,ec,2,negative,T   N   U   D,maske_2.bmp,maske_1.bmp,1525.bmp,0.08,T   N   U   D,N   U   G   Z,H   E   M   K,K   E   H   M,yes,no,no,no,no,yes
71,1,10,ec,1,negative,T   U   G   Z,maske_2.bmp,maske_1.bmp,6530.bmp,0.08,H   E   L   K,T   U   G   Z,G   U   N   D,C   L   E   K,no,yes,no,no,no,yes
71,1,11,ec_control,1,positive,J   O   R   F,maske_1.bmp,maske_2.bmp,8501.bmp,0.5,F   R   I   B,P   Y   W   S,V   A   S   P,J   O   R   F,no,no,no,yes,yes,no
71,1,12,ec,3,positive,C   E   L   K,maske_2.bmp,maske_1.bmp,5594.bmp,0.08,T   U   G   Z,C   E   L   M,Z   U   D   T,C   E   L   K,no,yes,no,no,yes,no
71,1,13,ec,3,negative,Z   U   N   T,maske_2.bmp,maske_1.bmp,3220.bmp,0.08,Z   U   N   T,T   U   N   G,L   E   M   K,C   E   L   K,no,no,yes,no,no,yes
71,1,14,ec_control,2,positive,F   R   I   B,maske_2.bmp,maske_1.bmp,5831.bmp,0.5,P   Y   W   S,J   O   R   F,F   R   I   B,V   A   S   P,no,no,yes,no,yes,no
