subjnr,blocknr,trialnr,stimulus_type,stimulus_nr,us_valence,cs_filename,premask_filename,postmask_filename,us_filename,cs_duration,id_opt_1,id_opt_2,id_opt_3,id_opt_4,opt_1,opt_2,opt_3,opt_4,VF_pos,VF_neg
72,1,1,ec,5,negative,D   N   U   G,maske_1.bmp,maske_2.bmp,6831.bmp,0.097,C   E   L   M,C   L   E   M,Z   U   N   G,D   N   U   G,yes,no,no,no,no,yes
72,1,2,ec,2,negative,G   U   N   T,maske_1.bmp,maske_2.bmp,2375.1.bmp,0.097,M   E   C   H,K   E   H   M,D   U   N   T,G   U   N   T,no,yes,no,no,no,yes
72,1,3,ec,3,negative,Z   U   N   G,maske_1.bmp,maske_2.bmp,9561.bmp,0.097,C   E   L   M,K   E   C   H,Z   U   N   G,T   U   G   Z,yes,no,no,no,no,yes
72,1,4,ec,3,positive,C   L   E   K,maske_2.bmp,maske_1.bmp,4220.bmp,0.097,C   L   E   M,C   L   E   K,Z   U   N   T,G   U   N   T,no,no,yes,no,yes,no
72,1,5,ec,8,negative,Z   U   N   T,maske_1.bmp,maske_2.bmp,9102.bmp,0.097,C   E   L   K,G   U   N   T,K   L   E   M,Z   U   N   T,yes,no,no,no,no,yes
72,1,6,ec_control,1,positive,V   A   S   P,maske_2.bmp,maske_1.bmp,8540.bmp,0.5,V   A   S   P,J   O   R   F,P   Y   W   S,F   R   I   B,yes,no,no,no,yes,no
72,1,7,ec,6,negative,T   N   U   D,maske_2.bmp,maske_1.bmp,9920.bmp,0.097,M   E   C   H,C   L   E   K,Z   U   N   T,T   N   U   D,no,no,no,yes,no,yes
72,1,8,ec_control,2,positive,P   Y   W   S,maske_1.bmp,maske_2.bmp,2080.bmp,0.5,J   O   R   F,P   Y   W   S,F   R   I   B,V   A   S   P,no,yes,no,no,yes,no
72,1,9,ec,4,negative,T   U   G   Z,maske_2.bmp,maske_1.bmp,9432.bmp,0.097,K   E   C   H,D   N   U   G,K   L   E   M,T   U   G   Z,yes,no,no,no,no,yes
72,1,10,ec,7,positive,C   E   L   M,maske_2.bmp,maske_1.bmp,2040.bmp,0.097,D   U   N   T,C   E   L   K,C   E   L   M,Z   U   N   G,no,no,no,yes,yes,no
72,1,11,ec,5,positive,K   E   H   M,maske_1.bmp,maske_2.bmp,2050.bmp,0.097,Z   U   N   G,K   E   H   M,C   L   E   K,T   U   G   Z,no,no,yes,no,yes,no
72,1,12,ec,7,negative,D   U   G   T,maske_2.bmp,maske_1.bmp,9000.bmp,0.097,C   L   E   M,D   U   G   T,T   N   U   D,C   E   L   K,no,yes,no,no,yes,no
72,1,13,ec_control,1,negative,J   O   R   F,maske_2.bmp,maske_1.bmp,6555.bmp,0.5,P   Y   W   S,J   O   R   F,F   R   I   B,V   A   S   P,no,yes,no,no,no,yes
72,1,14,ec,4,positive,M   E   C   H,maske_1.bmp,maske_2.bmp,1650.bmp,0.097,K   L   E   M,T   N   U   D,M   E   C   H,D   U   N   T,no,no,yes,no,no,yes
72,1,15,ec,8,positive,K   E   C   H,maske_1.bmp,maske_2.bmp,1999.bmp,0.097,T   U   G   Z,C   E   L   M,K   E   C   H,D   U   G   T,no,no,yes,no,yes,no
72,1,16,ec,6,positive,K   L   E   M,maske_2.bmp,maske_1.bmp,1463.bmp,0.097,D   N   U   G,K   E   H   M,T   N   U   D,K   L   E   M,yes,no,no,no,yes,no
72,1,17,ec_control,2,negative,F   R   I   B,maske_1.bmp,maske_2.bmp,9430.bmp,0.5,P   Y   W   S,F   R   I   B,J   O   R   F,V   A   S   P,no,yes,no,no,no,yes
72,1,18,ec,1,negative,D   U   N   T,maske_2.bmp,maske_1.bmp,9041.bmp,0.097,D   U   N   T,K   E   H   M,D   U   G   T,C   L   E   K,no,no,no,yes,no,yes
72,1,19,ec,1,positive,C   E   L   K,maske_1.bmp,maske_2.bmp,8501.bmp,0.097,G   U   N   T,C   E   L   K,Z   U   N   T,K   E   C   H,no,yes,no,no,yes,no
72,1,20,ec,2,positive,C   L   E   M,maske_2.bmp,maske_1.bmp,8330.bmp,0.097,D   N   U   G,C   L   E   M,M   E   C   H,D   U   G   T,no,no,yes,no,yes,no
72,2,1,ec,5,negative,D   N   U   G,maske_2.bmp,maske_1.bmp,3550.bmp,0.097,C   L   E   K,D   N   U   G,K   L   E   M,D   U   G   T,no,yes,no,no,no,yes
